4954.03931 0.00302
4954.77335 0.00287
4955.50725 0.00306
4956.24122 0.00308
4956.97519 0.00311
4957.70916 0.00313
4958.44314 0.00315
4959.17711 0.00318
4959.91101 0.00337
4960.64491 0.00357
4961.37888 0.00359
4962.11264 0.00413
4962.84620 0.00518
4963.57968 0.00640
4964.31309 0.00779
4965.04630 0.00970
4965.82247 0.01336
4966.42154 0.02041
4966.91241 0.04040
4967.35128 0.05698
4968.02608 0.05212
4968.39574 0.04558
4968.95047 0.05661
4969.30273 0.07129
4969.67307 0.08451
4970.14767 0.09919
4970.66500 0.10549
4971.25677 0.09590
4971.98502 0.09329
4972.71522 0.10256
4973.45837 0.10151
4973.96350 0.09130
4974.67988 0.08448
4975.41303 0.08651
4975.89716 0.09924
4976.31917 0.11432
4976.61919 0.12854
4976.97155 0.14300
4977.21911 0.15732
4977.53651 0.17179
4977.82928 0.19093
4978.03442 0.20785
4978.37431 0.22430
4978.69719 0.23962
4979.12774 0.25519
4979.74322 0.26722
4980.21335 0.28428
4980.46375 0.30021
4980.58052 0.31383
4980.69772 0.32642
4980.87200 0.34902
4980.90729 0.33747
4981.05018 0.36204
4981.20720 0.38411
4981.40237 0.39835
4981.51750 0.41599
4981.63278 0.43328
4981.71179 0.44952
4981.90397 0.46822
4982.06227 0.49000
4982.19976 0.51281
4982.38827 0.53051
4982.44258 0.54733
4982.49913 0.55864
4982.67173 0.58535
4982.67809 0.56977
4982.84992 0.59837
4982.90487 0.61361
4982.96080 0.62645
4983.13926 0.63878
4983.19345 0.65591
4983.39090 0.67166
4983.48153 0.69940
4983.48656 0.68708
4983.53542 0.71725
4983.64848 0.73999
4983.70315 0.75591
4983.78233 0.77173
4983.95493 0.78845
4983.95559 0.80112
4984.10323 0.82475
4984.21781 0.84376
4984.27248 0.85968
4984.43245 0.87451
4984.56613 0.88953
4984.74113 0.91038
4984.79656 0.92442
4984.99521 0.93726
4985.03117 0.94908
4985.14931 0.95936
4985.20307 0.97751
4985.50016 0.99892
4985.67744 1.01416
4986.27657 1.01486
4986.60091 0.99947
4986.72827 0.98714
4986.94737 0.97482
4987.19514 0.95649
4987.35943 0.93929
4987.60914 0.92690
4987.87650 0.91409
4988.38593 0.89692
4988.81462 0.88492
4989.52590 0.87628
4990.26490 0.86398
4990.51361 0.85406
4991.12951 0.84363
4991.86558 0.83852
4992.56616 0.84543
4992.91787 0.85790
4993.36103 0.87110
4993.80412 0.88447
4994.41213 0.89339
4995.14618 0.89324
4995.87952 0.89480
4996.63027 0.90367
4997.27753 0.91633
4997.83765 0.93022
4998.55134 0.94248
4999.28475 0.94388
5000.01928 0.94253
5000.75276 0.94375
5001.48450 0.94925
5002.21687 0.95321
5002.95216 0.94998
5003.62863 0.94103
5003.89811 0.93015
5004.29909 0.91681
5004.57399 0.90264
5004.97844 0.88792
5005.41923 0.86980
5005.68186 0.85573
5006.05485 0.84102
5006.45752 0.82853
5006.67641 0.81673
5007.00423 0.80566
5007.46428 0.79173
5007.85431 0.77807
5008.22605 0.76644
5008.66781 0.75449
5009.15367 0.74156
5009.58695 0.72899
5009.95973 0.71479
5010.33119 0.70384
5010.75608 0.69043
5011.07525 0.67911
5011.53433 0.66756
5012.00168 0.65715
5012.73950 0.64776
5013.47626 0.64093
5014.21107 0.63890
5014.94455 0.64012
5015.67824 0.64083
5016.41173 0.64205
5017.14535 0.64293
5017.88016 0.64090
5018.61441 0.64024
5019.34908 0.63855
5020.08417 0.63583
5020.81975 0.63192
5021.55428 0.63057
5022.28860 0.62974
5023.02222 0.63062
5023.75542 0.63253
5024.48876 0.63409
5025.22120 0.63788
5025.95363 0.64167
5026.68572 0.64631
5027.41851 0.64925
5028.15108 0.65270
5028.88359 0.65631
5029.61679 0.65822
5030.34950 0.66132
5031.08299 0.66255
5031.81682 0.66291
5032.55051 0.66362
5033.28357 0.66587
5034.01748 0.66606
5034.75145 0.66609
5035.48542 0.66611
5036.21939 0.66613
5036.95336 0.66616
5037.68691 0.66721
5038.42026 0.66877
5039.15269 0.67256
5039.88499 0.67669
5040.61686 0.68185
5041.34818 0.68838
5042.07985 0.69405
5042.81215 0.69818
5043.54451 0.70215
5044.27799 0.70337
5045.01162 0.70425
5045.74510 0.70547
5046.47858 0.70669
5047.21220 0.70757
5047.94555 0.70913
5048.67861 0.71138
5049.45529 0.71380
5049.96180 0.71450
