 4962.000000     0.015498
 4962.250804     0.016149
 4962.501608     0.016879
 4962.752412     0.017708
 4963.003215     0.018661
 4963.254019     0.019775
 4963.504823     0.021100
 4963.755627     0.022708
 4964.006431     0.024702
 4964.257235     0.027229
 4964.508039     0.030491
 4964.758842     0.034728
 4965.009646     0.040116
 4965.260450     0.046417
 4965.511254     0.052391
 4965.762058     0.055806
 4966.012862     0.055315
 4966.263666     0.052223
 4966.514469     0.048883
 4966.765273     0.046710
 4967.016077     0.046112
 4967.266881     0.047086
 4967.517685     0.049573
 4967.768489     0.053562
 4968.019293     0.059196
 4968.270096     0.066882
 4968.520900     0.077134
 4968.771704     0.089976
 4969.022508     0.104152
 4969.273312     0.116806
 4969.524116     0.124656
 4969.774920     0.126234
 4970.025723     0.122872
 4970.276527     0.117586
 4970.527331     0.113235
 4970.778135     0.111684
 4971.028939     0.113901
 4971.279743     0.119794
 4971.530547     0.127721
 4971.781350     0.134892
 4972.032154     0.138995
 4972.282958     0.139430
 4972.533762     0.136982
 4972.784566     0.132774
 4973.035370     0.127774
 4973.286174     0.122898
 4973.536977     0.119114
 4973.787781     0.117331
 4974.038585     0.118181
 4974.289389     0.121830
 4974.540193     0.128059
 4974.790997     0.136741
 4975.041801     0.148102
 4975.292605     0.161832
 4975.543408     0.176964
 4975.794212     0.192847
 4976.045016     0.209298
 4976.295820     0.226229
 4976.546624     0.243412
 4976.797428     0.260573
 4977.048232     0.277470
 4977.299035     0.293767
 4977.549839     0.309058
 4977.800643     0.323307
 4978.051447     0.337248
 4978.302251     0.352230
 4978.553055     0.369811
 4978.803859     0.391510
 4979.054662     0.418657
 4979.305466     0.452085
 4979.556270     0.491688
 4979.807074     0.536172
 4980.057878     0.583342
 4980.308682     0.630844
 4980.559486     0.676981
 4980.810289     0.721229
 4981.061093     0.764145
 4981.311897     0.806539
 4981.562701     0.848436
 4981.813505     0.888634
 4982.064309     0.925115
 4982.315113     0.955807
 4982.565916     0.979097
 4982.816720     0.993978
 4983.067524     1.000000
 4983.318328     0.997250
 4983.569132     0.986440
 4983.819936     0.969049
 4984.070740     0.947254
 4984.321543     0.923529
 4984.572347     0.900127
 4984.823151     0.878678
 4985.073955     0.860001
 4985.324759     0.844116
 4985.575563     0.830472
 4985.826367     0.818348
 4986.077170     0.807207
 4986.327974     0.796837
 4986.578778     0.787247
 4986.829582     0.778496
 4987.080386     0.770588
 4987.331190     0.763449
 4987.581994     0.756928
 4987.832797     0.750807
 4988.083601     0.744816
 4988.334405     0.738693
 4988.585209     0.732277
 4988.836013     0.725596
 4989.086817     0.718891
 4989.337621     0.712557
 4989.588424     0.707031
 4989.839228     0.702674
 4990.090032     0.699687
 4990.340836     0.698076
 4990.591640     0.697637
 4990.842444     0.697976
 4991.093248     0.698559
 4991.344051     0.698813
 4991.594855     0.698253
 4991.845659     0.696593
 4992.096463     0.693806
 4992.347267     0.690101
 4992.598071     0.685837
 4992.848875     0.681415
 4993.099678     0.677185
 4993.350482     0.673404
 4993.601286     0.670225
 4993.852090     0.667720
 4994.102894     0.665906
 4994.353698     0.664768
 4994.604502     0.664271
 4994.855305     0.664354
 4995.106109     0.664924
 4995.356913     0.665854
 4995.607717     0.666991
 4995.858521     0.668167
 4996.109325     0.669229
 4996.360129     0.670062
 4996.610932     0.670602
 4996.861736     0.670844
 4997.112540     0.670820
 4997.363344     0.670589
 4997.614148     0.670199
 4997.864952     0.669670
 4998.115756     0.668974
 4998.366559     0.668031
 4998.617363     0.666717
 4998.868167     0.664876
 4999.118971     0.662351
 4999.369775     0.658998
 4999.620579     0.654715
 4999.871383     0.649451
 5000.122186     0.643212
 5000.372990     0.636060
 5000.623794     0.628105
 5000.874598     0.619489
 5001.125402     0.610375
 5001.376206     0.600928
 5001.627010     0.591303
 5001.877814     0.581635
 5002.128617     0.572032
 5002.379421     0.562575
 5002.630225     0.553319
 5002.881029     0.544301
 5003.131833     0.535540
 5003.382637     0.527044
 5003.633441     0.518814
 5003.884244     0.510848
 5004.135048     0.503144
 5004.385852     0.495697
 5004.636656     0.488504
 5004.887460     0.481563
 5005.138264     0.474872
 5005.389068     0.468431
 5005.639871     0.462239
 5005.890675     0.456296
 5006.141479     0.450603
 5006.392283     0.445157
 5006.643087     0.439959
 5006.893891     0.435007
 5007.144695     0.430298
 5007.395498     0.425829
 5007.646302     0.421596
 5007.897106     0.417595
 5008.147910     0.413821
 5008.398714     0.410265
 5008.649518     0.406923
 5008.900322     0.403786
 5009.151125     0.400845
 5009.401929     0.398093
 5009.652733     0.395520
 5009.903537     0.393117
 5010.154341     0.390875
 5010.405145     0.388785
 5010.655949     0.386838
 5010.906752     0.385025
 5011.157556     0.383339
 5011.408360     0.381771
 5011.659164     0.380315
 5011.909968     0.378964
 5012.160772     0.377712
 5012.411576     0.376553
 5012.662379     0.375483
 5012.913183     0.374497
 5013.163987     0.373592
 5013.414791     0.372765
 5013.665595     0.372011
 5013.916399     0.371330
 5014.167203     0.370717
 5014.418006     0.370170
 5014.668810     0.369688
 5014.919614     0.369268
 5015.170418     0.368906
 5015.421222     0.368602
 5015.672026     0.368351
 5015.922830     0.368152
 5016.173633     0.368001
 5016.424437     0.367894
 5016.675241     0.367828
 5016.926045     0.367800
 5017.176849     0.367805
 5017.427653     0.367839
 5017.678457     0.367898
 5017.929260     0.367978
 5018.180064     0.368074
 5018.430868     0.368182
 5018.681672     0.368297
 5018.932476     0.368415
 5019.183280     0.368531
 5019.434084     0.368642
 5019.684887     0.368742
 5019.935691     0.368829
 5020.186495     0.368897
 5020.437299     0.368944
 5020.688103     0.368966
 5020.938907     0.368959
 5021.189711     0.368921
 5021.440514     0.368848
 5021.691318     0.368737
 5021.942122     0.368587
 5022.192926     0.368394
 5022.443730     0.368157
 5022.694534     0.367873
 5022.945338     0.367541
 5023.196141     0.367159
 5023.446945     0.366726
 5023.697749     0.366240
 5023.948553     0.365701
 5024.199357     0.365107
 5024.450161     0.364458
 5024.700965     0.363753
 5024.951768     0.362992
 5025.202572     0.362174
 5025.453376     0.361300
 5025.704180     0.360369
 5025.954984     0.359381
 5026.205788     0.358337
 5026.456592     0.357237
 5026.707395     0.356082
 5026.958199     0.354871
 5027.209003     0.353606
 5027.459807     0.352286
 5027.710611     0.350914
 5027.961415     0.349489
 5028.212219     0.348012
 5028.463023     0.346484
 5028.713826     0.344906
 5028.964630     0.343279
 5029.215434     0.341604
 5029.466238     0.339881
 5029.717042     0.338111
 5029.967846     0.336296
 5030.218650     0.334435
 5030.469453     0.332531
 5030.720257     0.330583
 5030.971061     0.328592
 5031.221865     0.326560
 5031.472669     0.324487
 5031.723473     0.322374
 5031.974277     0.320222
 5032.225080     0.318032
 5032.475884     0.315804
 5032.726688     0.313540
 5032.977492     0.311240
 5033.228296     0.308905
 5033.479100     0.306536
 5033.729904     0.304133
 5033.980707     0.301698
 5034.231511     0.299232
 5034.482315     0.296735
 5034.733119     0.294208
 5034.983923     0.291652
 5035.234727     0.289067
 5035.485531     0.286456
 5035.736334     0.283817
 5035.987138     0.281153
 5036.237942     0.278465
 5036.488746     0.275752
 5036.739550     0.273016
 5036.990354     0.270258
 5037.241158     0.267478
 5037.491961     0.264677
