# # xx                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.213 Rnm= 1.389 K  shell
# # Pot 1 Z=22 Rmt= 1.213 Rnm= 1.389
# # Pot 2 Z= 8 Rmt= 0.940 Rnm= 1.112
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.067E+01eV kf=2.185E+00 Vint=-1.820E+01eV Rs_int= 1.660
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.6668E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4992.155     12.201   2.450  1.33384E+00  1.08849E+00  2.45351E-01
    4993.098     13.144   2.500  1.30478E+00  1.08826E+00  2.16515E-01
    4994.060     14.106   2.550  1.30219E+00  1.08738E+00  2.14808E-01
    4995.041     15.087   2.600  1.32006E+00  1.08591E+00  2.34149E-01
    4996.041     16.087   2.650  1.33176E+00  1.08387E+00  2.47882E-01
    4997.060     17.106   2.700  1.33097E+00  1.08136E+00  2.49616E-01
    4998.098     18.144   2.750  1.31760E+00  1.07839E+00  2.39209E-01
    4999.156     19.201   2.800  1.29110E+00  1.07504E+00  2.16060E-01
    5000.232     20.278   2.850  1.25444E+00  1.07133E+00  1.83109E-01
    5001.327     21.373   2.900  1.21327E+00  1.06733E+00  1.45940E-01
    5002.442     22.488   2.950  1.17248E+00  1.06307E+00  1.09401E-01
    5003.575     23.621   3.000  1.13526E+00  1.05863E+00  7.66284E-02
    5004.728     24.774   3.050  1.10255E+00  1.05402E+00  4.85324E-02
    5005.899     25.945   3.100  1.07441E+00  1.04929E+00  2.51177E-02
    5007.090     27.136   3.150  1.05000E+00  1.04448E+00  5.52351E-03
    5008.300     28.345   3.200  1.02734E+00  1.03962E+00 -1.22848E-02
