nat, nph =   268    3
    1    2    4    7
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
 118      6.69668      1.33750      0.06908   1   1
 119     -4.42077      4.20296     -3.07199   3   1
 120     -1.08718     -6.49704      1.88347   3   1
 121      6.45554      1.52796     -1.74531   3   1
 122     -4.66191     -1.33750     -4.88638   1   1
 123      0.44695     -1.52796     -6.70078   3   1
 124     -1.14538      6.65059      1.44561   2   1
 125      1.58782      6.49704      1.88347   3   1
 126      1.52963     -6.65059      1.44561   2   1
 127     -4.47897     -4.04941     -3.50985   2   1
 128     -1.51126      6.72441     -1.30745   2   1
 129      4.49733      3.97559      3.64801   2   1
 130      6.27923     -1.14704     -3.07199   3   1
 131      6.87962     -1.30059      1.44561   2   1
 132      3.18014     -1.37441     -6.26291   2   1
 133      3.36309     -4.01250     -4.88638   1   1
 134      1.10554      6.87796     -1.74531   3   1
 135     -6.26086      1.52796      3.21015   3   1
 136     -2.22805      1.52796     -6.70078   3   1
 137      0.92922     -6.49704     -3.07199   3   1
 138      4.70977      2.67500     -4.81730   3   1
 139      4.70977     -2.67500     -4.81730   3   1
 140      6.22103      1.30059     -3.50985   2   1
 141      6.93782      1.14704      1.88347   3   1
 142      0.65859      5.35000      4.95546   3   1
 143      0.65859     -5.35000      4.95546   3   1
 144     -0.65859     -5.35000     -4.95546   3   1
 145     -0.65859      5.35000     -4.95546   3   1
 146     -6.20267     -1.37441      3.64801   2   1
 147     -1.74578      6.49704     -3.07199   3   1
 148      0.50514     -3.97559     -6.26291   2   1
 149      3.12195      1.52796     -6.70078   3   1
 150      5.35000      5.35000      0.00000   3   1
 151      5.35000     -5.35000      0.00000   3   1
 152     -5.35000      5.35000      0.00000   3   1
 153     -5.35000     -5.35000      0.00000   3   1
 154     -2.01641      5.35000      4.95546   3   1
 155     -2.01641     -5.35000      4.95546   3   1
 156      2.01641      5.35000     -4.95546   3   1
 157      2.01641     -5.35000     -4.95546   3   1
 158      0.87103      6.65059     -3.50985   2   1
 159     -0.91086      6.87796      3.21015   3   1
 160      6.45554     -3.82204     -1.74531   3   1
 161      0.44695      3.82204     -6.70078   3   1
 162     -2.16986      3.97559     -6.26291   2   1
 163     -1.80397     -6.65059     -3.50985   2   1
 164     -3.76218      6.49704      1.88347   3   1
 165      6.51374      3.97559     -1.30745   2   1
 166      6.00859      0.00000      4.95546   3   1
 167     -6.49538     -4.04941      1.44561   2   1
 168     -6.67832      4.01250      0.06908   1   1
 169     -4.00332      6.68750      0.06908   1   1
 170      4.02168     -6.68750      0.06908   1   1
