#HD#     0.1933218249E+01     0.1753436815E+02 
    0.1000000000E+00     0.3880840986E-02    -0.5002120021E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1233978150E+05 
    0.2000000000E+00     0.7769077412E-02    -0.1991430499E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4383403211E+04 
    0.2381240019E+00     0.9250100882E-02    -0.2818018421E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3380020515E+04 
    0.3428985627E+00     0.1331506801E-01    -0.5815375558E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1965471013E+04 
    0.4667230437E+00     0.1810612641E-01    -0.1071321528E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1244719140E+04 
    0.6095974449E+00     0.2361120042E-01    -0.1815913902E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8392433202E+03 
    0.7715217662E+00     0.2981228094E-01    -0.2887848379E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5936921157E+03 
    0.9524960076E+00     0.3668387616E-01    -0.4366611689E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4362632061E+03 
    0.1152520169E+01     0.4419136728E-01    -0.6337779126E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3306349393E+03 
    0.1371594251E+01     0.5228929603E-01    -0.8892120864E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2570804483E+03 
    0.1609718253E+01     0.6091960737E-01    -0.1212469125E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2042517676E+03 
    0.1866892175E+01     0.7000986621E-01    -0.1613391005E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1653033154E+03 
    0.2143116017E+01     0.7947146209E-01    -0.2102064108E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1359372443E+03 
    0.2438389779E+01     0.8919781013E-01    -0.2688726984E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1133617226E+03 
    0.2752713462E+01     0.9906255145E-01    -0.3383677775E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.9570906690E+02 
    0.3086087065E+01     0.1089177501E+00    -0.4197180680E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8169735564E+02 
    0.3438510587E+01     0.1185920794E+00    -0.5139370420E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7042661908E+02 
    0.3809984030E+01     0.1278889836E+00    -0.6220153321E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6125225269E+02 
    0.4200507394E+01     0.1365847996E+00    -0.7449103230E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5370422598E+02 
    0.4610080677E+01     0.1444268151E+00    -0.8835350133E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4743425411E+02 
    0.5038703880E+01     0.1511312396E+00    -0.1038745901E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4218049506E+02 
    0.5486377004E+01     0.1563810583E+00    -0.1211329612E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3774349105E+02 
    0.5953100048E+01     0.1598237383E+00    -0.1401987960E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3396947886E+02 
    0.6438873011E+01     0.1610687521E+00    -0.1611321108E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3073862319E+02 
