# 2Theta    Intensity
5.2477e+00  4.1955e+01
5.2537e+00  3.5947e+01
5.2597e+00  2.4486e+01
5.2657e+00  1.4894e+01
5.2717e+00  1.0371e+01
5.2777e+00  8.7381e+00
5.2837e+00  7.8610e+00
5.2897e+00  7.5940e+00
5.2957e+00  7.4750e+00
5.3017e+00  7.6526e+00
5.3077e+00  7.3638e+00
5.3137e+00  7.0703e+00
5.3197e+00  7.2208e+00
5.3258e+00  7.2462e+00
5.3318e+00  7.1787e+00
5.3378e+00  7.1809e+00
5.3438e+00  7.2462e+00
5.3498e+00  7.1814e+00
5.3558e+00  7.2088e+00
5.3618e+00  7.1928e+00
5.3678e+00  7.4058e+00
5.3738e+00  7.3592e+00
5.3798e+00  7.1725e+00
5.3858e+00  7.4610e+00
5.3918e+00  7.3109e+00
5.3978e+00  7.3291e+00
5.4038e+00  7.5666e+00
5.4098e+00  7.6223e+00
5.4158e+00  7.4324e+00
5.4218e+00  7.1573e+00
5.4278e+00  7.3682e+00
5.4338e+00  7.2828e+00
5.4398e+00  7.2595e+00
5.4458e+00  7.0829e+00
5.4518e+00  7.0734e+00
5.4578e+00  7.0528e+00
5.4638e+00  7.3113e+00
5.4698e+00  7.0566e+00
5.4758e+00  6.9192e+00
5.4818e+00  6.9798e+00
5.4878e+00  7.1060e+00
5.4938e+00  7.0491e+00
5.4997e+00  7.0804e+00
5.5057e+00  7.0993e+00
5.5117e+00  7.0100e+00
5.5177e+00  7.2042e+00
5.5237e+00  7.0336e+00
5.5297e+00  7.1401e+00
5.5357e+00  6.9890e+00
5.5417e+00  7.1534e+00
5.5477e+00  7.0166e+00
5.5537e+00  7.3136e+00
5.5597e+00  7.1884e+00
5.5657e+00  7.1154e+00
5.5717e+00  7.2447e+00
5.5777e+00  7.2882e+00
5.5837e+00  7.3800e+00
5.5897e+00  6.9930e+00
5.5957e+00  7.2779e+00
5.6017e+00  7.1595e+00
5.6077e+00  7.1500e+00
5.6137e+00  7.4105e+00
5.6197e+00  7.1158e+00
5.6257e+00  7.1251e+00
5.6317e+00  7.2686e+00
5.6377e+00  7.2867e+00
5.6437e+00  7.4291e+00
5.6497e+00  7.0818e+00
5.6557e+00  7.3308e+00
5.6617e+00  7.0607e+00
5.6677e+00  7.3048e+00
5.6736e+00  7.1775e+00
5.6796e+00  7.1309e+00
5.6856e+00  7.1550e+00
5.6916e+00  7.2904e+00
5.6976e+00  7.2810e+00
5.7036e+00  7.0523e+00
5.7096e+00  7.2158e+00
5.7156e+00  7.1757e+00
5.7216e+00  7.3207e+00
5.7276e+00  7.5510e+00
5.7336e+00  7.6280e+00
5.7396e+00  7.7579e+00
5.7456e+00  7.9434e+00
5.7516e+00  7.9404e+00
5.7576e+00  7.7797e+00
5.7636e+00  7.6770e+00
5.7695e+00  7.6276e+00
5.7755e+00  7.2791e+00
5.7815e+00  7.5083e+00
5.7875e+00  7.2393e+00
5.7935e+00  7.1741e+00
5.7995e+00  7.1681e+00
5.8055e+00  7.4268e+00
5.8115e+00  7.7191e+00
5.8175e+00  7.9525e+00
5.8235e+00  8.4390e+00
5.8295e+00  1.0406e+01
5.8355e+00  1.3781e+01
5.8415e+00  2.3414e+01
5.8474e+00  4.3830e+01
5.8534e+00  7.2457e+01
5.8594e+00  1.0169e+02
5.8654e+00  1.0653e+02
5.8714e+00  9.0531e+01
5.8774e+00  5.8465e+01
5.8834e+00  3.2219e+01
5.8894e+00  1.8143e+01
5.8954e+00  1.1982e+01
5.9014e+00  9.3994e+00
5.9073e+00  8.2877e+00
5.9133e+00  7.7580e+00
5.9193e+00  7.6103e+00
5.9253e+00  7.2595e+00
5.9313e+00  7.4055e+00
5.9373e+00  7.1724e+00
5.9433e+00  7.1186e+00
5.9493e+00  7.0395e+00
5.9553e+00  6.9742e+00
5.9613e+00  6.8467e+00
5.9672e+00  6.8415e+00
5.9732e+00  6.8041e+00
5.9792e+00  6.9776e+00
5.9852e+00  6.7167e+00
5.9912e+00  6.7774e+00
5.9972e+00  6.7497e+00
6.0032e+00  6.7781e+00
6.0092e+00  6.6911e+00
6.0151e+00  6.6291e+00
6.0211e+00  6.6687e+00
6.0271e+00  6.6789e+00
6.0331e+00  6.4351e+00
6.0391e+00  6.8095e+00
6.0451e+00  6.6116e+00
6.0511e+00  6.4412e+00
6.0571e+00  6.5507e+00
6.0630e+00  6.6702e+00
6.0690e+00  6.6335e+00
6.0750e+00  6.6762e+00
6.0810e+00  6.7414e+00
6.0870e+00  6.6467e+00
6.0930e+00  6.7514e+00
6.0990e+00  6.9088e+00
6.1049e+00  6.6364e+00
6.1109e+00  6.6496e+00
6.1169e+00  6.8902e+00
6.1229e+00  6.8316e+00
6.1289e+00  6.8745e+00
6.1349e+00  6.9866e+00
6.1409e+00  7.0740e+00
6.1468e+00  7.0180e+00
6.1528e+00  7.1080e+00
6.1588e+00  7.2410e+00
6.1648e+00  7.1149e+00
6.1708e+00  7.1077e+00
6.1768e+00  7.4371e+00
6.1827e+00  7.3216e+00
6.1887e+00  7.2961e+00
6.1947e+00  7.1899e+00
6.2007e+00  6.8638e+00
6.2067e+00  7.0421e+00
6.2127e+00  6.8803e+00
6.2186e+00  6.9110e+00
6.2246e+00  6.6829e+00
6.2306e+00  6.6941e+00
6.2366e+00  6.5103e+00
6.2426e+00  6.8320e+00
6.2486e+00  6.5946e+00
6.2545e+00  6.6267e+00
6.2605e+00  6.6411e+00
6.2665e+00  6.5016e+00
6.2725e+00  6.6372e+00
6.2785e+00  6.4953e+00
6.2844e+00  6.6696e+00
6.2904e+00  6.6135e+00
6.2964e+00  6.5031e+00
6.3024e+00  6.4459e+00
6.3084e+00  6.4003e+00
6.3144e+00  6.6484e+00
6.3203e+00  6.6247e+00
6.3263e+00  6.5717e+00
6.3323e+00  6.5947e+00
6.3383e+00  6.8344e+00
6.3443e+00  6.6270e+00
6.3502e+00  6.6201e+00
6.3562e+00  6.7727e+00
6.3622e+00  6.5690e+00
6.3682e+00  6.7930e+00
6.3742e+00  6.9399e+00
6.3801e+00  7.1060e+00
6.3861e+00  7.8395e+00
6.3921e+00  9.1571e+00
6.3981e+00  1.2374e+01
6.4041e+00  1.9651e+01
6.4100e+00  3.2854e+01
6.4160e+00  5.1585e+01
6.4220e+00  6.3638e+01
6.4280e+00  5.8790e+01
6.4339e+00  4.6415e+01
6.4399e+00  3.1180e+01
6.4459e+00  1.8808e+01
6.4519e+00  1.1739e+01
6.4579e+00  8.9825e+00
6.4638e+00  7.9333e+00
6.4698e+00  7.2171e+00
6.4758e+00  6.6669e+00
6.4818e+00  6.7787e+00
6.4877e+00  6.8329e+00
6.4937e+00  6.8087e+00
6.4997e+00  6.6495e+00
6.5057e+00  6.8328e+00
6.5116e+00  6.8135e+00
6.5176e+00  6.6365e+00
6.5236e+00  6.4405e+00
6.5296e+00  6.5690e+00
6.5356e+00  6.3230e+00
6.5415e+00  6.3696e+00
6.5475e+00  6.2636e+00
6.5535e+00  6.3701e+00
6.5595e+00  6.2126e+00
6.5654e+00  6.3160e+00
6.5714e+00  6.2504e+00
6.5774e+00  6.2330e+00
6.5834e+00  6.1878e+00
6.5893e+00  6.2264e+00
6.5953e+00  6.0672e+00
6.6013e+00  6.2513e+00
6.6072e+00  6.3933e+00
6.6132e+00  6.2380e+00
6.6192e+00  6.0157e+00
6.6252e+00  6.2651e+00
6.6311e+00  6.1539e+00
6.6371e+00  6.2455e+00
6.6431e+00  6.2250e+00
6.6491e+00  6.0828e+00
6.6550e+00  6.1982e+00
6.6610e+00  6.2956e+00
6.6670e+00  6.1260e+00
6.6730e+00  6.1643e+00
6.6789e+00  6.0851e+00
6.6849e+00  6.2082e+00
6.6909e+00  6.2906e+00
6.6968e+00  6.0632e+00
6.7028e+00  6.3469e+00
6.7088e+00  6.1966e+00
6.7148e+00  6.1166e+00
6.7207e+00  6.0593e+00
6.7267e+00  6.2161e+00
6.7327e+00  6.2750e+00
6.7386e+00  6.2715e+00
6.7446e+00  6.2242e+00
6.7506e+00  6.1333e+00
6.7566e+00  6.1435e+00
6.7625e+00  6.2269e+00
6.7685e+00  6.2708e+00
6.7745e+00  6.1361e+00
6.7804e+00  6.3915e+00
6.7864e+00  6.0582e+00
6.7924e+00  6.2259e+00
6.7983e+00  6.1962e+00
6.8043e+00  6.2695e+00
6.8103e+00  6.1815e+00
6.8163e+00  6.4490e+00
6.8222e+00  6.3334e+00
6.8282e+00  6.3773e+00
6.8342e+00  6.4176e+00
6.8401e+00  6.4627e+00
6.8461e+00  6.3273e+00
6.8521e+00  6.3542e+00
6.8580e+00  6.2791e+00
6.8640e+00  6.2656e+00
6.8700e+00  6.0914e+00
6.8759e+00  6.2684e+00
6.8819e+00  6.2154e+00
6.8879e+00  6.1894e+00
6.8938e+00  6.3977e+00
6.8998e+00  6.1130e+00
6.9058e+00  6.3049e+00
6.9117e+00  6.3124e+00
6.9177e+00  6.2382e+00
6.9237e+00  6.2734e+00
6.9296e+00  6.4849e+00
6.9356e+00  6.3293e+00
6.9416e+00  6.3696e+00
6.9475e+00  6.3435e+00
6.9535e+00  6.1914e+00
6.9595e+00  6.0914e+00
6.9654e+00  6.2468e+00
6.9714e+00  6.1967e+00
6.9774e+00  6.2189e+00
6.9833e+00  6.1880e+00
6.9893e+00  6.2517e+00
6.9953e+00  6.2893e+00
7.0012e+00  6.2322e+00
7.0072e+00  6.2290e+00
7.0131e+00  6.2667e+00
7.0191e+00  6.6065e+00
7.0251e+00  6.9046e+00
7.0310e+00  7.1247e+00
7.0370e+00  7.1275e+00
7.0430e+00  7.2542e+00
7.0489e+00  7.2011e+00
7.0549e+00  7.2015e+00
7.0609e+00  7.0264e+00
7.0668e+00  6.9287e+00
7.0728e+00  6.7569e+00
7.0787e+00  6.5336e+00
7.0847e+00  6.4437e+00
7.0907e+00  6.3745e+00
7.0966e+00  6.3015e+00
7.1026e+00  6.3668e+00
7.1085e+00  6.2342e+00
7.1145e+00  5.9839e+00
7.1205e+00  6.2043e+00
7.1264e+00  6.0947e+00
7.1324e+00  5.8607e+00
7.1384e+00  6.1111e+00
7.1443e+00  6.1445e+00
7.1503e+00  6.0893e+00
7.1562e+00  6.1257e+00
7.1622e+00  6.1889e+00
7.1682e+00  6.2182e+00
7.1741e+00  6.1167e+00
7.1801e+00  6.0336e+00
7.1860e+00  6.1245e+00
7.1920e+00  6.1271e+00
7.1980e+00  6.1860e+00
7.2039e+00  6.1410e+00
7.2099e+00  6.1657e+00
7.2158e+00  6.0769e+00
7.2218e+00  6.1596e+00
7.2277e+00  6.2562e+00
7.2337e+00  6.1518e+00
7.2397e+00  6.1203e+00
7.2456e+00  6.1069e+00
7.2516e+00  6.0763e+00
7.2575e+00  5.9881e+00
7.2635e+00  6.2544e+00
7.2695e+00  6.2538e+00
7.2754e+00  6.0737e+00
7.2814e+00  6.2362e+00
7.2873e+00  6.1844e+00
7.2933e+00  6.0468e+00
7.2992e+00  6.2626e+00
7.3052e+00  6.3240e+00
7.3112e+00  6.1216e+00
7.3171e+00  6.0487e+00
7.3231e+00  6.1232e+00
7.3290e+00  6.2717e+00
7.3350e+00  6.2390e+00
7.3409e+00  6.0512e+00
7.3469e+00  6.1225e+00
7.3528e+00  6.2718e+00
7.3588e+00  6.1188e+00
7.3648e+00  6.2496e+00
7.3707e+00  6.2298e+00
7.3767e+00  6.4287e+00
7.3826e+00  6.5354e+00
7.3886e+00  7.5362e+00
7.3945e+00  9.1606e+00
7.4005e+00  1.1821e+01
7.4064e+00  1.8207e+01
7.4124e+00  2.2315e+01
7.4183e+00  2.6091e+01
7.4243e+00  2.3531e+01
7.4302e+00  1.8949e+01
7.4362e+00  1.3253e+01
7.4422e+00  9.6930e+00
7.4481e+00  7.7674e+00
7.4541e+00  7.0536e+00
7.4600e+00  6.8342e+00
7.4660e+00  6.4575e+00
7.4719e+00  6.1113e+00
7.4779e+00  6.3202e+00
7.4838e+00  6.2059e+00
7.4898e+00  6.2170e+00
7.4957e+00  6.2240e+00
7.5017e+00  6.1699e+00
7.5076e+00  6.1269e+00
7.5136e+00  6.1893e+00
7.5195e+00  5.9868e+00
7.5255e+00  6.2222e+00
7.5314e+00  5.9949e+00
7.5374e+00  6.3885e+00
7.5433e+00  6.3020e+00
7.5493e+00  6.2624e+00
7.5552e+00  6.2202e+00
7.5612e+00  6.3126e+00
7.5671e+00  6.4483e+00
7.5731e+00  6.6881e+00
7.5790e+00  6.5553e+00
7.5850e+00  6.4404e+00
7.5909e+00  6.3804e+00
7.5969e+00  6.4019e+00
7.6028e+00  6.2710e+00
7.6088e+00  6.2494e+00
7.6147e+00  6.3119e+00
7.6207e+00  6.4047e+00
7.6266e+00  6.1439e+00
7.6326e+00  6.1796e+00
7.6385e+00  6.0216e+00
7.6445e+00  6.4225e+00
7.6504e+00  6.2459e+00
7.6564e+00  6.3095e+00
7.6623e+00  6.2672e+00
7.6682e+00  6.2727e+00
7.6742e+00  6.3578e+00
7.6801e+00  6.1788e+00
7.6861e+00  6.2178e+00
7.6920e+00  6.3366e+00
7.6980e+00  6.4566e+00
7.7039e+00  6.3357e+00
7.7099e+00  6.3373e+00
7.7158e+00  6.6144e+00
7.7218e+00  6.3392e+00
7.7277e+00  6.2506e+00
7.7336e+00  6.5040e+00
7.7396e+00  6.2981e+00
7.7455e+00  6.4115e+00
7.7515e+00  6.3935e+00
7.7574e+00  6.3790e+00
7.7634e+00  6.6186e+00
7.7693e+00  6.4399e+00
7.7753e+00  6.3263e+00
7.7812e+00  6.2497e+00
7.7871e+00  6.4056e+00
7.7931e+00  6.4041e+00
7.7990e+00  6.3674e+00
7.8050e+00  6.5250e+00
7.8109e+00  6.6775e+00
7.8169e+00  6.9893e+00
7.8228e+00  7.2449e+00
7.8287e+00  7.8026e+00
7.8347e+00  8.9002e+00
7.8406e+00  1.1618e+01
7.8466e+00  1.7670e+01
7.8525e+00  2.8829e+01
7.8585e+00  4.5206e+01
7.8644e+00  5.7097e+01
7.8703e+00  6.0849e+01
7.8763e+00  5.4035e+01
7.8822e+00  4.4538e+01
7.8882e+00  2.8259e+01
7.8941e+00  1.7367e+01
7.9000e+00  1.0952e+01
7.9060e+00  8.5595e+00
7.9119e+00  7.3956e+00
7.9179e+00  7.1145e+00
7.9238e+00  6.8093e+00
7.9297e+00  6.3832e+00
7.9357e+00  6.3638e+00
7.9416e+00  6.3787e+00
7.9476e+00  6.3646e+00
7.9535e+00  6.6192e+00
7.9594e+00  6.2549e+00
7.9654e+00  6.3166e+00
7.9713e+00  6.3515e+00
7.9772e+00  6.1760e+00
7.9832e+00  6.3760e+00
7.9891e+00  6.2394e+00
7.9951e+00  6.0570e+00
8.0010e+00  6.1923e+00
8.0069e+00  6.1474e+00
8.0129e+00  6.0253e+00
8.0188e+00  6.0922e+00
8.0247e+00  6.2041e+00
8.0307e+00  6.1108e+00
8.0366e+00  6.4011e+00
8.0425e+00  6.0446e+00
8.0485e+00  6.0304e+00
8.0544e+00  6.1512e+00
8.0604e+00  6.2485e+00
8.0663e+00  6.0911e+00
8.0722e+00  6.1658e+00
8.0782e+00  6.0592e+00
8.0841e+00  6.0826e+00
8.0900e+00  6.2328e+00
8.0960e+00  6.2105e+00
8.1019e+00  6.3120e+00
8.1078e+00  6.2004e+00
8.1138e+00  6.3006e+00
8.1197e+00  6.3168e+00
8.1256e+00  6.4089e+00
8.1316e+00  6.3979e+00
8.1375e+00  6.5061e+00
8.1434e+00  6.4642e+00
8.1494e+00  6.6152e+00
8.1553e+00  6.3327e+00
8.1612e+00  6.0933e+00
8.1672e+00  6.2165e+00
8.1731e+00  6.1601e+00
8.1790e+00  6.2166e+00
8.1850e+00  6.1123e+00
8.1909e+00  6.1064e+00
8.1968e+00  6.2705e+00
8.2028e+00  6.3629e+00
8.2087e+00  6.3193e+00
8.2146e+00  6.3633e+00
8.2206e+00  6.3096e+00
8.2265e+00  6.3609e+00
8.2324e+00  6.4264e+00
8.2383e+00  6.4301e+00
8.2443e+00  6.7476e+00
8.2502e+00  6.9157e+00
8.2561e+00  7.1535e+00
8.2621e+00  8.2681e+00
8.2680e+00  1.0385e+01
8.2739e+00  1.4925e+01
8.2799e+00  2.3993e+01
8.2858e+00  3.6057e+01
8.2917e+00  4.5170e+01
8.2976e+00  4.4860e+01
8.3036e+00  4.0129e+01
8.3095e+00  2.9212e+01
8.3154e+00  1.9326e+01
8.3214e+00  1.2671e+01
8.3273e+00  9.2265e+00
8.3332e+00  7.6970e+00
8.3391e+00  6.8196e+00
8.3451e+00  6.4665e+00
8.3510e+00  6.3286e+00
8.3569e+00  6.3595e+00
8.3628e+00  6.3095e+00
8.3688e+00  6.3616e+00
8.3747e+00  6.3358e+00
8.3806e+00  6.0949e+00
8.3865e+00  6.2772e+00
8.3925e+00  6.1330e+00
8.3984e+00  6.1271e+00
8.4043e+00  6.1964e+00
8.4102e+00  6.0770e+00
8.4162e+00  6.0240e+00
8.4221e+00  6.0614e+00
8.4280e+00  6.0381e+00
8.4339e+00  6.0460e+00
8.4399e+00  5.9303e+00
8.4458e+00  6.1758e+00
8.4517e+00  6.0450e+00
8.4576e+00  6.0807e+00
8.4636e+00  6.0385e+00
8.4695e+00  6.1168e+00
8.4754e+00  6.0537e+00
8.4813e+00  6.1240e+00
8.4873e+00  6.1253e+00
8.4932e+00  6.0859e+00
8.4991e+00  6.0745e+00
8.5050e+00  6.0697e+00
8.5109e+00  6.0397e+00
8.5169e+00  6.0886e+00
8.5228e+00  5.9719e+00
8.5287e+00  5.8077e+00
8.5346e+00  5.9657e+00
8.5406e+00  5.9945e+00
8.5465e+00  6.0617e+00
8.5524e+00  5.9667e+00
8.5583e+00  6.1975e+00
8.5642e+00  6.0038e+00
8.5702e+00  5.9814e+00
8.5761e+00  6.0413e+00
8.5820e+00  6.1081e+00
8.5879e+00  6.2003e+00
8.5938e+00  6.0077e+00
8.5998e+00  6.1960e+00
8.6057e+00  6.2064e+00
8.6116e+00  6.2813e+00
8.6175e+00  6.1326e+00
8.6234e+00  6.3800e+00
8.6294e+00  6.2328e+00
8.6353e+00  6.3189e+00
8.6412e+00  6.1473e+00
8.6471e+00  6.4017e+00
8.6530e+00  6.4490e+00
8.6589e+00  6.6835e+00
8.6649e+00  6.8742e+00
8.6708e+00  7.5332e+00
8.6767e+00  9.4876e+00
8.6826e+00  1.2816e+01
8.6885e+00  1.8540e+01
8.6944e+00  2.5648e+01
8.7004e+00  2.8428e+01
8.7063e+00  2.6933e+01
8.7122e+00  2.2907e+01
8.7181e+00  1.6854e+01
8.7240e+00  1.1949e+01
8.7299e+00  8.7981e+00
8.7359e+00  7.4483e+00
8.7418e+00  6.8469e+00
8.7477e+00  6.4930e+00
8.7536e+00  6.1775e+00
8.7595e+00  6.2702e+00
8.7654e+00  6.2866e+00
8.7713e+00  6.2041e+00
8.7773e+00  6.2871e+00
8.7832e+00  6.4189e+00
8.7891e+00  6.0391e+00
8.7950e+00  6.2524e+00
8.8009e+00  6.0481e+00
8.8068e+00  6.0855e+00
8.8127e+00  5.9972e+00
8.8186e+00  6.1610e+00
8.8246e+00  6.0397e+00
8.8305e+00  5.9402e+00
8.8364e+00  6.1053e+00
8.8423e+00  6.1402e+00
8.8482e+00  6.1302e+00
8.8541e+00  6.1294e+00
8.8600e+00  5.9511e+00
8.8659e+00  6.1957e+00
8.8718e+00  6.1590e+00
8.8778e+00  6.0252e+00
8.8837e+00  6.1329e+00
8.8896e+00  6.1708e+00
8.8955e+00  5.8798e+00
8.9014e+00  6.1468e+00
8.9073e+00  6.0205e+00
8.9132e+00  6.0359e+00
8.9191e+00  6.1346e+00
8.9250e+00  6.0360e+00
8.9309e+00  5.9795e+00
8.9369e+00  6.0422e+00
8.9428e+00  6.0435e+00
8.9487e+00  6.1907e+00
8.9546e+00  6.1349e+00
8.9605e+00  6.2001e+00
8.9664e+00  6.0494e+00
8.9723e+00  6.1652e+00
8.9782e+00  6.1586e+00
8.9841e+00  6.1351e+00
8.9900e+00  6.1019e+00
8.9959e+00  6.1208e+00
9.0018e+00  5.9083e+00
9.0077e+00  6.1857e+00
9.0137e+00  6.1345e+00
9.0196e+00  5.9315e+00
9.0255e+00  6.1445e+00
9.0314e+00  5.9044e+00
9.0373e+00  5.9792e+00
9.0432e+00  6.1829e+00
9.0491e+00  5.9950e+00
9.0550e+00  6.4175e+00
9.0609e+00  6.6070e+00
9.0668e+00  6.9826e+00
9.0727e+00  7.8605e+00
9.0786e+00  8.6483e+00
9.0845e+00  9.8865e+00
9.0904e+00  9.6874e+00
9.0963e+00  9.7368e+00
9.1022e+00  8.7307e+00
9.1081e+00  8.2064e+00
9.1140e+00  7.0400e+00
9.1199e+00  6.5674e+00
9.1258e+00  6.2535e+00
9.1317e+00  6.2351e+00
9.1376e+00  6.1961e+00
9.1435e+00  6.1390e+00
9.1494e+00  5.8909e+00
9.1553e+00  5.8532e+00
9.1612e+00  5.9087e+00
9.1671e+00  5.9940e+00
9.1730e+00  5.9133e+00
9.1789e+00  6.1749e+00
9.1848e+00  6.0241e+00
9.1908e+00  5.9464e+00
9.1967e+00  5.9007e+00
9.2026e+00  5.9500e+00
9.2085e+00  6.0053e+00
9.2144e+00  6.0130e+00
9.2202e+00  5.8156e+00
9.2261e+00  5.8678e+00
9.2320e+00  5.8140e+00
9.2379e+00  5.8399e+00
9.2438e+00  5.8841e+00
9.2497e+00  5.9588e+00
9.2556e+00  5.8189e+00
9.2615e+00  5.9463e+00
9.2674e+00  5.7378e+00
9.2733e+00  5.8289e+00
9.2792e+00  5.7745e+00
9.2851e+00  5.7044e+00
9.2910e+00  5.9033e+00
9.2969e+00  5.9146e+00
9.3028e+00  5.9319e+00
9.3087e+00  5.8541e+00
9.3146e+00  5.9650e+00
9.3205e+00  5.9501e+00
9.3264e+00  5.8464e+00
9.3323e+00  5.9713e+00
9.3382e+00  5.8553e+00
9.3441e+00  5.7689e+00
9.3500e+00  5.9591e+00
9.3559e+00  5.9292e+00
9.3618e+00  5.8291e+00
9.3677e+00  6.0054e+00
9.3736e+00  5.9918e+00
9.3795e+00  5.8316e+00
9.3854e+00  5.7741e+00
9.3913e+00  5.9098e+00
9.3971e+00  5.9409e+00
9.4030e+00  6.1122e+00
9.4089e+00  6.0908e+00
9.4148e+00  6.2114e+00
9.4207e+00  6.3275e+00
9.4266e+00  6.8571e+00
9.4325e+00  7.3903e+00
9.4384e+00  9.4493e+00
9.4443e+00  1.2610e+01
9.4502e+00  1.7221e+01
9.4561e+00  2.0078e+01
9.4620e+00  2.1789e+01
9.4679e+00  2.1323e+01
9.4737e+00  1.8278e+01
9.4796e+00  1.3421e+01
9.4855e+00  9.7168e+00
9.4914e+00  7.5182e+00
9.4973e+00  6.9081e+00
9.5032e+00  6.3406e+00
9.5091e+00  6.1712e+00
9.5150e+00  6.1480e+00
9.5209e+00  6.1011e+00
9.5268e+00  6.1666e+00
9.5326e+00  6.1494e+00
9.5385e+00  6.0656e+00
9.5444e+00  6.1123e+00
9.5503e+00  5.8507e+00
9.5562e+00  5.8398e+00
9.5621e+00  5.8428e+00
9.5680e+00  6.0049e+00
9.5739e+00  5.8198e+00
9.5797e+00  5.8173e+00
9.5856e+00  5.8515e+00
9.5915e+00  5.5646e+00
9.5974e+00  5.5283e+00
9.6033e+00  5.6608e+00
9.6092e+00  5.4858e+00
9.6151e+00  5.7136e+00
9.6210e+00  5.6801e+00
9.6268e+00  5.7185e+00
9.6327e+00  5.4065e+00
9.6386e+00  5.7640e+00
9.6445e+00  5.7233e+00
9.6504e+00  5.5517e+00
9.6563e+00  5.5467e+00
9.6621e+00  5.7856e+00
9.6680e+00  5.9310e+00
9.6739e+00  5.6526e+00
9.6798e+00  5.8640e+00
9.6857e+00  5.7402e+00
9.6916e+00  5.7396e+00
9.6974e+00  5.7717e+00
9.7033e+00  5.7763e+00
9.7092e+00  5.7345e+00
9.7151e+00  5.7783e+00
9.7210e+00  5.7907e+00
9.7269e+00  5.5544e+00
9.7327e+00  5.9443e+00
9.7386e+00  5.8431e+00
9.7445e+00  6.0393e+00
9.7504e+00  6.0616e+00
9.7563e+00  6.1700e+00
9.7622e+00  5.8917e+00
9.7680e+00  6.1318e+00
9.7739e+00  6.2664e+00
9.7798e+00  6.7566e+00
9.7857e+00  7.4558e+00
9.7916e+00  9.6082e+00
9.7974e+00  1.3977e+01
9.8033e+00  2.1406e+01
9.8092e+00  3.0990e+01
9.8151e+00  3.7084e+01
9.8210e+00  4.2644e+01
9.8268e+00  3.5920e+01
9.8327e+00  3.0328e+01
9.8386e+00  1.9957e+01
9.8445e+00  1.2948e+01
9.8503e+00  8.7535e+00
9.8562e+00  7.2016e+00
9.8621e+00  6.4632e+00
9.8680e+00  6.1544e+00
9.8739e+00  6.0939e+00
9.8797e+00  5.8175e+00
9.8856e+00  5.8714e+00
9.8915e+00  5.7728e+00
9.8974e+00  5.7245e+00
9.9032e+00  5.6377e+00
9.9091e+00  5.7846e+00
9.9150e+00  5.8542e+00
9.9209e+00  5.9121e+00
9.9267e+00  5.7038e+00
9.9326e+00  5.7739e+00
9.9385e+00  5.7800e+00
9.9444e+00  5.7336e+00
9.9502e+00  5.8161e+00
9.9561e+00  5.9136e+00
9.9620e+00  5.6302e+00
9.9679e+00  5.8298e+00
9.9737e+00  5.9575e+00
9.9796e+00  5.8127e+00
9.9855e+00  5.8077e+00
9.9913e+00  5.6946e+00
9.9972e+00  5.7458e+00
1.0003e+01  5.6315e+00
1.0009e+01  5.9577e+00
1.0015e+01  5.5509e+00
1.0021e+01  5.5415e+00
1.0027e+01  5.6749e+00
1.0032e+01  5.7794e+00
1.0038e+01  5.8454e+00
1.0044e+01  5.5336e+00
1.0050e+01  5.6655e+00
1.0056e+01  5.7439e+00
1.0062e+01  5.7670e+00
1.0068e+01  5.6241e+00
1.0074e+01  5.5226e+00
1.0079e+01  5.7189e+00
1.0085e+01  5.5945e+00
1.0091e+01  5.6892e+00
1.0097e+01  5.9187e+00
1.0103e+01  5.6817e+00
1.0109e+01  5.7075e+00
1.0115e+01  5.7481e+00
1.0120e+01  5.7530e+00
1.0126e+01  5.3710e+00
1.0132e+01  5.5050e+00
1.0138e+01  5.4985e+00
1.0144e+01  5.8076e+00
1.0150e+01  5.6896e+00
1.0156e+01  5.4244e+00
1.0162e+01  5.4711e+00
1.0167e+01  5.4740e+00
1.0173e+01  5.5500e+00
1.0179e+01  5.7664e+00
1.0185e+01  5.5169e+00
1.0191e+01  5.2305e+00
1.0197e+01  5.5283e+00
1.0203e+01  5.3349e+00
1.0208e+01  5.4852e+00
1.0214e+01  5.4429e+00
1.0220e+01  5.3512e+00
1.0226e+01  5.4415e+00
1.0232e+01  5.3005e+00
1.0238e+01  5.5420e+00
1.0244e+01  5.3816e+00
1.0250e+01  5.4963e+00
1.0255e+01  5.2826e+00
1.0261e+01  5.4456e+00
1.0267e+01  5.5326e+00
1.0273e+01  5.3297e+00
1.0279e+01  5.4976e+00
1.0285e+01  5.4206e+00
1.0291e+01  5.4046e+00
1.0296e+01  5.4559e+00
1.0302e+01  5.3528e+00
1.0308e+01  5.4054e+00
1.0314e+01  5.3037e+00
1.0320e+01  5.5433e+00
1.0326e+01  5.4055e+00
1.0332e+01  5.4654e+00
1.0337e+01  5.3882e+00
1.0343e+01  5.5297e+00
1.0349e+01  5.5732e+00
1.0355e+01  5.3260e+00
1.0361e+01  5.5561e+00
1.0367e+01  5.5089e+00
1.0373e+01  5.4526e+00
1.0378e+01  5.3748e+00
1.0384e+01  5.5035e+00
1.0390e+01  5.6797e+00
1.0396e+01  5.4411e+00
1.0402e+01  5.5583e+00
1.0408e+01  5.5475e+00
1.0414e+01  5.4396e+00
1.0419e+01  5.4248e+00
1.0425e+01  5.5032e+00
1.0431e+01  5.4393e+00
