# 2Theta    Intensity
5.9358e+00  8.3402e+00
5.9426e+00  8.3266e+00
5.9493e+00  8.3131e+00
5.9561e+00  8.2826e+00
5.9628e+00  8.2483e+00
5.9696e+00  8.2779e+00
5.9764e+00  8.2265e+00
5.9831e+00  8.2267e+00
5.9899e+00  8.2393e+00
5.9966e+00  8.2258e+00
6.0034e+00  8.2134e+00
6.0102e+00  8.1992e+00
6.0169e+00  8.1373e+00
6.0237e+00  8.1899e+00
6.0304e+00  8.2062e+00
6.0372e+00  8.1360e+00
6.0439e+00  8.1245e+00
6.0507e+00  8.1801e+00
6.0575e+00  8.1740e+00
6.0642e+00  8.1386e+00
6.0710e+00  8.1674e+00
6.0777e+00  8.1901e+00
6.0845e+00  8.1622e+00
6.0912e+00  8.1161e+00
6.0980e+00  8.1500e+00
6.1048e+00  8.1449e+00
6.1115e+00  8.2239e+00
6.1183e+00  8.1460e+00
6.1250e+00  8.1933e+00
6.1318e+00  8.1683e+00
6.1385e+00  8.1987e+00
6.1453e+00  8.1881e+00
6.1520e+00  8.2289e+00
6.1588e+00  8.2262e+00
6.1656e+00  8.2679e+00
6.1723e+00  8.3283e+00
6.1791e+00  8.3209e+00
6.1858e+00  8.3238e+00
6.1926e+00  8.3466e+00
6.1993e+00  8.4193e+00
6.2061e+00  8.4876e+00
6.2128e+00  8.4976e+00
6.2196e+00  8.5810e+00
6.2263e+00  8.6408e+00
6.2331e+00  8.7114e+00
6.2398e+00  8.8731e+00
6.2466e+00  9.0706e+00
6.2533e+00  9.6108e+00
6.2601e+00  1.0585e+01
6.2668e+00  1.2905e+01
6.2736e+00  1.8979e+01
6.2804e+00  3.4178e+01
6.2871e+00  6.6810e+01
6.2939e+00  1.1736e+02
6.3006e+00  1.7256e+02
6.3074e+00  1.9651e+02
6.3141e+00  1.7143e+02
6.3209e+00  1.1186e+02
6.3276e+00  5.8814e+01
6.3344e+00  2.9032e+01
6.3411e+00  1.6742e+01
6.3479e+00  1.2034e+01
6.3546e+00  1.0216e+01
6.3614e+00  9.3460e+00
6.3681e+00  8.9678e+00
6.3749e+00  8.7410e+00
6.3816e+00  8.6033e+00
6.3884e+00  8.5089e+00
6.3951e+00  8.4691e+00
6.4018e+00  8.3581e+00
6.4086e+00  8.3326e+00
6.4153e+00  8.3045e+00
6.4221e+00  8.2257e+00
6.4288e+00  8.2207e+00
6.4356e+00  8.1496e+00
6.4423e+00  8.1639e+00
6.4491e+00  8.1361e+00
6.4558e+00  8.1063e+00
6.4626e+00  8.1006e+00
6.4693e+00  8.1051e+00
6.4761e+00  8.0411e+00
6.4828e+00  8.0277e+00
6.4896e+00  8.0170e+00
6.4963e+00  8.0068e+00
6.5031e+00  8.0742e+00
6.5098e+00  7.9491e+00
6.5165e+00  7.9936e+00
6.5233e+00  7.9577e+00
6.5300e+00  7.9631e+00
6.5368e+00  7.9375e+00
6.5435e+00  7.9976e+00
6.5503e+00  7.9221e+00
6.5570e+00  7.9422e+00
6.5638e+00  7.9202e+00
6.5705e+00  7.9234e+00
6.5772e+00  7.8990e+00
6.5840e+00  7.9333e+00
6.5907e+00  7.8989e+00
6.5975e+00  7.8994e+00
6.6042e+00  7.8900e+00
6.6110e+00  7.8705e+00
6.6177e+00  7.8855e+00
6.6244e+00  7.9089e+00
6.6312e+00  7.8774e+00
6.6379e+00  7.8685e+00
6.6447e+00  7.8670e+00
6.6514e+00  7.8845e+00
6.6581e+00  7.8881e+00
6.6649e+00  7.8593e+00
6.6716e+00  7.8341e+00
6.6784e+00  7.8662e+00
6.6851e+00  7.8949e+00
6.6919e+00  7.8585e+00
6.6986e+00  7.8715e+00
6.7053e+00  7.8826e+00
6.7121e+00  7.8499e+00
6.7188e+00  7.8807e+00
6.7256e+00  7.8999e+00
6.7323e+00  7.8953e+00
6.7390e+00  7.8667e+00
6.7458e+00  7.8398e+00
6.7525e+00  7.8203e+00
6.7592e+00  7.8808e+00
6.7660e+00  7.8041e+00
6.7727e+00  7.8491e+00
6.7795e+00  7.8845e+00
6.7862e+00  7.8444e+00
6.7929e+00  7.8548e+00
6.7997e+00  7.8572e+00
6.8064e+00  7.8549e+00
6.8131e+00  7.8663e+00
6.8199e+00  7.8077e+00
6.8266e+00  7.8123e+00
6.8334e+00  7.8603e+00
6.8401e+00  7.8481e+00
6.8468e+00  7.7974e+00
6.8536e+00  7.8323e+00
6.8603e+00  7.8634e+00
6.8670e+00  7.8714e+00
6.8738e+00  7.8781e+00
6.8805e+00  7.8568e+00
6.8872e+00  7.8859e+00
6.8940e+00  7.8416e+00
6.9007e+00  7.8301e+00
6.9074e+00  7.8321e+00
6.9142e+00  7.8475e+00
6.9209e+00  7.8648e+00
6.9276e+00  7.8723e+00
6.9344e+00  7.8299e+00
6.9411e+00  7.8925e+00
6.9478e+00  7.8649e+00
6.9546e+00  7.8596e+00
6.9613e+00  7.8504e+00
6.9680e+00  7.8710e+00
6.9748e+00  7.8397e+00
6.9815e+00  7.8972e+00
6.9882e+00  7.8368e+00
6.9950e+00  7.8773e+00
7.0017e+00  7.8594e+00
7.0084e+00  7.8326e+00
7.0152e+00  7.8735e+00
7.0219e+00  7.8768e+00
7.0286e+00  7.8691e+00
7.0354e+00  7.8593e+00
7.0421e+00  7.9204e+00
7.0488e+00  7.8946e+00
7.0555e+00  7.8948e+00
7.0623e+00  7.9180e+00
7.0690e+00  7.8913e+00
7.0757e+00  7.9180e+00
7.0825e+00  7.8871e+00
7.0892e+00  7.8625e+00
7.0959e+00  7.9293e+00
7.1026e+00  7.9164e+00
7.1094e+00  7.9247e+00
7.1161e+00  7.9593e+00
7.1228e+00  7.9215e+00
7.1296e+00  7.9836e+00
7.1363e+00  7.9945e+00
7.1430e+00  7.9666e+00
7.1497e+00  8.0303e+00
7.1565e+00  8.0060e+00
7.1632e+00  8.0308e+00
7.1699e+00  8.0730e+00
7.1766e+00  8.0702e+00
7.1834e+00  8.1263e+00
7.1901e+00  8.1501e+00
7.1968e+00  8.1641e+00
7.2035e+00  8.1742e+00
7.2103e+00  8.1669e+00
7.2170e+00  8.2378e+00
7.2237e+00  8.3530e+00
7.2304e+00  8.5903e+00
7.2372e+00  9.0014e+00
7.2439e+00  1.0131e+01
7.2506e+00  1.2733e+01
7.2573e+00  1.9378e+01
7.2641e+00  3.1773e+01
7.2708e+00  4.9984e+01
7.2775e+00  7.0333e+01
7.2842e+00  7.9364e+01
7.2910e+00  6.8481e+01
7.2977e+00  4.9476e+01
7.3044e+00  2.9082e+01
7.3111e+00  1.6828e+01
7.3178e+00  1.1676e+01
7.3246e+00  9.6454e+00
7.3313e+00  8.9081e+00
7.3380e+00  8.5564e+00
7.3447e+00  8.4081e+00
7.3515e+00  8.2708e+00
7.3582e+00  8.2346e+00
7.3649e+00  8.2019e+00
7.3716e+00  8.2013e+00
7.3783e+00  8.1911e+00
7.3851e+00  8.1685e+00
7.3918e+00  8.1331e+00
7.3985e+00  8.1680e+00
7.4052e+00  8.1119e+00
7.4119e+00  8.1163e+00
7.4187e+00  8.0978e+00
7.4254e+00  8.1382e+00
7.4321e+00  8.0965e+00
7.4388e+00  8.1137e+00
7.4455e+00  8.1223e+00
7.4522e+00  8.0817e+00
7.4590e+00  8.1503e+00
7.4657e+00  8.0837e+00
7.4724e+00  8.1209e+00
7.4791e+00  8.1276e+00
7.4858e+00  8.0811e+00
7.4925e+00  8.1411e+00
7.4993e+00  8.1514e+00
7.5060e+00  8.1593e+00
7.5127e+00  8.1478e+00
7.5194e+00  8.1552e+00
7.5261e+00  8.2050e+00
7.5328e+00  8.1606e+00
7.5396e+00  8.2020e+00
7.5463e+00  8.1775e+00
7.5530e+00  8.2231e+00
7.5597e+00  8.2046e+00
7.5664e+00  8.1900e+00
7.5731e+00  8.3225e+00
7.5798e+00  8.3123e+00
7.5866e+00  8.3271e+00
7.5933e+00  8.4358e+00
7.6000e+00  8.3893e+00
7.6067e+00  8.4512e+00
7.6134e+00  8.5200e+00
7.6201e+00  8.5777e+00
7.6268e+00  8.6616e+00
7.6335e+00  8.6381e+00
7.6403e+00  8.7151e+00
7.6470e+00  8.8361e+00
7.6537e+00  8.9838e+00
7.6604e+00  9.1026e+00
7.6671e+00  9.5001e+00
7.6738e+00  1.0123e+01
7.6805e+00  1.1626e+01
7.6872e+00  1.5177e+01
7.6939e+00  2.4154e+01
7.7007e+00  4.6181e+01
7.7074e+00  8.6396e+01
7.7141e+00  1.4535e+02
7.7208e+00  1.9644e+02
7.7275e+00  2.1343e+02
7.7342e+00  1.8004e+02
7.7409e+00  1.2051e+02
7.7476e+00  6.3688e+01
7.7543e+00  3.1532e+01
7.7610e+00  1.8018e+01
7.7677e+00  1.2732e+01
7.7745e+00  1.0618e+01
7.7812e+00  9.7035e+00
7.7879e+00  9.2419e+00
7.7946e+00  8.9817e+00
7.8013e+00  8.8641e+00
7.8080e+00  8.7935e+00
7.8147e+00  8.6692e+00
7.8214e+00  8.6619e+00
7.8281e+00  8.6044e+00
7.8348e+00  8.5293e+00
7.8415e+00  8.4786e+00
7.8482e+00  8.4936e+00
7.8549e+00  8.4425e+00
7.8616e+00  8.3680e+00
7.8683e+00  8.3854e+00
7.8750e+00  8.3810e+00
7.8817e+00  8.3393e+00
7.8884e+00  8.3329e+00
7.8952e+00  8.3095e+00
7.9019e+00  8.3435e+00
7.9086e+00  8.2693e+00
7.9153e+00  8.3204e+00
7.9220e+00  8.2902e+00
7.9287e+00  8.3054e+00
7.9354e+00  8.3084e+00
7.9421e+00  8.2438e+00
7.9488e+00  8.2573e+00
7.9555e+00  8.3336e+00
7.9622e+00  8.2939e+00
7.9689e+00  8.2521e+00
7.9756e+00  8.2789e+00
7.9823e+00  8.3335e+00
7.9890e+00  8.2873e+00
7.9957e+00  8.3517e+00
8.0024e+00  8.3328e+00
8.0091e+00  8.3413e+00
8.0158e+00  8.3918e+00
8.0225e+00  8.4077e+00
8.0292e+00  8.3963e+00
8.0359e+00  8.4912e+00
8.0426e+00  8.5074e+00
8.0493e+00  8.5332e+00
8.0560e+00  8.5768e+00
8.0627e+00  8.6561e+00
8.0694e+00  8.7757e+00
8.0761e+00  8.8564e+00
8.0828e+00  9.0656e+00
8.0895e+00  9.3818e+00
8.0962e+00  1.0196e+01
8.1029e+00  1.1912e+01
8.1096e+00  1.6307e+01
8.1162e+00  2.7396e+01
8.1229e+00  5.0725e+01
8.1296e+00  8.7557e+01
8.1363e+00  1.3327e+02
8.1430e+00  1.6215e+02
8.1497e+00  1.5741e+02
8.1564e+00  1.1669e+02
8.1631e+00  6.7277e+01
8.1698e+00  3.5316e+01
8.1765e+00  1.9091e+01
8.1832e+00  1.2955e+01
8.1899e+00  1.0554e+01
8.1966e+00  9.5023e+00
8.2033e+00  9.0532e+00
8.2100e+00  8.7834e+00
8.2167e+00  8.7399e+00
8.2234e+00  8.5648e+00
8.2301e+00  8.5628e+00
8.2367e+00  8.4870e+00
8.2434e+00  8.4432e+00
8.2501e+00  8.4128e+00
8.2568e+00  8.4085e+00
8.2635e+00  8.3702e+00
8.2702e+00  8.3224e+00
8.2769e+00  8.3065e+00
8.2836e+00  8.3287e+00
8.2903e+00  8.3262e+00
8.2970e+00  8.2673e+00
8.3037e+00  8.2520e+00
8.3103e+00  8.1918e+00
8.3170e+00  8.2340e+00
8.3237e+00  8.2061e+00
8.3304e+00  8.2474e+00
8.3371e+00  8.2017e+00
8.3438e+00  8.2177e+00
8.3505e+00  8.1946e+00
8.3572e+00  8.2416e+00
8.3639e+00  8.1795e+00
8.3705e+00  8.2099e+00
8.3772e+00  8.1996e+00
8.3839e+00  8.1891e+00
8.3906e+00  8.2304e+00
8.3973e+00  8.1991e+00
8.4040e+00  8.1754e+00
8.4107e+00  8.2257e+00
8.4173e+00  8.2380e+00
8.4240e+00  8.2615e+00
8.4307e+00  8.2509e+00
8.4374e+00  8.3156e+00
8.4441e+00  8.2977e+00
8.4508e+00  8.3668e+00
8.4575e+00  8.3683e+00
8.4641e+00  8.4148e+00
8.4708e+00  8.4872e+00
8.4775e+00  8.5127e+00
8.4842e+00  8.7415e+00
8.4909e+00  9.0788e+00
8.4976e+00  9.8803e+00
8.5042e+00  1.1855e+01
8.5109e+00  1.6451e+01
8.5176e+00  2.7334e+01
8.5243e+00  4.6723e+01
8.5310e+00  7.2462e+01
8.5377e+00  9.4174e+01
8.5443e+00  1.0206e+02
8.5510e+00  8.6453e+01
8.5577e+00  6.0147e+01
8.5644e+00  3.5281e+01
8.5711e+00  1.9766e+01
8.5777e+00  1.2856e+01
8.5844e+00  1.0248e+01
8.5911e+00  9.2688e+00
8.5978e+00  8.7766e+00
8.6045e+00  8.5120e+00
8.6111e+00  8.4129e+00
8.6178e+00  8.3619e+00
8.6245e+00  8.2838e+00
8.6312e+00  8.2666e+00
8.6379e+00  8.2347e+00
8.6445e+00  8.1980e+00
8.6512e+00  8.2373e+00
8.6579e+00  8.1915e+00
8.6646e+00  8.1440e+00
8.6712e+00  8.1279e+00
8.6779e+00  8.1005e+00
8.6846e+00  8.0958e+00
8.6913e+00  8.0363e+00
8.6980e+00  8.0506e+00
8.7046e+00  8.0456e+00
8.7113e+00  8.0600e+00
8.7180e+00  8.0218e+00
8.7247e+00  8.0331e+00
8.7313e+00  7.9496e+00
8.7380e+00  8.0222e+00
8.7447e+00  8.0183e+00
8.7514e+00  7.9486e+00
8.7580e+00  8.0331e+00
8.7647e+00  8.0263e+00
8.7714e+00  8.0308e+00
8.7780e+00  7.9993e+00
8.7847e+00  7.9574e+00
8.7914e+00  7.9593e+00
8.7981e+00  8.0159e+00
8.8047e+00  7.9439e+00
8.8114e+00  8.0128e+00
8.8181e+00  8.0042e+00
8.8247e+00  7.9875e+00
8.8314e+00  8.0103e+00
8.8381e+00  7.9932e+00
8.8448e+00  8.0381e+00
8.8514e+00  8.0131e+00
8.8581e+00  8.0427e+00
8.8648e+00  8.0865e+00
8.8714e+00  8.1369e+00
8.8781e+00  8.2702e+00
8.8848e+00  8.5731e+00
8.8915e+00  9.2972e+00
8.8981e+00  1.0993e+01
8.9048e+00  1.4012e+01
8.9115e+00  1.7922e+01
8.9181e+00  2.1706e+01
8.9248e+00  2.2786e+01
8.9315e+00  2.0490e+01
8.9381e+00  1.6312e+01
8.9448e+00  1.2188e+01
8.9515e+00  9.8729e+00
8.9581e+00  8.7377e+00
8.9648e+00  8.3515e+00
8.9715e+00  8.1068e+00
8.9781e+00  8.0262e+00
8.9848e+00  8.0687e+00
8.9915e+00  8.0293e+00
8.9981e+00  8.0458e+00
9.0048e+00  8.0096e+00
9.0115e+00  8.0163e+00
9.0181e+00  8.0232e+00
9.0248e+00  7.9620e+00
9.0314e+00  7.9878e+00
9.0381e+00  8.0113e+00
9.0448e+00  7.9463e+00
9.0514e+00  7.9723e+00
9.0581e+00  7.9898e+00
9.0648e+00  7.9856e+00
9.0714e+00  7.9717e+00
9.0781e+00  7.9742e+00
9.0847e+00  7.9948e+00
9.0914e+00  8.0000e+00
9.0981e+00  7.9722e+00
9.1047e+00  8.0195e+00
9.1114e+00  8.0265e+00
9.1181e+00  7.9879e+00
9.1247e+00  8.0506e+00
9.1314e+00  8.0212e+00
9.1380e+00  8.0616e+00
9.1447e+00  8.0296e+00
9.1514e+00  8.0341e+00
9.1580e+00  8.0489e+00
9.1647e+00  8.0752e+00
9.1713e+00  8.0597e+00
9.1780e+00  8.0831e+00
9.1846e+00  8.0910e+00
9.1913e+00  8.1522e+00
9.1980e+00  8.1565e+00
9.2046e+00  8.1523e+00
9.2113e+00  8.1513e+00
9.2179e+00  8.1983e+00
9.2246e+00  8.2742e+00
9.2312e+00  8.4293e+00
9.2379e+00  8.6802e+00
9.2446e+00  9.2725e+00
9.2512e+00  1.0773e+01
9.2579e+00  1.4417e+01
9.2645e+00  2.1829e+01
9.2712e+00  3.4042e+01
9.2778e+00  4.9633e+01
9.2845e+00  6.1774e+01
9.2911e+00  6.3817e+01
9.2978e+00  5.3367e+01
9.3044e+00  3.7283e+01
9.3111e+00  2.2632e+01
9.3178e+00  1.4306e+01
9.3244e+00  1.0676e+01
9.3311e+00  9.2612e+00
9.3377e+00  8.6653e+00
9.3444e+00  8.4723e+00
9.3510e+00  8.3224e+00
9.3577e+00  8.2429e+00
9.3643e+00  8.2387e+00
9.3710e+00  8.1848e+00
9.3776e+00  8.1337e+00
9.3843e+00  8.1266e+00
9.3909e+00  8.1760e+00
9.3976e+00  8.1239e+00
9.4042e+00  8.1206e+00
9.4109e+00  8.1230e+00
9.4175e+00  8.1132e+00
9.4242e+00  8.1360e+00
9.4308e+00  8.1692e+00
9.4375e+00  8.0951e+00
9.4441e+00  8.1337e+00
9.4508e+00  8.1263e+00
9.4574e+00  8.1442e+00
9.4641e+00  8.1284e+00
9.4707e+00  8.1457e+00
9.4773e+00  8.1610e+00
9.4840e+00  8.1516e+00
9.4906e+00  8.1608e+00
9.4973e+00  8.1942e+00
9.5039e+00  8.1586e+00
9.5106e+00  8.2060e+00
9.5172e+00  8.2860e+00
9.5239e+00  8.2450e+00
9.5305e+00  8.2814e+00
9.5372e+00  8.3144e+00
9.5438e+00  8.3411e+00
9.5504e+00  8.4051e+00
9.5571e+00  8.4328e+00
9.5637e+00  8.5224e+00
9.5704e+00  8.6028e+00
9.5770e+00  8.7605e+00
9.5837e+00  9.0140e+00
9.5903e+00  9.6782e+00
9.5969e+00  1.1230e+01
9.6036e+00  1.4782e+01
9.6102e+00  2.3343e+01
9.6169e+00  4.0426e+01
9.6235e+00  6.7933e+01
9.6302e+00  9.9143e+01
9.6368e+00  1.2041e+02
9.6434e+00  1.2029e+02
9.6501e+00  9.9912e+01
9.6567e+00  6.6431e+01
9.6634e+00  3.6745e+01
9.6700e+00  2.0640e+01
9.6766e+00  1.3389e+01
9.6833e+00  1.0580e+01
9.6899e+00  9.4658e+00
9.6965e+00  8.9386e+00
9.7032e+00  8.7250e+00
9.7098e+00  8.5365e+00
9.7165e+00  8.4386e+00
9.7231e+00  8.4152e+00
9.7297e+00  8.3784e+00
9.7364e+00  8.3563e+00
9.7430e+00  8.3029e+00
9.7496e+00  8.2823e+00
9.7563e+00  8.2629e+00
9.7629e+00  8.2273e+00
9.7695e+00  8.1871e+00
9.7762e+00  8.2274e+00
9.7828e+00  8.1694e+00
9.7895e+00  8.1654e+00
9.7961e+00  8.1385e+00
9.8027e+00  8.1092e+00
9.8094e+00  8.1722e+00
9.8160e+00  8.0869e+00
9.8226e+00  8.1495e+00
9.8293e+00  8.1469e+00
9.8359e+00  8.1223e+00
9.8425e+00  8.1433e+00
9.8491e+00  8.1201e+00
9.8558e+00  8.1291e+00
9.8624e+00  8.1223e+00
9.8690e+00  8.1232e+00
9.8757e+00  8.1124e+00
9.8823e+00  8.1169e+00
9.8889e+00  8.1018e+00
9.8956e+00  8.0443e+00
9.9022e+00  8.1119e+00
9.9088e+00  8.1272e+00
9.9155e+00  8.0739e+00
9.9221e+00  8.0836e+00
9.9287e+00  8.1032e+00
9.9353e+00  8.0873e+00
9.9420e+00  8.1075e+00
9.9486e+00  8.0793e+00
9.9552e+00  8.0904e+00
9.9618e+00  8.1089e+00
9.9685e+00  8.0631e+00
9.9751e+00  8.0569e+00
9.9817e+00  8.0938e+00
9.9884e+00  8.0240e+00
9.9950e+00  8.1104e+00
1.0002e+01  8.0791e+00
1.0008e+01  8.0938e+00
1.0015e+01  8.0383e+00
1.0021e+01  8.1214e+00
1.0028e+01  8.0993e+00
1.0035e+01  8.0874e+00
1.0041e+01  8.1090e+00
1.0048e+01  8.1107e+00
1.0055e+01  8.0678e+00
1.0061e+01  8.0825e+00
1.0068e+01  8.1031e+00
1.0074e+01  8.0465e+00
1.0081e+01  8.1194e+00
1.0088e+01  8.0711e+00
1.0094e+01  8.1188e+00
1.0101e+01  8.0697e+00
1.0108e+01  8.0870e+00
1.0114e+01  8.1597e+00
1.0121e+01  8.0988e+00
1.0127e+01  8.0963e+00
1.0134e+01  8.0643e+00
1.0141e+01  8.1201e+00
1.0147e+01  8.1059e+00
1.0154e+01  8.1248e+00
1.0161e+01  8.1036e+00
1.0167e+01  8.1338e+00
1.0174e+01  8.1537e+00
1.0180e+01  8.1176e+00
1.0187e+01  8.1585e+00
1.0194e+01  8.1496e+00
1.0200e+01  8.1656e+00
1.0207e+01  8.2175e+00
1.0213e+01  8.1810e+00
1.0220e+01  8.1934e+00
1.0227e+01  8.1737e+00
1.0233e+01  8.2213e+00
1.0240e+01  8.2343e+00
1.0247e+01  8.2787e+00
1.0253e+01  8.3308e+00
1.0260e+01  8.4935e+00
1.0266e+01  8.7840e+00
1.0273e+01  9.4747e+00
1.0280e+01  1.1026e+01
1.0286e+01  1.3937e+01
1.0293e+01  1.8112e+01
1.0299e+01  2.2904e+01
1.0306e+01  2.5057e+01
1.0313e+01  2.4323e+01
1.0319e+01  2.0757e+01
1.0326e+01  1.5408e+01
1.0333e+01  1.1531e+01
1.0339e+01  9.6216e+00
1.0346e+01  8.8258e+00
1.0352e+01  8.5658e+00
1.0359e+01  8.4166e+00
1.0366e+01  8.3986e+00
1.0372e+01  8.3350e+00
1.0379e+01  8.3217e+00
1.0385e+01  8.3304e+00
1.0392e+01  8.3028e+00
1.0399e+01  8.3346e+00
1.0405e+01  8.2777e+00
1.0412e+01  8.2576e+00
1.0418e+01  8.2860e+00
1.0425e+01  8.2702e+00
1.0432e+01  8.2642e+00
1.0438e+01  8.2986e+00
1.0445e+01  8.3459e+00
1.0452e+01  8.3444e+00
1.0458e+01  8.3437e+00
1.0465e+01  8.3028e+00
1.0471e+01  8.3590e+00
1.0478e+01  8.3643e+00
1.0485e+01  8.4172e+00
1.0491e+01  8.3873e+00
1.0498e+01  8.4329e+00
1.0504e+01  8.4085e+00
1.0511e+01  8.4171e+00
1.0518e+01  8.5162e+00
1.0524e+01  8.4614e+00
1.0531e+01  8.4974e+00
1.0537e+01  8.5943e+00
1.0544e+01  8.5754e+00
1.0551e+01  8.6901e+00
1.0557e+01  8.6899e+00
1.0564e+01  8.8855e+00
1.0570e+01  9.1445e+00
1.0577e+01  9.7072e+00
1.0584e+01  1.1022e+01
1.0590e+01  1.4325e+01
1.0597e+01  2.1593e+01
1.0603e+01  3.5356e+01
1.0610e+01  5.7933e+01
1.0617e+01  8.0221e+01
1.0623e+01  9.3529e+01
1.0630e+01  9.3637e+01
1.0636e+01  7.5883e+01
1.0643e+01  4.8734e+01
1.0650e+01  2.7340e+01
1.0656e+01  1.6135e+01
1.0663e+01  1.1679e+01
1.0669e+01  9.9843e+00
1.0676e+01  9.2721e+00
1.0683e+01  8.9011e+00
1.0689e+01  8.7528e+00
1.0696e+01  8.7104e+00
1.0702e+01  8.6317e+00
1.0709e+01  8.5899e+00
1.0716e+01  8.6095e+00
1.0722e+01  8.5380e+00
1.0729e+01  8.5232e+00
1.0735e+01  8.4857e+00
1.0742e+01  8.4354e+00
1.0749e+01  8.4547e+00
1.0755e+01  8.4606e+00
1.0762e+01  8.4291e+00
1.0768e+01  8.5264e+00
1.0775e+01  8.4739e+00
1.0781e+01  8.3978e+00
1.0788e+01  8.4440e+00
1.0795e+01  8.4766e+00
1.0801e+01  8.4966e+00
1.0808e+01  8.4479e+00
1.0814e+01  8.5209e+00
1.0821e+01  8.4833e+00
1.0828e+01  8.4956e+00
1.0834e+01  8.4939e+00
1.0841e+01  8.5333e+00
1.0847e+01  8.5543e+00
1.0854e+01  8.5571e+00
1.0861e+01  8.6233e+00
1.0867e+01  8.6525e+00
1.0874e+01  8.8190e+00
1.0880e+01  9.0335e+00
1.0887e+01  9.5843e+00
1.0894e+01  1.0857e+01
1.0900e+01  1.3879e+01
1.0907e+01  2.0573e+01
1.0913e+01  3.3379e+01
1.0920e+01  5.1042e+01
1.0926e+01  6.7502e+01
1.0933e+01  7.7884e+01
1.0940e+01  7.4882e+01
1.0946e+01  6.0888e+01
1.0953e+01  3.8902e+01
1.0959e+01  2.2277e+01
1.0966e+01  1.4074e+01
1.0973e+01  1.0786e+01
1.0979e+01  9.5208e+00
1.0986e+01  9.0318e+00
1.0992e+01  8.7291e+00
1.0999e+01  8.6609e+00
1.1005e+01  8.5591e+00
1.1012e+01  8.5582e+00
1.1019e+01  8.4820e+00
1.1025e+01  8.4139e+00
1.1032e+01  8.4369e+00
1.1038e+01  8.4571e+00
1.1045e+01  8.3266e+00
1.1052e+01  8.4248e+00
1.1058e+01  8.3900e+00
1.1065e+01  8.3322e+00
1.1071e+01  8.3708e+00
1.1078e+01  8.3628e+00
1.1084e+01  8.3432e+00
1.1091e+01  8.3420e+00
1.1098e+01  8.3237e+00
1.1104e+01  8.3695e+00
1.1111e+01  8.3142e+00
1.1117e+01  8.2929e+00
1.1124e+01  8.3045e+00
1.1130e+01  8.3422e+00
1.1137e+01  8.3277e+00
1.1144e+01  8.2777e+00
1.1150e+01  8.2780e+00
1.1157e+01  8.2898e+00
1.1163e+01  8.3454e+00
1.1170e+01  8.3707e+00
1.1177e+01  8.4521e+00
1.1183e+01  8.5843e+00
1.1190e+01  8.8708e+00
1.1196e+01  9.5732e+00
1.1203e+01  1.1162e+01
1.1209e+01  1.4364e+01
1.1216e+01  2.0124e+01
1.1223e+01  2.6946e+01
1.1229e+01  3.2339e+01
1.1236e+01  3.4385e+01
1.1242e+01  3.1610e+01
1.1249e+01  2.5175e+01
1.1255e+01  1.7470e+01
1.1262e+01  1.2221e+01
1.1269e+01  9.8764e+00
1.1275e+01  8.9451e+00
1.1282e+01  8.6055e+00
1.1288e+01  8.4582e+00
1.1295e+01  8.4011e+00
1.1301e+01  8.3205e+00
1.1308e+01  8.3052e+00
1.1315e+01  8.2758e+00
1.1321e+01  8.2776e+00
1.1328e+01  8.3061e+00
1.1334e+01  8.2672e+00
1.1341e+01  8.2387e+00
1.1347e+01  8.2591e+00
1.1354e+01  8.2969e+00
1.1360e+01  8.2941e+00
1.1367e+01  8.2847e+00
1.1374e+01  8.2740e+00
1.1380e+01  8.2512e+00
1.1387e+01  8.2776e+00
1.1393e+01  8.2535e+00
1.1400e+01  8.3051e+00
1.1406e+01  8.3235e+00
1.1413e+01  8.2798e+00
1.1420e+01  8.3067e+00
1.1426e+01  8.3147e+00
1.1433e+01  8.3778e+00
1.1439e+01  8.3456e+00
1.1446e+01  8.3906e+00
1.1452e+01  8.3955e+00
1.1459e+01  8.4253e+00
1.1466e+01  8.4879e+00
1.1472e+01  8.6146e+00
1.1479e+01  8.8155e+00
1.1485e+01  9.3823e+00
1.1492e+01  1.0687e+01
1.1498e+01  1.3576e+01
1.1505e+01  1.8976e+01
1.1511e+01  2.6868e+01
1.1518e+01  3.5592e+01
1.1525e+01  4.1229e+01
1.1531e+01  4.2543e+01
1.1538e+01  3.7136e+01
1.1544e+01  2.7432e+01
1.1551e+01  1.7665e+01
1.1557e+01  1.2096e+01
1.1564e+01  9.9462e+00
1.1570e+01  9.0749e+00
1.1577e+01  8.7366e+00
1.1584e+01  8.5436e+00
1.1590e+01  8.4922e+00
1.1597e+01  8.3771e+00
1.1603e+01  8.3834e+00
1.1610e+01  8.3608e+00
1.1616e+01  8.3639e+00
1.1623e+01  8.3627e+00
1.1629e+01  8.3852e+00
1.1636e+01  8.3446e+00
1.1643e+01  8.3621e+00
1.1649e+01  8.3549e+00
1.1656e+01  8.3340e+00
1.1662e+01  8.3079e+00
1.1669e+01  8.3398e+00
1.1675e+01  8.4095e+00
1.1682e+01  8.3647e+00
1.1688e+01  8.3774e+00
1.1695e+01  8.4021e+00
1.1702e+01  8.4415e+00
1.1708e+01  8.5021e+00
1.1715e+01  8.5047e+00
1.1721e+01  8.4375e+00
1.1728e+01  8.5030e+00
1.1734e+01  8.5890e+00
1.1741e+01  8.6188e+00
1.1747e+01  8.6656e+00
1.1754e+01  8.8528e+00
