# # no                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.240 Rnm= 1.385 K  shell
# # Pot 1 Z=22 Rmt= 1.247 Rnm= 1.390
# # Pot 2 Z= 8 Rmt= 0.932 Rnm= 1.096
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.138E+01eV kf=2.219E+00 Vint=-1.970E+01eV Rs_int= 1.634
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.6098E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4966.286    -15.191  -1.000  1.66069E-02  3.04916E-02 -1.38847E-02
    4967.010    -14.467  -0.900  1.91656E-02  3.69152E-02 -1.77497E-02
    4967.658    -13.819  -0.800  2.24177E-02  4.56041E-02 -2.31864E-02
    4968.229    -13.248  -0.700  2.66642E-02  5.77634E-02 -3.10992E-02
    4968.725    -12.752  -0.600  3.23668E-02  7.54466E-02 -4.30797E-02
    4969.144    -12.333  -0.500  4.02147E-02  1.02144E-01 -6.19292E-02
    4969.487    -11.990  -0.400  5.10906E-02  1.43074E-01 -9.19839E-02
    4969.753    -11.724  -0.300  6.54183E-02  2.01871E-01 -1.36452E-01
    4969.944    -11.533  -0.200  8.11891E-02  2.68634E-01 -1.87445E-01
    4970.058    -11.419  -0.100  9.34522E-02  3.18479E-01 -2.25027E-01
    4970.096    -11.381   0.000  9.80756E-02  3.35946E-01 -2.37870E-01
    4970.196    -11.281   0.162  1.10615E-01  3.81479E-01 -2.70864E-01
    4970.296    -11.181   0.229  1.23781E-01  4.23732E-01 -2.99951E-01
    4970.334    -11.143   0.250  1.28977E-01  4.38461E-01 -3.09484E-01
    4970.439    -11.038   0.300  1.43468E-01  4.74575E-01 -3.31107E-01
    4970.563    -10.914   0.350  1.60982E-01  5.09470E-01 -3.48488E-01
    4970.706    -10.771   0.400  1.81675E-01  5.41393E-01 -3.59718E-01
    4970.868    -10.609   0.450  2.06631E-01  5.69899E-01 -3.63267E-01
    4971.049    -10.428   0.500  2.37617E-01  5.95355E-01 -3.57738E-01
    4971.249    -10.228   0.550  2.72160E-01  6.18431E-01 -3.46272E-01
    4971.468    -10.009   0.600  3.00949E-01  6.39766E-01 -3.38817E-01
    4971.706     -9.771   0.650  3.18217E-01  6.59874E-01 -3.41657E-01
    4971.963     -9.514   0.700  3.27584E-01  6.79162E-01 -3.51579E-01
    4972.239     -9.238   0.750  3.29617E-01  6.97902E-01 -3.68285E-01
    4972.535     -8.943   0.800  3.25454E-01  7.16287E-01 -3.90833E-01
    4972.849     -8.628   0.850  3.17901E-01  7.34432E-01 -4.16531E-01
    4973.182     -8.295   0.900  2.84459E-01  7.52402E-01 -4.67943E-01
    4973.535     -7.942   0.950  2.38690E-01  7.70225E-01 -5.31535E-01
    4973.906     -7.571   1.000  2.13919E-01  7.87901E-01 -5.73982E-01
    4974.297     -7.180   1.050  2.07683E-01  8.05410E-01 -5.97728E-01
    4974.706     -6.771   1.100  2.11410E-01  8.22716E-01 -6.11306E-01
    4975.135     -6.342   1.150  2.30709E-01  8.39772E-01 -6.09063E-01
    4975.583     -5.895   1.200  2.57006E-01  8.56513E-01 -5.99507E-01
    4976.049     -5.428   1.250  2.69119E-01  8.72902E-01 -6.03783E-01
    4976.535     -4.942   1.300  2.83245E-01  8.88854E-01 -6.05609E-01
    4977.040     -4.437   1.350  3.16908E-01  9.04335E-01 -5.87427E-01
    4977.564     -3.913   1.400  3.69893E-01  9.19257E-01 -5.49364E-01
    4978.107     -3.370   1.450  4.36867E-01  9.33588E-01 -4.96721E-01
    4978.669     -2.808   1.500  5.10446E-01  9.47263E-01 -4.36816E-01
    4979.250     -2.227   1.550  5.63705E-01  9.60239E-01 -3.96534E-01
    4979.850     -1.627   1.600  5.92049E-01  9.72478E-01 -3.80429E-01
    4980.469     -1.008   1.650  6.33105E-01  9.83932E-01 -3.50826E-01
    4981.107     -0.370   1.700  6.63402E-01  9.94589E-01 -3.31187E-01
    4981.764      0.287   1.750  7.10522E-01  1.00443E+00 -2.93910E-01
    4982.441      0.963   1.800  8.01872E-01  1.01342E+00 -2.11546E-01
    4983.136      1.659   1.850  9.09014E-01  1.02157E+00 -1.12557E-01
    4983.850      2.373   1.900  1.00707E+00  1.02888E+00 -2.18078E-02
    4984.584      3.107   1.950  1.13682E+00  1.03535E+00  1.01478E-01
    4985.336      3.859   2.000  1.35394E+00  1.04099E+00  3.12948E-01
    4986.108      4.631   2.050  1.56177E+00  1.04582E+00  5.15949E-01
    4986.898      5.421   2.100  1.66955E+00  1.04986E+00  6.19682E-01
    4987.708      6.231   2.150  1.68383E+00  1.05317E+00  6.30667E-01
    4988.536      7.059   2.200  1.57170E+00  1.05573E+00  5.15968E-01
    4989.384      7.907   2.250  1.41171E+00  1.05762E+00  3.54087E-01
    4990.251      8.774   2.300  1.29207E+00  1.05885E+00  2.33221E-01
    4991.137      9.660   2.350  1.22027E+00  1.05948E+00  1.60782E-01
    4992.042     10.565   2.400  1.16576E+00  1.05955E+00  1.06204E-01
    4992.966     11.489   2.450  1.12676E+00  1.05911E+00  6.76552E-02
    4993.909     12.431   2.500  1.11062E+00  1.05819E+00  5.24276E-02
    4994.871     13.394   2.550  1.12896E+00  1.05684E+00  7.21208E-02
    4995.852     14.375   2.600  1.19243E+00  1.05511E+00  1.37312E-01
    4996.852     15.375   2.650  1.23817E+00  1.05305E+00  1.85121E-01
    4997.871     16.394   2.700  1.24467E+00  1.05070E+00  1.93968E-01
    4998.909     17.432   2.750  1.23725E+00  1.04811E+00  1.89146E-01
    4999.966     18.489   2.800  1.22293E+00  1.04530E+00  1.77631E-01
    5001.043     19.566   2.850  1.19751E+00  1.04233E+00  1.55181E-01
    5002.138     20.661   2.900  1.16092E+00  1.03923E+00  1.21691E-01
    5003.253     21.775   2.950  1.11913E+00  1.03603E+00  8.31015E-02
    5004.386     22.909   3.000  1.07895E+00  1.03277E+00  4.61787E-02
    5005.539     24.061   3.050  1.04213E+00  1.02949E+00  1.26402E-02
    5006.710     25.233   3.100  1.00904E+00  1.02621E+00 -1.71630E-02
    5007.901     26.424   3.150  9.81447E-01  1.02295E+00 -4.15063E-02
    5009.110     27.633   3.200  9.60040E-01  1.01975E+00 -5.97059E-02
    5010.339     28.862   3.250  9.43379E-01  1.01662E+00 -7.32403E-02
    5011.587     30.110   3.300  9.29740E-01  1.01359E+00 -8.38520E-02
    5012.854     31.377   3.350  9.18878E-01  1.01068E+00 -9.17983E-02
    5014.140     32.663   3.400  9.11115E-01  1.00789E+00 -9.67754E-02
    5015.445     33.967   3.450  9.05811E-01  1.00526E+00 -9.94488E-02
    5016.768     35.291   3.500  9.01665E-01  1.00277E+00 -1.01106E-01
    5018.111     36.634   3.550  8.97654E-01  1.00047E+00 -1.02813E-01
    5019.474     37.996   3.600  8.93772E-01  9.98335E-01 -1.04563E-01
    5020.855     39.378   3.650  8.91037E-01  9.96392E-01 -1.05354E-01
    5022.255     40.778   3.700  8.90356E-01  9.94630E-01 -1.04273E-01
    5023.674     42.197   3.750  8.92248E-01  9.93074E-01 -1.00826E-01
    5025.112     43.635   3.800  8.96985E-01  9.91700E-01 -9.47157E-02
    5026.570     45.093   3.850  9.04616E-01  9.90535E-01 -8.59195E-02
    5028.046     46.569   3.900  9.14836E-01  9.89561E-01 -7.47255E-02
    5029.541     48.064   3.950  9.27184E-01  9.88831E-01 -6.16476E-02
    5031.056     49.579   4.000  9.41731E-01  9.88423E-01 -4.66925E-02
