 16119.685 0.1288
 16120.148 0.1415
 16120.563 0.1551
 16120.929 0.1690
 16121.246 0.1828
 16121.514 0.1960
 16121.733 0.2078
 16121.904 0.2177
 16121.924 0.2188
 16122.024 0.2250
 16122.124 0.2315
 16122.224 0.2381
 16122.324 0.2448
 16122.424 0.2516
 16122.524 0.2585
 16122.617 0.2652
 16122.733 0.2735
 16122.861 0.2831
 16123.001 0.2938
 16123.154 0.3059
 16123.318 0.3195
 16123.495 0.3347
 16123.684 0.3517
 16123.885 0.3710
 16124.099 0.3927
 16124.324 0.4173
 16124.562 0.4454
 16124.812 0.4772
 16125.074 0.5132
 16125.348 0.5532
 16125.635 0.5970
 16125.934 0.6438
 16126.244 0.6924
 16126.568 0.7414
 16126.903 0.7901
 16127.250 0.8388
 16127.610 0.8890
 16127.982 0.9433
 16128.366 1.0046
 16128.762 1.0752
 16129.170 1.1564
 16129.591 1.2473
 16130.024 1.3430
 16130.469 1.4332
 16130.926 1.5049
 16131.396 1.5478
 16131.877 1.5584
 16132.371 1.5394
 16132.877 1.4944
 16133.395 1.4232
 16133.925 1.3258
 16134.468 1.2141
 16135.023 1.1050
 16135.590 1.0075
 16136.169 0.9256
 16136.760 0.8604
 16137.363 0.8108
 16137.979 0.7754
 16138.607 0.7526
 16139.247 0.7427
 16139.899 0.7465
 16140.564 0.7644
 16141.241 0.7945
 16141.929 0.8325
 16142.630 0.8720
 16143.344 0.9069
 16144.069 0.9352
 16144.807 0.9576
 16145.556 0.9776
 16146.318 0.9974
 16147.093 1.0104
 16147.879 1.0116
 16148.678 1.0087
 16149.488 1.0080
 16150.311 1.0128
 16151.146 1.0243
 16151.994 1.0426
 16152.853 1.0666
 16153.725 1.0938
 16154.609 1.1220
 16155.505 1.1488
 16156.413 1.1720
 16157.334 1.1893
 16158.267 1.1982
 16159.211 1.1964
 16160.169 1.1834
 16161.138 1.1594
 16162.119 1.1259
 16163.113 1.0870
 16164.119 1.0485
 16165.137 1.0151
 16166.167 0.9901
 16167.209 0.9744
 16168.264 0.9677
 16169.331 0.9688
 16170.410 0.9766
 16171.501 0.9894
 16172.604 1.0049
 16173.720 1.0198
 16174.848 1.0302
