# # xx                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.170 Rnm= 1.366 K  shell
# # Pot 1 Z=22 Rmt= 1.170 Rnm= 1.366
# # Pot 2 Z= 8 Rmt= 0.924 Rnm= 1.093
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.073E+01eV kf=2.223E+00 Vint=-1.933E+01eV Rs_int= 1.631
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7725E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4965.742    -14.541  -1.000  2.12308E-02  2.72783E-02 -6.04745E-03
    4966.466    -13.817  -0.900  2.57983E-02  3.28581E-02 -7.05980E-03
    4967.114    -13.170  -0.800  3.22700E-02  4.03727E-02 -8.10262E-03
    4967.685    -12.598  -0.700  4.18105E-02  5.08460E-02 -9.03547E-03
    4968.180    -12.103  -0.600  5.64598E-02  6.60230E-02 -9.56319E-03
    4968.599    -11.684  -0.500  7.97589E-02  8.88687E-02 -9.10978E-03
    4968.942    -11.341  -0.400  1.17103E-01  1.23815E-01 -6.71213E-03
    4969.209    -11.074  -0.300  1.72470E-01  1.73943E-01 -1.47353E-03
    4969.400    -10.884  -0.200  2.36315E-01  2.30825E-01  5.49050E-03
    4969.514    -10.769  -0.100  2.83843E-01  2.73287E-01  1.05558E-02
    4969.552    -10.731   0.000  2.99963E-01  2.88166E-01  1.17970E-02
    4969.652    -10.631   0.162  3.44276E-01  3.26981E-01  1.72944E-02
    4969.752    -10.531   0.229  3.82572E-01  3.63006E-01  1.95655E-02
    4969.790    -10.493   0.250  3.94810E-01  3.75577E-01  1.92337E-02
    4969.895    -10.388   0.300  4.22668E-01  4.06413E-01  1.62541E-02
    4970.019    -10.265   0.350  4.45279E-01  4.36267E-01  9.01121E-03
    4970.162    -10.122   0.400  4.63243E-01  4.63653E-01 -4.10463E-04
    4970.323     -9.960   0.450  4.80303E-01  4.88186E-01 -7.88237E-03
    4970.504     -9.779   0.500  5.00165E-01  5.10230E-01 -1.00646E-02
    4970.704     -9.579   0.550  5.23104E-01  5.30327E-01 -7.22305E-03
    4970.924     -9.360   0.600  5.42574E-01  5.49035E-01 -6.46066E-03
    4971.162     -9.122   0.650  5.44110E-01  5.66846E-01 -2.27352E-02
    4971.419     -8.864   0.700  5.11600E-01  5.84077E-01 -7.24774E-02
    4971.695     -8.588   0.750  4.46740E-01  6.00994E-01 -1.54255E-01
    4971.990     -8.293   0.800  3.77824E-01  6.17779E-01 -2.39955E-01
    4972.305     -7.979   0.850  3.20423E-01  6.34553E-01 -3.14130E-01
    4972.638     -7.645   0.900  2.70786E-01  6.51373E-01 -3.80588E-01
    4972.990     -7.293   0.950  2.34631E-01  6.68278E-01 -4.33646E-01
    4973.362     -6.921   1.000  2.09944E-01  6.85301E-01 -4.75357E-01
    4973.752     -6.531   1.050  1.85500E-01  7.02427E-01 -5.16927E-01
    4974.162     -6.121   1.100  1.71471E-01  7.19648E-01 -5.48178E-01
    4974.591     -5.693   1.150  1.71124E-01  7.36914E-01 -5.65790E-01
    4975.038     -5.245   1.200  1.80937E-01  7.54198E-01 -5.73261E-01
    4975.505     -4.778   1.250  1.98787E-01  7.71458E-01 -5.72670E-01
    4975.991     -4.292   1.300  2.23619E-01  7.88635E-01 -5.65015E-01
    4976.496     -3.788   1.350  2.54479E-01  8.05688E-01 -5.51209E-01
    4977.020     -3.264   1.400  2.89843E-01  8.22543E-01 -5.32700E-01
    4977.562     -2.721   1.450  3.27427E-01  8.39155E-01 -5.11728E-01
    4978.124     -2.159   1.500  3.64309E-01  8.55469E-01 -4.91160E-01
    4978.705     -1.578   1.550  3.97799E-01  8.71429E-01 -4.73630E-01
    4979.306     -0.978   1.600  4.27739E-01  8.86975E-01 -4.59236E-01
    4979.925     -0.359   1.650  4.59014E-01  9.02054E-01 -4.43040E-01
    4980.563      0.279   1.700  4.98907E-01  9.16607E-01 -4.17700E-01
    4981.220      0.937   1.750  5.49543E-01  9.30592E-01 -3.81049E-01
    4981.896      1.613   1.800  6.06900E-01  9.43968E-01 -3.37068E-01
    4982.592      2.308   1.850  6.69660E-01  9.56683E-01 -2.87023E-01
    4983.306      3.023   1.900  7.39998E-01  9.68720E-01 -2.28722E-01
    4984.039      3.756   1.950  8.19912E-01  9.80033E-01 -1.60121E-01
    4984.792      4.509   2.000  9.09354E-01  9.90586E-01 -8.12316E-02
    4985.563      5.280   2.050  1.00029E+00  1.00038E+00 -8.72565E-05
    4986.354      6.071   2.100  1.07812E+00  1.00938E+00  6.87410E-02
    4987.164      6.880   2.150  1.14061E+00  1.01758E+00  1.23034E-01
    4987.992      7.709   2.200  1.19478E+00  1.02498E+00  1.69802E-01
    4988.840      8.557   2.250  1.23607E+00  1.03157E+00  2.04497E-01
