# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
 Debye-waller factor    0.0000000000000000        0.0000000000000000     
 -----------------------------------------------------------------------
       k         chi           mag          phase        phase-2kr  @#
     0.0000   -2.068983E-01  2.654283E-01 -2.247744E+00 -2.247744E+00
     0.0500   -2.067018E-01  2.636321E-01 -2.240422E+00 -2.479337E+00
     0.1000   -2.064779E-01  2.618359E-01 -2.233100E+00 -2.710930E+00
     0.1500   -2.058650E-01  2.567278E-01 -2.211157E+00 -2.927902E+00
     0.2000   -2.050189E-01  2.516198E-01 -2.189214E+00 -3.144874E+00
     0.2500   -2.037954E-01  2.439406E-01 -2.152677E+00 -3.347252E+00
     0.3000   -2.019914E-01  2.362614E-01 -2.116140E+00 -3.549629E+00
     0.3500   -1.996050E-01  2.266048E-01 -2.063936E+00 -3.736340E+00
     0.4000   -1.961978E-01  2.169482E-01 -2.011731E+00 -3.923050E+00
     0.4500   -1.926756E-01  2.070792E-01 -1.945970E+00 -4.096204E+00
     0.5000   -1.878452E-01  1.972102E-01 -1.880209E+00 -4.269358E+00
     0.5500   -1.825414E-01  1.874360E-01 -1.799830E+00 -4.427894E+00
     0.6000   -1.757025E-01  1.776619E-01 -1.719452E+00 -4.586430E+00
     0.6500   -1.682974E-01  1.685446E-01 -1.624963E+00 -4.730856E+00
     0.7000   -1.592977E-01  1.594273E-01 -1.530475E+00 -4.875283E+00
     0.7500   -1.494910E-01  1.511631E-01 -1.421920E+00 -5.005643E+00
     0.8000   -1.381901E-01  1.428990E-01 -1.313366E+00 -5.136003E+00
     0.8500   -1.258686E-01  1.355272E-01 -1.190982E+00 -5.252534E+00
     0.9000   -1.123315E-01  1.281553E-01 -1.068598E+00 -5.369065E+00
     0.9500   -9.767846E-02  1.215904E-01 -9.328827E-01 -5.472265E+00
     1.0000   -8.228698E-02  1.150255E-01 -7.971679E-01 -5.575465E+00
     1.0500   -6.580832E-02  1.090978E-01 -6.475129E-01 -5.664725E+00
     1.1000   -4.926834E-02  1.031701E-01 -4.978579E-01 -5.753984E+00
     1.1500   -3.204993E-02  9.770826E-02 -3.342032E-01 -5.829245E+00
     1.2000   -1.565633E-02  9.224637E-02 -1.705486E-01 -5.904505E+00
     1.2500    7.498318E-04  8.711615E-02  8.607370E-03 -5.964264E+00
     1.3000    1.530366E-02  8.198594E-02  1.877633E-01 -6.024023E+00
     1.3500    2.870896E-02  7.694786E-02  3.823440E-01 -6.068357E+00
     1.4000    3.922311E-02  7.190978E-02  5.769247E-01 -6.112691E+00
     1.4500    4.745394E-02  6.684357E-02  7.893920E-01 -6.139138E+00
     1.5000    5.204584E-02  6.177737E-02  1.001859E+00 -6.165586E+00
     1.5500    5.343274E-02  5.660104E-02  1.234623E+00 -6.171737E+00
     1.6000    5.114999E-02  5.142470E-02  1.467387E+00 -6.177888E+00
     1.6500    4.563273E-02  4.616872E-02  1.723321E+00 -6.160869E+00
     1.7000    3.754702E-02  4.091273E-02  1.979254E+00 -6.143850E+00
     1.7500    2.748496E-02  3.571515E-02  2.263440E+00 -6.098579E+00
     1.8000    1.707923E-02  3.051758E-02  2.547626E+00 -6.053308E+00
     1.8500    6.774804E-03  2.562301E-02  2.874008E+00 -5.965842E+00
     1.9000   -1.218057E-03  2.072845E-02  3.200389E+00 -5.878375E+00
     1.9500   -7.195257E-03  1.681130E-02  3.583873E+00 -5.733806E+00
     2.0000   -9.478050E-03  1.289415E-02  3.967356E+00 -5.589238E+00
     2.0500   -1.181838E-02  1.209900E-02  4.496590E+00 -5.298918E+00
     2.1000   -1.075313E-02  1.130385E-02  5.025824E+00 -5.008599E+00
     2.1500   -6.993258E-03  1.050870E-02  5.555058E+00 -4.718280E+00
     2.2000   -1.919250E-03  9.713557E-03  6.084292E+00 -4.427961E+00
     2.2500    1.501252E-03  1.102659E-02  6.419758E+00 -4.331410E+00
     2.3000    5.610859E-03  1.233962E-02  6.755224E+00 -4.234859E+00
     2.3500    9.864916E-03  1.365265E-02  7.090690E+00 -4.138308E+00
     2.4000    1.361682E-02  1.496568E-02  7.426155E+00 -4.041757E+00
     2.4500    1.561762E-02  1.590645E-02  7.663125E+00 -4.043703E+00
     2.5000    1.682930E-02  1.684721E-02  7.900094E+00 -4.045649E+00
     2.5500    1.708000E-02  1.778798E-02  8.137063E+00 -4.047594E+00
     2.6000    1.625269E-02  1.872874E-02  8.374032E+00 -4.049540E+00
     2.6500    1.444129E-02  1.932129E-02  8.580595E+00 -4.081892E+00
     2.7000    1.185440E-02  1.991385E-02  8.787158E+00 -4.114243E+00
     2.7500    8.568201E-03  2.050640E-02  8.993722E+00 -4.146595E+00
     2.8000    4.696879E-03  2.109895E-02  9.200285E+00 -4.178946E+00
     2.8500    6.330196E-04  2.149640E-02  9.395326E+00 -4.222820E+00
     2.9000   -3.608833E-03  2.189385E-02  9.590367E+00 -4.266694E+00
     2.9500   -7.865785E-03  2.229129E-02  9.785408E+00 -4.310568E+00
     3.0000   -1.196861E-02  2.268874E-02  9.980449E+00 -4.354442E+00
     3.0500   -1.557671E-02  2.295375E-02  1.017065E+01 -4.403155E+00
     3.1000   -1.869659E-02  2.321876E-02  1.036085E+01 -4.451868E+00
     3.1500   -2.120155E-02  2.348378E-02  1.055105E+01 -4.500581E+00
     3.2000   -2.298491E-02  2.374879E-02  1.074126E+01 -4.549294E+00
     3.2500   -2.384100E-02  2.389384E-02  1.092905E+01 -4.600411E+00
     3.3000   -2.386233E-02  2.403890E-02  1.111685E+01 -4.651527E+00
     3.3500   -2.303799E-02  2.418396E-02  1.130465E+01 -4.702643E+00
     3.4000   -2.138705E-02  2.432902E-02  1.149245E+01 -4.753759E+00
     3.4500   -1.887866E-02  2.435016E-02  1.167918E+01 -4.805942E+00
     3.5000   -1.570896E-02  2.437131E-02  1.186591E+01 -4.858126E+00
     3.5500   -1.198708E-02  2.439246E-02  1.205264E+01 -4.910309E+00
     3.6000   -7.841615E-03  2.441361E-02  1.223938E+01 -4.962493E+00
     3.6500   -3.403494E-03  2.431524E-02  1.242594E+01 -5.014848E+00
     3.7000    1.116608E-03  2.421687E-02  1.261250E+01 -5.067203E+00
     3.7500    5.561506E-03  2.411850E-02  1.279906E+01 -5.119558E+00
     3.8000    9.777891E-03  2.402012E-02  1.298562E+01 -5.171913E+00
     3.8500    1.356616E-02  2.381744E-02  1.317238E+01 -5.224067E+00
     3.9000    1.682075E-02  2.361477E-02  1.335914E+01 -5.276220E+00
     3.9500    1.943752E-02  2.341209E-02  1.354590E+01 -5.328374E+00
     4.0000    2.133632E-02  2.320941E-02  1.373266E+01 -5.380528E+00
     4.0500    2.237487E-02  2.291591E-02  1.391944E+01 -5.432667E+00
     4.1000    2.261157E-02  2.262241E-02  1.410621E+01 -5.484805E+00
