# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
 Debye-waller factor    0.0000000000000000        0.0000000000000000     
 -----------------------------------------------------------------------
       k         chi           mag          phase        phase-2kr  @#
     0.0000    2.246169E-02  3.079634E-02  8.173895E-01  8.173895E-01
     0.0500    2.279559E-02  3.073577E-02  8.355464E-01  3.916924E-01
     0.1000    2.312049E-02  3.067520E-02  8.537032E-01 -3.400480E-02
     0.1500    2.404327E-02  3.050129E-02  9.079934E-01 -4.235686E-01
     0.2000    2.488359E-02  3.032738E-02  9.622836E-01 -8.131323E-01
     0.2500    2.610869E-02  3.006071E-02  1.052233E+00 -1.167037E+00
     0.3000    2.709895E-02  2.979404E-02  1.142182E+00 -1.520942E+00
     0.3500    2.811460E-02  2.946379E-02  1.267002E+00 -1.839975E+00
     0.4000    2.866818E-02  2.913354E-02  1.391823E+00 -2.159009E+00
     0.4500    2.875825E-02  2.876424E-02  1.550378E+00 -2.444308E+00
     0.5000    2.812447E-02  2.839495E-02  1.708933E+00 -2.729606E+00
     0.5500    2.650745E-02  2.800994E-02  1.899819E+00 -2.982574E+00
     0.6000    2.397470E-02  2.762494E-02  2.090706E+00 -3.235542E+00
     0.6500    2.008745E-02  2.723720E-02  2.312231E+00 -3.457871E+00
     0.7000    1.533353E-02  2.684946E-02  2.533756E+00 -3.680200E+00
     0.7500    9.261861E-03  2.646266E-02  2.784024E+00 -3.873785E+00
     0.8000    2.792573E-03  2.607587E-02  3.034293E+00 -4.067371E+00
     0.8500   -4.339177E-03  2.568531E-02  3.311343E+00 -4.234175E+00
     0.9000   -1.092941E-02  2.529475E-02  3.588393E+00 -4.400979E+00
     0.9500   -1.694368E-02  2.488931E-02  3.890394E+00 -4.542831E+00
     1.0000   -2.124765E-02  2.448386E-02  4.192396E+00 -4.684684E+00
     1.0500   -2.359459E-02  2.404812E-02  4.517868E+00 -4.803065E+00
     1.1000   -2.341022E-02  2.361239E-02  4.843341E+00 -4.921447E+00
     1.1500   -2.052547E-02  2.312846E-02  5.191392E+00 -5.017250E+00
     1.2000   -1.533141E-02  2.264453E-02  5.539442E+00 -5.113053E+00
     1.2500   -8.056289E-03  2.209267E-02  5.909919E+00 -5.186431E+00
     1.3000   -6.010056E-05  2.154081E-02  6.280395E+00 -5.259808E+00
     1.3500    7.960844E-03  2.090121E-02  6.673933E+00 -5.310125E+00
     1.4000    1.431117E-02  2.026162E-02  7.067470E+00 -5.360441E+00
     1.4500    1.820320E-02  1.951415E-02  7.485348E+00 -5.386417E+00
     1.5000    1.874393E-02  1.876668E-02  7.903227E+00 -5.412393E+00
     1.5500    1.576479E-02  1.789671E-02  8.347067E+00 -5.412406E+00
     1.6000    1.008437E-02  1.702673E-02  8.790908E+00 -5.412419E+00
     1.6500    2.594299E-03  1.603512E-02  9.262275E+00 -5.384906E+00
     1.7000   -4.572873E-03  1.504351E-02  9.733642E+00 -5.357393E+00
     1.7500   -1.010192E-02  1.395940E-02  1.023388E+01 -5.301014E+00
     1.8000   -1.243769E-02  1.287529E-02  1.073411E+01 -5.244634E+00
     1.8500   -1.115570E-02  1.168469E-02  1.129763E+01 -5.124970E+00
     1.9000   -6.802326E-03  1.049409E-02  1.186115E+01 -5.005306E+00
     1.9500   -1.212267E-03  8.497988E-03  1.242323E+01 -4.887076E+00
     2.0000    2.644929E-03  6.501887E-03  1.298531E+01 -4.768846E+00
     2.0500    4.447395E-03  5.682584E-03  1.346526E+01 -4.732753E+00
     2.1000    4.773953E-03  4.863280E-03  1.394521E+01 -4.696659E+00
     2.1500    3.877435E-03  4.043977E-03  1.442516E+01 -4.660566E+00
     2.2000    2.319657E-03  3.224675E-03  1.490510E+01 -4.624472E+00
     2.2500    9.229940E-04  2.990067E-03  1.539415E+01 -4.579278E+00
     2.3000   -4.803898E-04  2.755460E-03  1.588320E+01 -4.534083E+00
     2.3500   -1.554097E-03  2.520853E-03  1.637225E+01 -4.488889E+00
     2.4000   -2.089905E-03  2.286246E-03  1.686130E+01 -4.443694E+00
     2.4500   -2.267370E-03  2.270856E-03  1.733417E+01 -4.414673E+00
     2.5000   -1.947981E-03  2.255465E-03  1.780705E+01 -4.385652E+00
     2.5500   -1.208125E-03  2.240074E-03  1.827992E+01 -4.356631E+00
     2.6000   -2.149220E-04  2.224684E-03  1.875280E+01 -4.327610E+00
     2.6500    7.380800E-04  2.280528E-03  1.917913E+01 -4.345126E+00
     2.7000    1.602647E-03  2.336372E-03  1.960547E+01 -4.362643E+00
     2.7500    2.213905E-03  2.392216E-03  2.003181E+01 -4.380159E+00
     2.8000    2.446312E-03  2.448060E-03  2.045815E+01 -4.397676E+00
     2.8500    2.278552E-03  2.517251E-03  2.085936E+01 -4.440318E+00
     2.9000    1.725935E-03  2.586442E-03  2.126057E+01 -4.482961E+00
     2.9500    8.589500E-04  2.655634E-03  2.166178E+01 -4.525603E+00
     3.0000   -1.955942E-04  2.724825E-03  2.206299E+01 -4.568246E+00
     3.0500   -1.247708E-03  2.789895E-03  2.245481E+01 -4.620284E+00
     3.1000   -2.155162E-03  2.854964E-03  2.284662E+01 -4.672323E+00
     3.1500   -2.768562E-03  2.920034E-03  2.323844E+01 -4.724361E+00
     3.2000   -2.978141E-03  2.985103E-03  2.363025E+01 -4.776400E+00
     3.2500   -2.727306E-03  3.039347E-03  2.401905E+01 -4.831456E+00
     3.3000   -2.051216E-03  3.093592E-03  2.440785E+01 -4.886511E+00
     3.3500   -1.038156E-03  3.147836E-03  2.479665E+01 -4.941567E+00
     3.4000    1.686939E-04  3.202080E-03  2.518545E+01 -4.996622E+00
     3.4500    1.383885E-03  3.240801E-03  2.557394E+01 -5.051989E+00
     3.5000    2.419356E-03  3.279521E-03  2.596242E+01 -5.107356E+00
     3.5500    3.114065E-03  3.318242E-03  2.635091E+01 -5.162723E+00
     3.6000    3.354805E-03  3.356963E-03  2.673940E+01 -5.218090E+00
     3.6500    3.077413E-03  3.377990E-03  2.712859E+01 -5.272755E+00
     3.7000    2.333166E-03  3.399018E-03  2.751777E+01 -5.327420E+00
     3.7500    1.228353E-03  3.420045E-03  2.790696E+01 -5.382085E+00
     3.8000   -7.507213E-05  3.441073E-03  2.829615E+01 -5.436750E+00
     3.8500   -1.378847E-03  3.444772E-03  2.868615E+01 -5.490608E+00
     3.9000   -2.478125E-03  3.448471E-03  2.907614E+01 -5.544467E+00
     3.9500   -3.207198E-03  3.452170E-03  2.946614E+01 -5.598325E+00
     4.0000   -3.455659E-03  3.455868E-03  2.985613E+01 -5.652183E+00
     4.0500   -3.169559E-03  3.443221E-03  3.024651E+01 -5.705659E+00
     4.1000   -2.410298E-03  3.430573E-03  3.063689E+01 -5.759135E+00
     4.1500   -1.295210E-03  3.417926E-03  3.102727E+01 -5.812611E+00
