# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
 Debye-waller factor    0.0000000000000000        0.0000000000000000     
 -----------------------------------------------------------------------
       k         chi           mag          phase        phase-2kr  @#
     0.0000    4.725871E-02  7.121302E-02  7.256536E-01  7.256536E-01
     0.0500    4.751733E-02  7.038371E-02  7.411250E-01  2.829459E-01
     0.1000    4.774564E-02  6.955440E-02  7.565963E-01 -1.597619E-01
     0.1500    4.835655E-02  6.723120E-02  8.027331E-01 -5.718041E-01
     0.2000    4.871567E-02  6.490800E-02  8.488699E-01 -9.838464E-01
     0.2500    4.912022E-02  6.150696E-02  9.249860E-01 -1.365909E+00
     0.3000    4.892901E-02  5.810592E-02  1.001102E+00 -1.747972E+00
     0.3500    4.838690E-02  5.409061E-02  1.107429E+00 -2.099824E+00
     0.4000    4.691734E-02  5.007531E-02  1.213757E+00 -2.451676E+00
     0.4500    4.487522E-02  4.602495E-02  1.346808E+00 -2.776804E+00
     0.5000    4.180117E-02  4.197460E-02  1.479860E+00 -3.101931E+00
     0.5500    3.805440E-02  3.814457E-02  1.639570E+00 -3.400400E+00
     0.6000    3.342275E-02  3.431455E-02  1.799279E+00 -3.698870E+00
     0.6500    2.831946E-02  3.091409E-02  1.983426E+00 -3.972902E+00
     0.7000    2.275796E-02  2.751364E-02  2.167572E+00 -4.246935E+00
     0.7500    1.706894E-02  2.459404E-02  2.374524E+00 -4.498162E+00
     0.8000    1.151529E-02  2.167443E-02  2.581477E+00 -4.749389E+00
     0.8500    6.274898E-03  1.923051E-02  2.809207E+00 -4.979837E+00
     0.9000    1.753601E-03  1.678659E-02  3.036937E+00 -5.210286E+00
     0.9500   -2.077646E-03  1.477905E-02  3.282640E+00 -5.422762E+00
     1.0000   -4.817175E-03  1.277152E-02  3.528343E+00 -5.635238E+00
     1.0500   -6.739904E-03  1.113816E-02  3.791507E+00 -5.830253E+00
     1.1000   -7.521995E-03  9.504797E-03  4.054671E+00 -6.025269E+00
     1.1500   -7.611266E-03  8.194276E-03  4.332893E+00 -6.205226E+00
     1.2000   -6.848484E-03  6.883755E-03  4.611115E+00 -6.385183E+00
     1.2500   -5.743153E-03  5.851565E-03  4.905182E+00 -6.549295E+00
     1.3000   -4.259396E-03  4.819375E-03  5.199248E+00 -6.713408E+00
     1.3500   -2.835326E-03  4.017565E-03  5.499729E+00 -6.871106E+00
     1.4000   -1.493449E-03  3.215756E-03  5.800210E+00 -7.028804E+00
     1.4500   -4.788845E-04  2.617775E-03  6.099214E+00 -7.187980E+00
     1.5000    2.318280E-04  2.019793E-03  6.398217E+00 -7.347155E+00
     1.5500    6.176840E-04  1.609021E-03  6.677189E+00 -7.526363E+00
     1.6000    7.468869E-04  1.198249E-03  6.956160E+00 -7.705570E+00
     1.6500    7.608366E-04  9.575903E-04  7.201423E+00 -7.918487E+00
     1.7000    6.582829E-04  7.169315E-04  7.446685E+00 -8.131404E+00
     1.7500    5.868878E-04  5.929755E-04  7.710567E+00 -8.325701E+00
     1.8000    4.656204E-04  4.690195E-04  7.974448E+00 -8.519999E+00
     1.8500    3.385175E-04  3.747467E-04  8.297323E+00 -8.655303E+00
     1.9000    2.020927E-04  2.804740E-04  8.620198E+00 -8.790607E+00
     1.9500    9.017120E-05  2.521140E-04  9.059017E+00 -8.809968E+00
     2.0000   -1.633246E-05  2.237540E-04  9.497836E+00 -8.829327E+00
     2.0500   -2.078170E-04  2.549130E-04  1.037793E+01 -8.407409E+00
     2.1000   -2.762756E-04  2.860720E-04  1.125803E+01 -7.985491E+00
     2.1500   -1.317375E-04  3.172310E-04  1.213813E+01 -7.563573E+00
     2.2000    1.521190E-04  3.483900E-04  1.301822E+01 -7.141655E+00
     2.2500    3.494749E-04  4.046428E-04  1.360886E+01 -7.009196E+00
     2.3000    4.600006E-04  4.608957E-04  1.419950E+01 -6.876738E+00
     2.3500    4.107622E-04  5.171485E-04  1.479014E+01 -6.744280E+00
     2.4000    1.842811E-04  5.734013E-04  1.538077E+01 -6.611822E+00
     2.4500   -1.017275E-04  5.838885E-04  1.588308E+01 -6.567694E+00
     2.5000   -3.725478E-04  5.943758E-04  1.638539E+01 -6.523566E+00
     2.5500   -5.591980E-04  6.048630E-04  1.688769E+01 -6.479438E+00
     2.6000   -6.115467E-04  6.153502E-04  1.739000E+01 -6.435311E+00
     2.6500   -5.043644E-04  6.069809E-04  1.786876E+01 -6.414729E+00
     2.7000   -2.880575E-04  5.986116E-04  1.834752E+01 -6.394148E+00
     2.7500   -1.373561E-05  5.902424E-04  1.882628E+01 -6.373567E+00
     2.8000    2.559659E-04  5.818731E-04  1.930504E+01 -6.352985E+00
     2.8500    4.544332E-04  5.696700E-04  1.977305E+01 -6.343158E+00
     2.9000    5.485304E-04  5.574670E-04  2.024106E+01 -6.333332E+00
     2.9500    5.226967E-04  5.452639E-04  2.070906E+01 -6.323505E+00
     3.0000    3.875861E-04  5.330608E-04  2.117707E+01 -6.313678E+00
     3.0500    1.778915E-04  5.199023E-04  2.164193E+01 -6.306993E+00
     3.1000   -5.847192E-05  5.067437E-04  2.210679E+01 -6.300309E+00
     3.1500   -2.707064E-04  4.935851E-04  2.257166E+01 -6.293625E+00
     3.2000   -4.156224E-04  4.804266E-04  2.303652E+01 -6.286941E+00
     3.2500   -4.680845E-04  4.689466E-04  2.350130E+01 -6.280339E+00
     3.3000   -4.206142E-04  4.574666E-04  2.396608E+01 -6.273738E+00
     3.3500   -2.879532E-04  4.459866E-04  2.443086E+01 -6.267137E+00
     3.4000   -1.020588E-04  4.345067E-04  2.489564E+01 -6.260536E+00
     3.4500    9.696634E-05  4.279405E-04  2.536131E+01 -6.253042E+00
     3.5000    2.695981E-04  4.213744E-04  2.582699E+01 -6.245548E+00
     3.5500    3.802842E-04  4.148082E-04  2.629266E+01 -6.238054E+00
     3.6000    4.076293E-04  4.082421E-04  2.675833E+01 -6.230560E+00
     3.6500    3.555621E-04  4.073423E-04  2.721325E+01 -6.233819E+00
     3.7000    2.315566E-04  4.064425E-04  2.766817E+01 -6.237077E+00
     3.7500    6.110042E-05  4.055428E-04  2.812309E+01 -6.240336E+00
     3.8000   -1.210023E-04  4.046430E-04  2.857801E+01 -6.243595E+00
     3.8500   -2.735798E-04  4.064436E-04  2.901274E+01 -6.267054E+00
     3.9000   -3.763865E-04  4.082443E-04  2.944746E+01 -6.290513E+00
     3.9500   -4.097636E-04  4.100449E-04  2.988218E+01 -6.313972E+00
     4.0000   -3.668587E-04  4.118456E-04  3.031690E+01 -6.337431E+00
     4.0500   -2.613166E-04  4.122853E-04  3.072944E+01 -6.383067E+00
     4.1000   -1.116550E-04  4.127250E-04  3.114198E+01 -6.428703E+00
     4.1500    5.708072E-05  4.131646E-04  3.155452E+01 -6.474339E+00
