# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
 Debye-waller factor    0.0000000000000000        0.0000000000000000     
 -----------------------------------------------------------------------
       k         chi           mag          phase        phase-2kr  @#
     0.0000   -6.389881E-02  6.862872E-02 -1.197361E+00 -1.197361E+00
     0.0500   -6.321649E-02  6.831036E-02 -1.182170E+00 -1.628749E+00
     0.1000   -6.252325E-02  6.799199E-02 -1.166979E+00 -2.060136E+00
     0.1500   -6.042464E-02  6.708213E-02 -1.121508E+00 -2.461243E+00
     0.2000   -5.823705E-02  6.617226E-02 -1.076036E+00 -2.862350E+00
     0.2500   -5.453647E-02  6.479009E-02 -1.000500E+00 -3.233392E+00
     0.3000   -5.063749E-02  6.340793E-02 -9.249634E-01 -3.604434E+00
     0.3500   -4.510755E-02  6.170285E-02 -8.198520E-01 -3.945901E+00
     0.4000   -3.932384E-02  5.999778E-02 -7.147407E-01 -4.287368E+00
     0.4500   -3.188666E-02  5.814805E-02 -5.804141E-01 -4.599620E+00
     0.5000   -2.428930E-02  5.629832E-02 -4.460875E-01 -4.911872E+00
     0.5500   -1.521775E-02  5.442557E-02 -2.833843E-01 -5.195747E+00
     0.6000   -6.326749E-03  5.255282E-02 -1.206811E-01 -5.479622E+00
     0.6500    3.525373E-03  5.074805E-02  6.952414E-02 -5.735996E+00
     0.7000    1.256957E-02  4.894328E-02  2.597294E-01 -5.992369E+00
     0.7500    2.167281E-02  4.725175E-02  4.764944E-01 -6.222182E+00
     0.8000    2.911515E-02  4.556023E-02  6.932593E-01 -6.451996E+00
     0.8500    3.541370E-02  4.399127E-02  9.357035E-01 -6.656130E+00
     0.9000    3.919392E-02  4.242231E-02  1.178148E+00 -6.860264E+00
     0.9500    4.063729E-02  4.095791E-02  1.445591E+00 -7.039399E+00
     1.0000    3.909466E-02  3.949350E-02  1.713035E+00 -7.218534E+00
     1.0500    3.455382E-02  3.809358E-02  2.005304E+00 -7.372843E+00
     1.1000    2.742189E-02  3.669365E-02  2.297574E+00 -7.527152E+00
     1.1500    1.774419E-02  3.530688E-02  2.615023E+00 -7.656281E+00
     1.2000    7.041769E-03  3.392012E-02  2.932473E+00 -7.785410E+00
     1.2500   -4.362794E-03  3.248641E-02  3.276296E+00 -7.888166E+00
     1.3000   -1.429886E-02  3.105271E-02  3.620118E+00 -7.990922E+00
     1.3500   -2.216790E-02  2.950577E-02  3.991633E+00 -8.065985E+00
     1.4000   -2.627104E-02  2.795883E-02  4.363149E+00 -8.141048E+00
     1.4500   -2.620528E-02  2.624041E-02  4.764139E+00 -8.186636E+00
     1.5000   -2.205145E-02  2.452198E-02  5.165128E+00 -8.232225E+00
     1.5500   -1.433227E-02  2.260577E-02  5.596458E+00 -8.247474E+00
     1.6000   -5.226792E-03  2.068955E-02  6.027788E+00 -8.262722E+00
     1.6500    3.791071E-03  1.861763E-02  6.488247E+00 -8.248841E+00
     1.7000    1.021647E-02  1.654571E-02  6.948707E+00 -8.234961E+00
     1.7500    1.319421E-02  1.445127E-02  7.433798E+00 -8.196448E+00
     1.8000    1.233082E-02  1.235684E-02  7.918889E+00 -8.157935E+00
     1.8500    8.647880E-03  1.038264E-02  8.440420E+00 -8.082983E+00
     1.9000    3.754198E-03  8.408446E-03  8.961951E+00 -8.008030E+00
     1.9500   -2.557608E-04  6.497333E-03  9.464152E+00 -7.952407E+00
     2.0000   -2.364135E-03  4.586222E-03  9.966353E+00 -7.896785E+00
     2.0500   -2.991026E-03  3.737615E-03  1.035249E+01 -7.957226E+00
     2.1000   -2.794163E-03  2.889008E-03  1.073863E+01 -8.017668E+00
     2.1500   -2.023398E-03  2.040402E-03  1.112476E+01 -8.078109E+00
     2.2000   -1.037019E-03  1.191796E-03  1.151090E+01 -8.138551E+00
     2.2500   -8.460626E-04  1.066463E-03  1.165010E+01 -8.445927E+00
     2.3000   -6.599118E-04  9.411309E-04  1.178931E+01 -8.753303E+00
     2.3500   -4.857919E-04  8.157985E-04  1.192851E+01 -9.060680E+00
     2.4000   -3.302154E-04  6.904665E-04  1.206771E+01 -9.368055E+00
     2.4500   -1.055852E-04  7.801407E-04  1.243061E+01 -9.451731E+00
     2.5000    1.958795E-04  8.698149E-04  1.279352E+01 -9.535407E+00
     2.5500    5.338605E-04  9.594892E-04  1.315642E+01 -9.619082E+00
     2.6000    8.552028E-04  1.049163E-03  1.351932E+01 -9.702758E+00
     2.6500    1.114752E-03  1.137203E-03  1.393813E+01 -9.730527E+00
     2.7000    1.195772E-03  1.225242E-03  1.435694E+01 -9.758297E+00
     2.7500    1.054489E-03  1.313282E-03  1.477575E+01 -9.786066E+00
     2.8000    6.882542E-04  1.401322E-03  1.519456E+01 -9.813835E+00
     2.8500    1.536234E-04  1.489234E-03  1.560462E+01 -9.850348E+00
     2.9000   -4.762018E-04  1.577146E-03  1.601469E+01 -9.886861E+00
     2.9500   -1.093892E-03  1.665059E-03  1.642475E+01 -9.923374E+00
     3.0000   -1.583050E-03  1.752971E-03  1.683482E+01 -9.959887E+00
     3.0500   -1.835317E-03  1.837044E-03  1.723539E+01 -1.000589E+01
     3.1000   -1.799850E-03  1.921117E-03  1.763597E+01 -1.005190E+01
     3.1500   -1.456495E-03  2.005190E-03  1.803654E+01 -1.009790E+01
     3.2000   -8.374745E-04  2.089264E-03  1.843712E+01 -1.014391E+01
     3.2500   -3.943205E-05  2.163302E-03  1.883133E+01 -1.019627E+01
     3.3000    8.215235E-04  2.237341E-03  1.922554E+01 -1.024864E+01
     3.3500    1.609357E-03  2.311379E-03  1.961975E+01 -1.030100E+01
     3.4000    2.191136E-03  2.385418E-03  2.001396E+01 -1.035337E+01
     3.4500    2.442192E-03  2.442507E-03  2.040428E+01 -1.040963E+01
     3.5000    2.326582E-03  2.499597E-03  2.079460E+01 -1.046589E+01
     3.5500    1.845117E-03  2.556686E-03  2.118492E+01 -1.052215E+01
     3.6000    1.056030E-03  2.613775E-03  2.157524E+01 -1.057841E+01
     3.6500    7.433752E-05  2.648292E-03  2.196307E+01 -1.063715E+01
     3.7000   -9.444945E-04  2.682809E-03  2.235091E+01 -1.069589E+01
     3.7500   -1.847465E-03  2.717325E-03  2.273875E+01 -1.075463E+01
     3.8000   -2.495153E-03  2.751842E-03  2.312659E+01 -1.081337E+01
     3.8500   -2.757631E-03  2.761059E-03  2.351211E+01 -1.087443E+01
     3.9000   -2.615658E-03  2.770277E-03  2.389763E+01 -1.093549E+01
     3.9500   -2.087444E-03  2.779495E-03  2.428314E+01 -1.099655E+01
     4.0000   -1.248233E-03  2.788712E-03  2.466866E+01 -1.105762E+01
     4.0500   -2.263628E-04  2.771994E-03  2.505099E+01 -1.112186E+01
     4.1000    8.157621E-04  2.755276E-03  2.543332E+01 -1.118611E+01
