# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
     4.2000   -3.671200E-04  1.053497E-03  3.105998E+01 -8.176289E+00
     4.2500    3.484538E-05  1.050942E-03  3.144909E+01 -8.254278E+00
     4.3000    4.296637E-04  1.048387E-03  3.183820E+01 -8.332268E+00
     4.3500    7.584769E-04  1.045832E-03  3.222731E+01 -8.410258E+00
     4.4000    9.725593E-04  1.043277E-03  3.261642E+01 -8.488247E+00
     4.4500    1.038630E-03  1.038832E-03  3.300645E+01 -8.565312E+00
     4.5000    9.487570E-04  1.034387E-03  3.339648E+01 -8.642377E+00
     4.5500    7.177203E-04  1.029942E-03  3.378652E+01 -8.719441E+00
     4.6000    3.813007E-04  1.025498E-03  3.417655E+01 -8.796506E+00
     4.6500   -1.313846E-05  1.020331E-03  3.457040E+01 -8.869759E+00
     4.7000   -4.016009E-04  1.015165E-03  3.496424E+01 -8.943011E+00
     4.7500   -7.249284E-04  1.009998E-03  3.535809E+01 -9.016263E+00
     4.8000   -9.344939E-04  1.004831E-03  3.575193E+01 -9.089516E+00
     4.8500   -9.999952E-04  1.000182E-03  3.614763E+01 -9.160923E+00
     4.9000   -9.110267E-04  9.955321E-04  3.654332E+01 -9.232329E+00
     4.9500   -6.827136E-04  9.908825E-04  3.693901E+01 -9.303736E+00
     5.0000   -3.514918E-04  9.862329E-04  3.733470E+01 -9.375142E+00
     5.0500    3.252773E-05  9.812471E-04  3.773227E+01 -9.444675E+00
     5.1000    4.076148E-04  9.762613E-04  3.812983E+01 -9.514208E+00
     5.1500    7.156108E-04  9.712755E-04  3.852740E+01 -9.583740E+00
     5.2000    9.093700E-04  9.662897E-04  3.892496E+01 -9.653273E+00
     5.2500    9.578425E-04  9.593120E-04  3.932527E+01 -9.720070E+00
     5.3000    8.551690E-04  9.523342E-04  3.972557E+01 -9.786868E+00
     5.3500    6.196758E-04  9.453564E-04  4.012587E+01 -9.853665E+00
     5.4000    2.903112E-04  9.383786E-04  4.052617E+01 -9.920463E+00
     5.4500   -7.961722E-05  9.299100E-04  4.092643E+01 -9.987302E+00
     5.5000   -4.303843E-04  9.214414E-04  4.132669E+01 -1.005414E+01
     5.5500   -7.072806E-04  9.129728E-04  4.172695E+01 -1.012098E+01
     5.6000   -8.681969E-04  9.045042E-04  4.212721E+01 -1.018782E+01
     5.6500   -8.876390E-04  8.936485E-04  4.252754E+01 -1.025459E+01
     5.7000   -7.676925E-04  8.827929E-04  4.292787E+01 -1.032135E+01
     5.7500   -5.305234E-04  8.719372E-04  4.332820E+01 -1.038812E+01
     5.8000   -2.161740E-04  8.610816E-04  4.372853E+01 -1.045489E+01
     5.8500    1.231643E-04  8.484568E-04  4.412797E+01 -1.052254E+01
     5.9000    4.333955E-04  8.358321E-04  4.452742E+01 -1.059020E+01
     5.9500    6.669951E-04  8.232073E-04  4.492686E+01 -1.065786E+01
     6.0000    7.898254E-04  8.105826E-04  4.532630E+01 -1.072551E+01
     6.0500    7.837196E-04  7.954923E-04  4.572535E+01 -1.079356E+01
     6.1000    6.564713E-04  7.804019E-04  4.612440E+01 -1.086161E+01
     6.1500    4.324071E-04  7.653116E-04  4.652345E+01 -1.092966E+01
     6.2000    1.500706E-04  7.502213E-04  4.692250E+01 -1.099771E+01
     6.2500   -1.443584E-04  7.351309E-04  4.732155E+01 -1.106576E+01
     6.3000   -4.046050E-04  7.200406E-04  4.772059E+01 -1.113381E+01
     6.3500   -5.915726E-04  7.049503E-04  4.811964E+01 -1.120186E+01
     6.4000   -6.792038E-04  6.898600E-04  4.851869E+01 -1.126991E+01
     6.4500   -6.580529E-04  6.747696E-04  4.891774E+01 -1.133796E+01
     6.5000   -5.360907E-04  6.596793E-04  4.931679E+01 -1.140601E+01
     6.5500   -3.346862E-04  6.442375E-04  4.971921E+01 -1.147069E+01
     6.6000   -9.014547E-05  6.287956E-04  5.012162E+01 -1.153537E+01
     6.6500    1.568270E-04  6.133537E-04  5.052404E+01 -1.160005E+01
     6.7000    3.670505E-04  5.979119E-04  5.092646E+01 -1.166473E+01
     6.7500    5.090840E-04  5.824700E-04  5.132887E+01 -1.172941E+01
     6.8000    5.639060E-04  5.670282E-04  5.173129E+01 -1.179410E+01
     6.8500    5.273678E-04  5.515863E-04  5.213371E+01 -1.185878E+01
     6.9000    4.101190E-04  5.361444E-04  5.253612E+01 -1.192346E+01
     6.9500    2.351380E-04  5.207026E-04  5.293854E+01 -1.198814E+01
     7.0000    3.338187E-05  5.052607E-04  5.334096E+01 -1.205282E+01
     7.0500   -1.654980E-04  4.921515E-04  5.375003E+01 -1.211085E+01
     7.1000   -3.272458E-04  4.790423E-04  5.415911E+01 -1.216887E+01
     7.1500   -4.273749E-04  4.659331E-04  5.456818E+01 -1.222689E+01
     7.2000   -4.528238E-04  4.528239E-04  5.497726E+01 -1.228492E+01
     7.2500   -4.035405E-04  4.397146E-04  5.538633E+01 -1.234294E+01
     7.3000   -2.918065E-04  4.266054E-04  5.579541E+01 -1.240096E+01
     7.3500   -1.395254E-04  4.134962E-04  5.620448E+01 -1.245899E+01
     7.4000    2.596335E-05  4.003870E-04  5.661356E+01 -1.251701E+01
     7.4500    1.767609E-04  3.872778E-04  5.702263E+01 -1.257503E+01
     7.5000    2.891100E-04  3.741686E-04  5.743171E+01 -1.263306E+01
     7.5500    3.505976E-04  3.642392E-04  5.784492E+01 -1.268695E+01
     7.6000    3.509093E-04  3.543099E-04  5.825812E+01 -1.274084E+01
     7.6500    2.932567E-04  3.443805E-04  5.867133E+01 -1.279473E+01
     7.7000    1.904226E-04  3.344511E-04  5.908454E+01 -1.284862E+01
     7.7500    6.209136E-05  3.245218E-04  5.949774E+01 -1.290252E+01
     7.8000   -6.886447E-05  3.145924E-04  5.991095E+01 -1.295641E+01
     7.8500   -1.804479E-04  3.046631E-04  6.032415E+01 -1.301030E+01
     7.9000   -2.552326E-04  2.947337E-04  6.073736E+01 -1.306419E+01
     7.9500   -2.830677E-04  2.848044E-04  6.115057E+01 -1.311808E+01
     8.0000   -2.623764E-04  2.748750E-04  6.156377E+01 -1.317198E+01
     8.0500   -2.022633E-04  2.679279E-04  6.197633E+01 -1.322652E+01
     8.1000   -1.118642E-04  2.609808E-04  6.238888E+01 -1.328107E+01
     8.1500   -7.727649E-06  2.540337E-04  6.280143E+01 -1.333562E+01
     8.2000    9.213737E-05  2.470867E-04  6.321398E+01 -1.339016E+01
     8.2500    1.713728E-04  2.401396E-04  6.362653E+01 -1.344471E+01
     8.3000    2.179498E-04  2.331925E-04  6.403908E+01 -1.349926E+01
     8.3500    2.259740E-04  2.262454E-04  6.445163E+01 -1.355380E+01
     8.4000    1.963529E-04  2.192983E-04  6.486419E+01 -1.360835E+01
     8.4500    1.362650E-04  2.123512E-04  6.527674E+01 -1.366290E+01
     8.5000    5.758456E-05  2.054041E-04  6.568929E+01 -1.371745E+01
     8.5500   -2.532722E-05  1.998454E-04  6.610052E+01 -1.377331E+01
     8.6000   -9.960766E-05  1.942867E-04  6.651175E+01 -1.382918E+01
     8.6500   -1.534638E-04  1.887280E-04  6.692299E+01 -1.388504E+01
     8.7000   -1.791443E-04  1.831693E-04  6.733422E+01 -1.394091E+01
     8.7500   -1.740275E-04  1.776106E-04  6.774545E+01 -1.399678E+01
     8.8000   -1.407811E-04  1.720519E-04  6.815668E+01 -1.405264E+01
     8.8500   -8.661537E-05  1.664932E-04  6.856791E+01 -1.410851E+01
     8.9000   -2.180255E-05  1.609345E-04  6.897915E+01 -1.416438E+01
     8.9500    4.224258E-05  1.553758E-04  6.939038E+01 -1.422024E+01
     9.0000    9.496744E-05  1.498171E-04  6.980161E+01 -1.427611E+01
     9.0500    1.296279E-04  1.455095E-04  7.021426E+01 -1.433055E+01
     9.1000    1.409570E-04  1.412020E-04  7.062692E+01 -1.438500E+01
     9.1500    1.284188E-04  1.368945E-04  7.103957E+01 -1.443945E+01
     9.2000    9.551859E-05  1.325870E-04  7.145222E+01 -1.449389E+01
     9.2500    4.897890E-05  1.282794E-04  7.186487E+01 -1.454834E+01
     9.3000   -2.590102E-06  1.239719E-04  7.227753E+01 -1.460278E+01
     9.3500   -5.027004E-05  1.196644E-04  7.269018E+01 -1.465723E+01
     9.4000   -8.637533E-05  1.153568E-04  7.310283E+01 -1.471168E+01
     9.4500   -1.056899E-04  1.110493E-04  7.351548E+01 -1.476612E+01
     9.5000   -1.062009E-04  1.067418E-04  7.392814E+01 -1.482057E+01
     9.5500   -9.008699E-05  1.035734E-04  7.434345E+01 -1.487235E+01
     9.6000   -5.991803E-05  1.004050E-04  7.475876E+01 -1.492414E+01
     9.6500   -2.161337E-05  9.723658E-05  7.517408E+01 -1.497592E+01
     9.7000    1.787321E-05  9.406818E-05  7.558939E+01 -1.502771E+01
     9.7500    5.181081E-05  9.089979E-05  7.600470E+01 -1.507949E+01
     9.8000    7.483876E-05  8.773140E-05  7.642002E+01 -1.513128E+01
     9.8500    8.380841E-05  8.456300E-05  7.683533E+01 -1.518306E+01
     9.9000    7.818815E-05  8.139461E-05  7.725064E+01 -1.523485E+01
     9.9500    5.998489E-05  7.822622E-05  7.766596E+01 -1.528663E+01
    10.0000    3.322409E-05  7.505783E-05  7.808127E+01 -1.533842E+01
    10.0500    2.987505E-06  7.329146E-05  7.849904E+01 -1.538774E+01
    10.1000   -2.633083E-05  7.152509E-05  7.891682E+01 -1.543707E+01
    10.1500   -4.978727E-05  6.975872E-05  7.933459E+01 -1.548639E+01
    10.2000   -6.367574E-05  6.799234E-05  7.975237E+01 -1.553571E+01
    10.2500   -6.610866E-05  6.622597E-05  8.017014E+01 -1.558504E+01
    10.3000   -5.725538E-05  6.445960E-05  8.058792E+01 -1.563436E+01
    10.3500   -3.921195E-05  6.269322E-05  8.100569E+01 -1.568369E+01
    10.4000   -1.554197E-05  6.092685E-05  8.142347E+01 -1.573301E+01
    10.4500    9.415502E-06  5.916048E-05  8.184124E+01 -1.578233E+01
    10.5000    3.133833E-05  5.739411E-05  8.225902E+01 -1.583166E+01
    10.5500    4.666979E-05  5.562773E-05  8.267679E+01 -1.588098E+01
    10.6000    5.319350E-05  5.386136E-05  8.309456E+01 -1.593030E+01
    10.6500    5.034228E-05  5.209499E-05  8.351234E+01 -1.597963E+01
    10.7000    3.920026E-05  5.032861E-05  8.393011E+01 -1.602895E+01
    10.7500    2.221426E-05  4.856224E-05  8.434789E+01 -1.607828E+01
    10.8000    2.681728E-06  4.679587E-05  8.476566E+01 -1.612760E+01
    10.8500   -1.588112E-05  4.502950E-05  8.518344E+01 -1.617692E+01
    10.9000   -3.037099E-05  4.326312E-05  8.560121E+01 -1.622625E+01
    10.9500   -3.861592E-05  4.149675E-05  8.601899E+01 -1.627557E+01
    11.0000   -3.969372E-05  3.973039E-05  8.643676E+01 -1.632489E+01
    11.0500   -3.475200E-05  3.879993E-05  8.685465E+01 -1.637410E+01
    11.1000   -2.416506E-05  3.786947E-05  8.727255E+01 -1.642331E+01
    11.1500   -1.000060E-05  3.693901E-05  8.769044E+01 -1.647251E+01
    11.2000    5.158012E-06  3.600855E-05  8.810833E+01 -1.652172E+01
    11.2500    1.868145E-05  3.507809E-05  8.852623E+01 -1.657092E+01
    11.3000    2.835046E-05  3.414764E-05  8.894412E+01 -1.662013E+01
    11.3500    3.271916E-05  3.321718E-05  8.936201E+01 -1.666933E+01
    11.4000    3.132636E-05  3.228672E-05  8.977990E+01 -1.671854E+01
    11.4500    2.472488E-05  3.135626E-05  9.019780E+01 -1.676775E+01
    11.5000    1.433254E-05  3.042580E-05  9.061569E+01 -1.681695E+01
    11.5500    2.139636E-06  2.949534E-05  9.103358E+01 -1.686616E+01
    11.6000   -9.668276E-06  2.856489E-05  9.145147E+01 -1.691536E+01
    11.6500   -1.910155E-05  2.763443E-05  9.186937E+01 -1.696457E+01
    11.7000   -2.470155E-05  2.670397E-05  9.228726E+01 -1.701377E+01
    11.7500   -2.576329E-05  2.577351E-05  9.270515E+01 -1.706298E+01
    11.8000   -2.241224E-05  2.484305E-05  9.312305E+01 -1.711219E+01
    11.8500   -1.552969E-05  2.391259E-05  9.354094E+01 -1.716139E+01
    11.9000   -6.548644E-06  2.298214E-05  9.395883E+01 -1.721060E+01
    11.9500    2.835551E-06  2.205168E-05  9.437672E+01 -1.725980E+01
    12.0000    1.098277E-05  2.112122E-05  9.479462E+01 -1.730901E+01
    12.0500    1.700891E-05  2.063561E-05  9.521666E+01 -1.735407E+01
    12.1000    1.982489E-05  2.015000E-05  9.563870E+01 -1.739912E+01
    12.1500    1.909062E-05  1.966439E-05  9.606074E+01 -1.744418E+01
    12.2000    1.510153E-05  1.917878E-05  9.648278E+01 -1.748924E+01
    12.2500    8.707515E-06  1.869318E-05  9.690482E+01 -1.753430E+01
    12.3000    1.137447E-06  1.820757E-05  9.732686E+01 -1.757936E+01
    12.3500   -6.235177E-06  1.772196E-05  9.774890E+01 -1.762441E+01
    12.4000   -1.214119E-05  1.723635E-05  9.817094E+01 -1.766947E+01
    12.4500   -1.563416E-05  1.675075E-05  9.859298E+01 -1.771453E+01
    12.5000   -1.624067E-05  1.626514E-05  9.901502E+01 -1.775959E+01
    12.5500   -1.401892E-05  1.577953E-05  9.943706E+01 -1.780464E+01
    12.6000   -9.519591E-06  1.529392E-05  9.985911E+01 -1.784970E+01
    12.6500   -3.661041E-06  1.480831E-05  1.002811E+02 -1.789476E+01
    12.7000    2.454504E-06  1.432271E-05  1.007032E+02 -1.793982E+01
    12.7500    7.747360E-06  1.383710E-05  1.011252E+02 -1.798487E+01
    12.8000    1.135100E-05  1.335149E-05  1.015473E+02 -1.802993E+01
    12.8500    1.275319E-05  1.286588E-05  1.019693E+02 -1.807499E+01
    12.9000    1.186478E-05  1.238028E-05  1.023913E+02 -1.812005E+01
    12.9500    9.007820E-06  1.189467E-05  1.028134E+02 -1.816511E+01
    13.0000    4.829888E-06  1.140906E-05  1.032354E+02 -1.821016E+01
    13.0500    1.479382E-07  1.120535E-05  1.036594E+02 -1.825334E+01
    13.1000   -4.392630E-06  1.100164E-05  1.040833E+02 -1.829651E+01
    13.1500   -8.001896E-06  1.079794E-05  1.045072E+02 -1.833969E+01
    13.2000   -1.008201E-05  1.059423E-05  1.049311E+02 -1.838286E+01
    13.2500   -1.032577E-05  1.039052E-05  1.053550E+02 -1.842604E+01
    13.3000   -8.760179E-06  1.018681E-05  1.057790E+02 -1.846921E+01
    13.3500   -5.729248E-06  9.983107E-06  1.062029E+02 -1.851239E+01
    13.4000   -1.821276E-06  9.779399E-06  1.066268E+02 -1.855556E+01
    13.4500    2.244474E-06  9.575692E-06  1.070507E+02 -1.859874E+01
    13.5000    5.749954E-06  9.371984E-06  1.074747E+02 -1.864191E+01
    13.5500    8.105146E-06  9.168277E-06  1.078986E+02 -1.868509E+01
    13.6000    8.947104E-06  8.964569E-06  1.083225E+02 -1.872826E+01
    13.6500    8.194647E-06  8.760862E-06  1.087464E+02 -1.877143E+01
    13.7000    6.050713E-06  8.557154E-06  1.091704E+02 -1.881461E+01
    13.7500    2.954088E-06  8.353446E-06  1.095943E+02 -1.885778E+01
    13.8000   -5.087603E-07  8.149739E-06  1.100182E+02 -1.890096E+01
    13.8500   -3.714280E-06  7.946031E-06  1.104421E+02 -1.894413E+01
    13.9000   -6.114088E-06  7.742324E-06  1.108661E+02 -1.898731E+01
    13.9500   -7.328669E-06  7.538616E-06  1.112900E+02 -1.903048E+01
    14.0000   -7.206536E-06  7.334909E-06  1.117139E+02 -1.907366E+01
    14.0500   -6.083470E-06  7.085748E-06  1.120649E+02 -1.918976E+01
    14.1000   -4.306446E-06  6.836588E-06  1.124159E+02 -1.930586E+01
    14.1500   -2.137375E-06  6.587427E-06  1.127669E+02 -1.942197E+01
    14.2000    1.302538E-07  6.338266E-06  1.131179E+02 -1.953807E+01
    14.2500    2.210697E-06  6.089106E-06  1.134689E+02 -1.965417E+01
    14.3000    3.861923E-06  5.839945E-06  1.138199E+02 -1.977027E+01
    14.3500    4.913707E-06  5.590784E-06  1.141709E+02 -1.988638E+01
    14.4000    5.284590E-06  5.341624E-06  1.145219E+02 -2.000248E+01
    14.4500    4.986108E-06  5.092463E-06  1.148729E+02 -2.011858E+01
    14.5000    4.114463E-06  4.843302E-06  1.152239E+02 -2.023469E+01
    14.5500    2.831499E-06  4.594142E-06  1.155749E+02 -2.035079E+01
    14.6000    1.338195E-06  4.344981E-06  1.159259E+02 -2.046689E+01
    14.6500   -1.552758E-07  4.095821E-06  1.162768E+02 -2.058299E+01
    14.7000   -1.458596E-06  3.846660E-06  1.166278E+02 -2.069910E+01
    14.7500   -2.425514E-06  3.597499E-06  1.169788E+02 -2.081520E+01
    14.8000   -2.970130E-06  3.348339E-06  1.173298E+02 -2.093130E+01
    14.8500   -3.073469E-06  3.099178E-06  1.176808E+02 -2.104741E+01
    14.9000   -2.780011E-06  2.850017E-06  1.180318E+02 -2.116351E+01
    14.9500   -2.185306E-06  2.600857E-06  1.183828E+02 -2.127961E+01
    15.0000   -1.417036E-06  2.351699E-06  1.187338E+02 -2.139571E+01
    15.0500   -2.454921E-07  3.133169E-06  1.193021E+02 -2.129454E+01
    15.1000    1.841766E-06  3.914639E-06  1.198704E+02 -2.119337E+01
    15.1500    4.092321E-06  4.696108E-06  1.204386E+02 -2.109220E+01
    15.2000    5.469120E-06  5.477578E-06  1.210069E+02 -2.099103E+01
    15.2500    5.080067E-06  6.259048E-06  1.215752E+02 -2.088986E+01
    15.3000    2.602819E-06  7.040518E-06  1.221434E+02 -2.078869E+01
    15.3500   -1.474124E-06  7.821988E-06  1.227117E+02 -2.068751E+01
    15.4000   -5.913764E-06  8.603458E-06  1.232800E+02 -2.058634E+01
    15.4500   -9.105433E-06  9.384928E-06  1.238482E+02 -2.048517E+01
    15.5000   -9.638711E-06  1.016640E-05  1.244165E+02 -2.038400E+01
    15.5500   -6.874752E-06  1.094787E-05  1.249848E+02 -2.028283E+01
    15.6000   -1.295217E-06  1.172934E-05  1.255531E+02 -2.018166E+01
    15.6500    5.527438E-06  1.251081E-05  1.261213E+02 -2.008049E+01
    15.7000    1.136722E-05  1.329228E-05  1.266896E+02 -1.997932E+01
    15.7500    1.406991E-05  1.407375E-05  1.272579E+02 -1.987814E+01
    15.8000    1.233030E-05  1.485522E-05  1.278261E+02 -1.977697E+01
    15.8500    6.245761E-06  1.563669E-05  1.283944E+02 -1.967580E+01
    15.9000   -2.573152E-06  1.641816E-05  1.289627E+02 -1.957463E+01
    15.9500   -1.141398E-05  1.719963E-05  1.295309E+02 -1.947346E+01
    16.0000   -1.729623E-05  1.798110E-05  1.300992E+02 -1.937229E+01
    16.0500   -1.871351E-05  1.876339E-05  1.304490E+02 -1.948957E+01
    16.1000   -1.782492E-05  1.954569E-05  1.307989E+02 -1.960685E+01
    16.1500   -1.455718E-05  2.032798E-05  1.311487E+02 -1.972412E+01
    16.2000   -9.151832E-06  2.111028E-05  1.314985E+02 -1.984140E+01
    16.2500   -2.154700E-06  2.189257E-05  1.318483E+02 -1.995868E+01
    16.3000    5.637059E-06  2.267487E-05  1.321981E+02 -2.007596E+01
    16.3500    1.326539E-05  2.345716E-05  1.325479E+02 -2.019324E+01
    16.4000    1.972912E-05  2.423946E-05  1.328978E+02 -2.031052E+01
    16.4500    2.411458E-05  2.502175E-05  1.332476E+02 -2.042780E+01
    16.5000    2.572209E-05  2.580405E-05  1.335974E+02 -2.054508E+01
    16.5500    2.417117E-05  2.658634E-05  1.339472E+02 -2.066235E+01
    16.6000    1.946905E-05  2.736864E-05  1.342970E+02 -2.077963E+01
