# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
     4.2000   -7.079347E-04  7.434744E-04  2.953469E+01 -6.047646E+00
     4.2500   -7.300262E-04  7.310213E-04  2.989731E+01 -6.108616E+00
     4.3000   -6.576276E-04  7.185682E-04  3.025994E+01 -6.169587E+00
     4.3500   -5.032554E-04  7.061151E-04  3.062257E+01 -6.230557E+00
     4.4000   -2.896247E-04  6.936619E-04  3.098520E+01 -6.291527E+00
     4.4500   -4.573305E-05  6.818768E-04  3.134881E+01 -6.351521E+00
     4.5000    1.957747E-04  6.700916E-04  3.171241E+01 -6.411514E+00
     4.5500    4.036663E-04  6.583064E-04  3.207602E+01 -6.471508E+00
     4.6000    5.521531E-04  6.465212E-04  3.243962E+01 -6.531501E+00
     4.6500    6.256158E-04  6.361006E-04  3.280491E+01 -6.589817E+00
     4.7000    6.151790E-04  6.256799E-04  3.317019E+01 -6.648132E+00
     4.7500    5.249244E-04  6.152593E-04  3.353548E+01 -6.706447E+00
     4.8000    3.692865E-04  6.048386E-04  3.390076E+01 -6.764762E+00
     4.8500    1.702526E-04  5.957989E-04  3.426772E+01 -6.821396E+00
     4.9000   -4.523587E-05  5.867592E-04  3.463469E+01 -6.878030E+00
     4.9500   -2.482334E-04  5.777195E-04  3.500166E+01 -6.934664E+00
     5.0000   -4.123192E-04  5.686797E-04  3.536862E+01 -6.991297E+00
     5.0500   -5.184194E-04  5.609896E-04  3.573623E+01 -7.047283E+00
     5.1000   -5.531339E-04  5.532995E-04  3.610385E+01 -7.103268E+00
     5.1500   -5.138007E-04  5.456093E-04  3.647146E+01 -7.159254E+00
     5.2000   -4.076707E-04  5.379192E-04  3.683908E+01 -7.215239E+00
     5.2500   -2.506141E-04  5.308965E-04  3.720749E+01 -7.270427E+00
     5.3000   -6.438442E-05  5.238738E-04  3.757590E+01 -7.325614E+00
     5.3500    1.254657E-04  5.168511E-04  3.794431E+01 -7.380801E+00
     5.4000    2.935714E-04  5.098284E-04  3.831272E+01 -7.435988E+00
     5.4500    4.186176E-04  5.033937E-04  3.868108E+01 -7.491233E+00
     5.5000    4.849294E-04  4.969591E-04  3.904943E+01 -7.546478E+00
     5.5500    4.851708E-04  4.905244E-04  3.941779E+01 -7.601723E+00
     5.6000    4.210057E-04  4.840898E-04  3.978614E+01 -7.656968E+00
     5.6500    3.025749E-04  4.775379E-04  4.015449E+01 -7.712219E+00
     5.7000    1.472029E-04  4.709861E-04  4.052284E+01 -7.767470E+00
     5.7500   -2.343493E-05  4.644342E-04  4.089119E+01 -7.822721E+00
     5.8000   -1.862166E-04  4.578824E-04  4.125953E+01 -7.877972E+00
     5.8500   -3.196313E-04  4.511616E-04  4.162802E+01 -7.933082E+00
     5.9000   -4.067170E-04  4.444409E-04  4.199651E+01 -7.988192E+00
     5.9500   -4.372469E-04  4.377201E-04  4.236500E+01 -8.043302E+00
     6.0000   -4.088494E-04  4.309993E-04  4.273349E+01 -8.098412E+00
     6.0500   -3.265888E-04  4.238143E-04  4.310252E+01 -8.152977E+00
     6.1000   -2.036574E-04  4.166292E-04  4.347156E+01 -8.207542E+00
     6.1500   -5.782600E-05  4.094441E-04  4.384059E+01 -8.262107E+00
     6.2000    9.066002E-05  4.022591E-04  4.420963E+01 -8.316671E+00
     6.2500    2.218887E-04  3.950740E-04  4.457866E+01 -8.371236E+00
     6.3000    3.189518E-04  3.878890E-04  4.494770E+01 -8.425801E+00
     6.3500    3.701189E-04  3.807039E-04  4.531673E+01 -8.480366E+00
     6.4000    3.702364E-04  3.735189E-04  4.568576E+01 -8.534931E+00
     6.4500    3.211881E-04  3.663338E-04  4.605480E+01 -8.589495E+00
     6.5000    2.313854E-04  3.591488E-04  4.642383E+01 -8.644060E+00
     6.5500    1.137656E-04  3.522814E-04  4.679506E+01 -8.696437E+00
     6.6000   -1.463712E-05  3.454140E-04  4.716628E+01 -8.748814E+00
     6.6500   -1.360679E-04  3.385466E-04  4.753750E+01 -8.801191E+00
     6.7000   -2.343999E-04  3.316792E-04  4.790872E+01 -8.853568E+00
     6.7500   -2.972744E-04  3.248118E-04  4.827994E+01 -8.905945E+00
     6.8000   -3.176434E-04  3.179445E-04  4.865117E+01 -8.958322E+00
     6.8500   -2.945229E-04  3.110771E-04  4.902239E+01 -9.010699E+00
     6.9000   -2.328830E-04  3.042097E-04  4.939361E+01 -9.063076E+00
     6.9500   -1.427229E-04  2.973423E-04  4.976483E+01 -9.115453E+00
     7.0000   -3.749049E-05  2.904749E-04  5.013606E+01 -9.167830E+00
     7.0500    6.940178E-05  2.849110E-04  5.051155E+01 -9.215936E+00
     7.1000    1.626651E-04  2.793470E-04  5.088704E+01 -9.264041E+00
     7.1500    2.299439E-04  2.737831E-04  5.126254E+01 -9.312146E+00
     7.2000    2.629656E-04  2.682191E-04  5.163803E+01 -9.360251E+00
     7.2500    2.585401E-04  2.626552E-04  5.201353E+01 -9.408356E+00
     7.3000    2.188075E-04  2.570912E-04  5.238902E+01 -9.456461E+00
     7.3500    1.507273E-04  2.515273E-04  5.276451E+01 -9.504567E+00
     7.4000    6.491075E-05  2.459634E-04  5.314001E+01 -9.552672E+00
     7.4500   -2.601460E-05  2.403994E-04  5.351550E+01 -9.600777E+00
     7.5000   -1.092579E-04  2.348355E-04  5.389100E+01 -9.648882E+00
     7.5500   -1.752387E-04  2.305842E-04  5.427035E+01 -9.693123E+00
     7.6000   -2.142550E-04  2.263328E-04  5.464971E+01 -9.737365E+00
     7.6500   -2.217905E-04  2.220815E-04  5.502907E+01 -9.781607E+00
     7.7000   -1.979498E-04  2.178302E-04  5.540843E+01 -9.825848E+00
     7.7500   -1.472759E-04  2.135789E-04  5.578778E+01 -9.870090E+00
     7.8000   -7.794050E-05  2.093276E-04  5.616714E+01 -9.914331E+00
     7.8500   -4.447335E-07  2.050763E-04  5.654650E+01 -9.958573E+00
     7.9000    7.396555E-05  2.008250E-04  5.692586E+01 -1.000281E+01
     7.9500    1.349310E-04  1.965736E-04  5.730521E+01 -1.004706E+01
     8.0000    1.744201E-04  1.923223E-04  5.768457E+01 -1.009130E+01
     8.0500    1.885328E-04  1.888146E-04  5.806482E+01 -1.013465E+01
     8.1000    1.755702E-04  1.853069E-04  5.844507E+01 -1.017800E+01
     8.1500    1.383593E-04  1.817992E-04  5.882532E+01 -1.022135E+01
     8.2000    8.307191E-05  1.782915E-04  5.920557E+01 -1.026469E+01
     8.2500    1.822108E-05  1.747838E-04  5.958582E+01 -1.030804E+01
     8.3000   -4.664313E-05  1.712761E-04  5.996607E+01 -1.035139E+01
     8.3500   -1.023387E-04  1.677683E-04  6.034632E+01 -1.039474E+01
     8.4000   -1.413513E-04  1.642606E-04  6.072657E+01 -1.043809E+01
     8.4500   -1.588447E-04  1.607529E-04  6.110682E+01 -1.048144E+01
     8.5000   -1.532461E-04  1.572452E-04  6.148707E+01 -1.052479E+01
     8.5500   -1.268028E-04  1.542811E-04  6.186712E+01 -1.056834E+01
     8.6000   -8.351638E-05  1.513170E-04  6.224718E+01 -1.061188E+01
     8.6500   -3.014518E-05  1.483529E-04  6.262723E+01 -1.065543E+01
     8.7000    2.537472E-05  1.453887E-04  6.300728E+01 -1.069898E+01
     8.7500    7.510796E-05  1.424246E-04  6.338733E+01 -1.074252E+01
     8.8000    1.122540E-04  1.394605E-04  6.376739E+01 -1.078607E+01
     8.8500    1.320753E-04  1.364964E-04  6.414744E+01 -1.082962E+01
     8.9000    1.324930E-04  1.335323E-04  6.452749E+01 -1.087316E+01
     8.9500    1.142765E-04  1.305682E-04  6.490755E+01 -1.091671E+01
     9.0000    8.081537E-05  1.276041E-04  6.528760E+01 -1.096025E+01
     9.0500    3.767075E-05  1.251426E-04  6.566768E+01 -1.100377E+01
     9.1000   -9.109023E-06  1.226812E-04  6.604776E+01 -1.104729E+01
     9.1500   -5.276731E-05  1.202197E-04  6.642785E+01 -1.109080E+01
     9.2000   -8.725296E-05  1.177583E-04  6.680793E+01 -1.113432E+01
     9.2500   -1.080583E-04  1.152968E-04  6.718801E+01 -1.117784E+01
     9.3000   -1.128033E-04  1.128354E-04  6.756809E+01 -1.122135E+01
     9.3500   -1.014912E-04  1.103739E-04  6.794818E+01 -1.126487E+01
     9.4000   -7.641087E-05  1.079125E-04  6.832826E+01 -1.130839E+01
     9.4500   -4.171394E-05  1.054510E-04  6.870834E+01 -1.135190E+01
     9.5000   -2.740489E-06  1.029896E-04  6.908843E+01 -1.139542E+01
     9.5500    3.523018E-05  1.010213E-04  6.947126E+01 -1.143618E+01
     9.6000    6.672186E-05  9.905301E-05  6.985410E+01 -1.147694E+01
     9.6500    8.746639E-05  9.708472E-05  7.023694E+01 -1.151770E+01
     9.7000    9.490900E-05  9.511642E-05  7.061978E+01 -1.155846E+01
     9.7500    8.851322E-05  9.314813E-05  7.100262E+01 -1.159922E+01
     9.8000    6.976020E-05  9.117984E-05  7.138546E+01 -1.163998E+01
     9.8500    4.185392E-05  8.921155E-05  7.176830E+01 -1.168074E+01
     9.9000    9.186503E-06  8.724326E-05  7.215114E+01 -1.172150E+01
     9.9500   -2.334862E-05  8.527496E-05  7.253398E+01 -1.176226E+01
    10.0000   -5.108890E-05  8.330668E-05  7.291682E+01 -1.180302E+01
    10.0500   -7.092045E-05  8.190234E-05  7.330361E+01 -1.183983E+01
    10.1000   -7.974343E-05  8.049799E-05  7.369040E+01 -1.187664E+01
    10.1500   -7.663945E-05  7.909365E-05  7.407719E+01 -1.191344E+01
    10.2000   -6.247373E-05  7.768931E-05  7.446398E+01 -1.195025E+01
    10.2500   -3.970720E-05  7.628497E-05  7.485077E+01 -1.198706E+01
    10.3000   -1.197850E-05  7.488063E-05  7.523757E+01 -1.202387E+01
    10.3500    1.647420E-05  7.347629E-05  7.562436E+01 -1.206067E+01
    10.4000    4.146029E-05  7.207195E-05  7.601115E+01 -1.209748E+01
    10.4500    5.945392E-05  7.066761E-05  7.639794E+01 -1.213429E+01
    10.5000    6.809043E-05  6.926327E-05  7.678473E+01 -1.217110E+01
    10.5500    6.647231E-05  6.785892E-05  7.717152E+01 -1.220790E+01
    10.6000    5.524587E-05  6.645458E-05  7.755832E+01 -1.224471E+01
    10.6500    3.644559E-05  6.505024E-05  7.794511E+01 -1.228152E+01
    10.7000    1.313799E-05  6.364590E-05  7.833190E+01 -1.231833E+01
    10.7500   -1.107409E-05  6.224156E-05  7.871869E+01 -1.235513E+01
    10.8000   -3.260738E-05  6.083722E-05  7.910548E+01 -1.239194E+01
    10.8500   -4.842841E-05  5.943288E-05  7.949227E+01 -1.242875E+01
    10.9000   -5.647989E-05  5.802854E-05  7.987906E+01 -1.246556E+01
    10.9500   -5.594323E-05  5.662420E-05  8.026586E+01 -1.250236E+01
    11.0000   -4.730468E-05  5.521986E-05  8.065265E+01 -1.253917E+01
    11.0500   -3.254670E-05  5.433794E-05  8.103920E+01 -1.257622E+01
    11.1000   -1.351833E-05  5.345602E-05  8.142575E+01 -1.261327E+01
    11.1500    6.861584E-06  5.257410E-05  8.181230E+01 -1.265032E+01
    11.2000    2.556967E-05  5.169218E-05  8.219884E+01 -1.268737E+01
    11.2500    3.992657E-05  5.081026E-05  8.258539E+01 -1.272442E+01
    11.3000    4.798028E-05  4.992835E-05  8.297194E+01 -1.276147E+01
    11.3500    4.876966E-05  4.904643E-05  8.335849E+01 -1.279852E+01
    11.4000    4.243270E-05  4.816451E-05  8.374504E+01 -1.283557E+01
    11.4500    3.014860E-05  4.728259E-05  8.413159E+01 -1.287262E+01
    11.5000    1.392775E-05  4.640067E-05  8.451814E+01 -1.290967E+01
    11.5500   -3.714104E-06  4.551875E-05  8.490469E+01 -1.294672E+01
    11.6000   -2.014513E-05  4.463683E-05  8.529124E+01 -1.298377E+01
    11.6500   -3.300998E-05  4.375491E-05  8.567779E+01 -1.302082E+01
    11.7000   -4.056712E-05  4.287299E-05  8.606433E+01 -1.305787E+01
    11.7500   -4.192267E-05  4.199107E-05  8.645088E+01 -1.309492E+01
    11.8000   -3.712969E-05  4.110916E-05  8.683743E+01 -1.313197E+01
    11.8500   -2.714293E-05  4.022724E-05  8.722398E+01 -1.316902E+01
    11.9000   -1.364149E-05  3.934532E-05  8.761053E+01 -1.320607E+01
    11.9500    1.249289E-06  3.846340E-05  8.799708E+01 -1.324312E+01
    12.0000    1.529111E-05  3.758148E-05  8.838363E+01 -1.328018E+01
    12.0500    2.675366E-05  3.698025E-05  8.877339E+01 -1.331401E+01
    12.1000    3.388768E-05  3.637902E-05  8.916316E+01 -1.334785E+01
    12.1500    3.577230E-05  3.577780E-05  8.955292E+01 -1.338168E+01
    12.2000    3.229900E-05  3.517657E-05  8.994268E+01 -1.341552E+01
    12.2500    2.416178E-05  3.457534E-05  9.033245E+01 -1.344935E+01
    12.3000    1.272705E-05  3.397411E-05  9.072221E+01 -1.348319E+01
    12.3500   -1.931422E-07  3.337289E-05  9.111197E+01 -1.351702E+01
    12.4000   -1.262747E-05  3.277166E-05  9.150174E+01 -1.355086E+01
    12.4500   -2.274603E-05  3.217043E-05  9.189150E+01 -1.358470E+01
    12.5000   -2.912954E-05  3.156921E-05  9.228127E+01 -1.361853E+01
    12.5500   -3.096743E-05  3.096798E-05  9.267103E+01 -1.365237E+01
    12.6000   -2.815742E-05  3.036675E-05  9.306079E+01 -1.368620E+01
    12.6500   -2.129482E-05  2.976553E-05  9.345056E+01 -1.372004E+01
    12.7000   -1.155718E-05  2.916430E-05  9.384032E+01 -1.375387E+01
    12.7500   -5.054321E-07  2.856307E-05  9.423008E+01 -1.378771E+01
    12.8000    1.016531E-05  2.796184E-05  9.461985E+01 -1.382154E+01
    12.8500    1.888560E-05  2.736062E-05  9.500961E+01 -1.385538E+01
    12.9000    2.444241E-05  2.675939E-05  9.539937E+01 -1.388922E+01
    12.9500    2.614683E-05  2.615816E-05  9.578914E+01 -1.392305E+01
    13.0000    2.391572E-05  2.555694E-05  9.617890E+01 -1.395689E+01
    13.0500    1.839365E-05  2.516994E-05  9.656991E+01 -1.398948E+01
    13.1000    1.029643E-05  2.478295E-05  9.696092E+01 -1.402207E+01
    13.1500    9.132745E-07  2.439595E-05  9.735193E+01 -1.405466E+01
    13.2000   -8.312960E-06  2.400896E-05  9.774294E+01 -1.408725E+01
    13.2500   -1.600762E-05  2.362196E-05  9.813395E+01 -1.411984E+01
    13.3000   -2.106900E-05  2.323497E-05  9.852495E+01 -1.415243E+01
    13.3500   -2.282566E-05  2.284798E-05  9.891596E+01 -1.418502E+01
    13.4000   -2.112374E-05  2.246098E-05  9.930697E+01 -1.421761E+01
    13.4500   -1.633347E-05  2.207399E-05  9.969798E+01 -1.425020E+01
    13.5000   -9.276082E-06  2.168699E-05  1.000890E+02 -1.428279E+01
    13.5500   -1.085110E-06  2.130000E-05  1.004800E+02 -1.431538E+01
    13.6000    6.975058E-06  2.091301E-05  1.008710E+02 -1.434797E+01
    13.6500    1.370425E-05  2.052601E-05  1.012620E+02 -1.438056E+01
    13.7000    1.814518E-05  2.013902E-05  1.016530E+02 -1.441315E+01
    13.7500    1.971912E-05  1.975202E-05  1.020440E+02 -1.444574E+01
    13.8000    1.829945E-05  1.936503E-05  1.024350E+02 -1.447833E+01
    13.8500    1.421397E-05  1.897804E-05  1.028261E+02 -1.451092E+01
    13.9000    8.178361E-06  1.859104E-05  1.032171E+02 -1.454351E+01
    13.9500    1.173132E-06  1.820405E-05  1.036081E+02 -1.457610E+01
    14.0000   -5.714811E-06  1.781705E-05  1.039991E+02 -1.460869E+01
    14.0500   -1.155128E-05  1.755551E-05  1.043907E+02 -1.464067E+01
    14.1000   -1.548835E-05  1.729397E-05  1.047823E+02 -1.467265E+01
    14.1500   -1.699142E-05  1.703243E-05  1.051739E+02 -1.470463E+01
    14.2000   -1.590785E-05  1.677089E-05  1.055656E+02 -1.473661E+01
    14.2500   -1.247880E-05  1.650935E-05  1.059572E+02 -1.476859E+01
    14.3000   -7.290972E-06  1.624781E-05  1.063488E+02 -1.480057E+01
    14.3500   -1.177594E-06  1.598627E-05  1.067404E+02 -1.483255E+01
    14.4000    4.914981E-06  1.572473E-05  1.071320E+02 -1.486452E+01
    14.4500    1.007370E-05  1.546320E-05  1.075237E+02 -1.489650E+01
    14.5000    1.355562E-05  1.520166E-05  1.079153E+02 -1.492848E+01
    14.5500    1.489464E-05  1.494012E-05  1.083069E+02 -1.496046E+01
    14.6000    1.396280E-05  1.467858E-05  1.086985E+02 -1.499244E+01
    14.6500    1.097835E-05  1.441704E-05  1.090901E+02 -1.502442E+01
    14.7000    6.461008E-06  1.415550E-05  1.094818E+02 -1.505640E+01
    14.7500    1.143008E-06  1.389396E-05  1.098734E+02 -1.508838E+01
    14.8000   -4.149087E-06  1.363242E-05  1.102650E+02 -1.512035E+01
    14.8500   -8.622762E-06  1.337088E-05  1.106566E+02 -1.515233E+01
    14.9000   -1.163822E-05  1.310934E-05  1.110482E+02 -1.518431E+01
    14.9500   -1.279957E-05  1.284780E-05  1.114399E+02 -1.521629E+01
    15.0000   -1.200557E-05  1.258626E-05  1.118315E+02 -1.524827E+01
    15.0500   -9.528006E-06  1.240892E-05  1.122219E+02 -1.528147E+01
    15.1000   -5.703113E-06  1.223159E-05  1.126123E+02 -1.531468E+01
    15.1500   -1.139402E-06  1.205425E-05  1.130027E+02 -1.534788E+01
    15.2000    3.461402E-06  1.187691E-05  1.133931E+02 -1.538108E+01
    15.2500    7.412212E-06  1.169958E-05  1.137835E+02 -1.541429E+01
    15.3000    1.014318E-05  1.152224E-05  1.141739E+02 -1.544749E+01
    15.3500    1.128375E-05  1.134491E-05  1.145643E+02 -1.548070E+01
    15.4000    1.071232E-05  1.116757E-05  1.149546E+02 -1.551390E+01
    15.4500    8.567004E-06  1.099024E-05  1.153450E+02 -1.554710E+01
    15.5000    5.217052E-06  1.081290E-05  1.157354E+02 -1.558031E+01
    15.5500    1.200245E-06  1.063557E-05  1.161258E+02 -1.561351E+01
    15.6000   -2.863068E-06  1.045823E-05  1.165162E+02 -1.564671E+01
    15.6500   -6.365724E-06  1.028089E-05  1.169066E+02 -1.567992E+01
    15.7000   -8.804462E-06  1.010356E-05  1.172970E+02 -1.571312E+01
    15.7500   -9.852072E-06  9.926223E-06  1.176874E+02 -1.574633E+01
    15.8000   -9.400648E-06  9.748887E-06  1.180778E+02 -1.577953E+01
    15.8500   -7.570342E-06  9.571552E-06  1.184682E+02 -1.581273E+01
    15.9000   -4.683421E-06  9.394216E-06  1.188586E+02 -1.584594E+01
    15.9500   -1.208728E-06  9.216881E-06  1.192490E+02 -1.587914E+01
    16.0000    2.314051E-06  9.039545E-06  1.196394E+02 -1.591234E+01
    16.0500    5.368771E-06  8.891603E-06  1.200288E+02 -1.594655E+01
    16.1000    7.530153E-06  8.743660E-06  1.204182E+02 -1.598076E+01
    16.1500    8.507052E-06  8.595718E-06  1.208076E+02 -1.601498E+01
    16.2000    8.194204E-06  8.447776E-06  1.211969E+02 -1.604919E+01
    16.2500    6.681855E-06  8.299833E-06  1.215863E+02 -1.608340E+01
    16.3000    4.235745E-06  8.151891E-06  1.219757E+02 -1.611761E+01
    16.3500    1.251442E-06  8.003948E-06  1.223651E+02 -1.615182E+01
    16.4000   -1.809281E-06  7.856006E-06  1.227545E+02 -1.618603E+01
    16.4500   -4.489818E-06  7.708063E-06  1.231439E+02 -1.622024E+01
    16.5000   -6.406848E-06  7.560121E-06  1.235333E+02 -1.625445E+01
    16.5500   -7.305031E-06  7.412179E-06  1.239227E+02 -1.628866E+01
    16.6000   -7.090494E-06  7.264236E-06  1.243121E+02 -1.632287E+01
