nat, nph =  2587    4
    1  120   10    6    2
 iat     x       y        z       iph  
 -----------------------------------------------------------------------
   1      0.00000      0.00000      0.00000   0   1
   2      0.39000     -2.16999     -0.43000   4   1
   3      1.76000      1.12002      1.04999   4   1
   4     -0.97999     -0.40999      2.13999   4   1
   5     -1.03998      1.75002     -1.31001   4   1
   6     -3.09788      1.53001      1.37000   3   1
   7      2.63000     -2.40999      1.42000   3   1
   8      0.54000      1.88000      3.53001   3   1
   9      2.75000      1.09002     -2.77999   4   1
  10     -2.47789      1.19001     -3.12000   2   1
  11     -4.15790      0.10001     -1.55000   4   1
  12     -1.15790     -3.48998      2.53001   3   1
  13      0.73000     -0.48998     -5.04999   4   1
  14      1.30000     -4.18999     -2.82000   4   1
  15      3.79000      3.53001     -1.12000   3   1
  16      4.61000     -0.63998      2.71001   4   1
  17     -2.81790     -0.25999     -4.72000   4   1
  18      2.13001      1.46000     -4.85999   2   1
  19     -0.85999     -0.27000      5.53001   4   1
  20      1.94000      4.25001     -3.19999   4   1
  21      1.66000     -3.63000      4.04999   4   1
  22      3.41001     -2.12999     -4.13999   3   1
  23      0.94000      5.52791     -1.64999   2   1
  24      1.66000      5.71791      0.45000   4   1
  25     -2.45790      4.63790      2.98001   4   1
  26      5.29002     -2.99998     -0.57000   4   1
  27     -3.20790      2.83001     -4.45000   4   1
  28     -0.37999     -5.61999     -3.21000   2   1
  29     -1.22789      6.11792     -1.88000   4   1
  30     -2.34789     -5.89999     -1.64000   4   1
  31      6.18000     -1.89999      1.40000   2   1
  32     -0.42000      0.16001     -6.70999   2   1
  33      0.76000      2.72002     -6.10999   4   1
  34     -5.20790     -2.55999     -3.52000   3   1
  35      1.77001      2.66002      6.19001   4   1
  36      4.03000     -5.45000      1.91000   4   1
  37      6.11002     -0.45998     -3.82000   4   1
  38     -2.47789     -3.63000      5.73000   4   1
  39      3.42000      0.29001     -6.36000   4   1
  40      2.36000     -5.78998      3.71001   2   1
  41     -1.00998      5.47792     -4.85999   3   1
  42     -5.94788      3.90002     -2.10001   4   1
  43     -3.06790      6.51790      1.91000   2   1
  44     -6.78790      2.41001      1.98999   4   1
  45     -1.32789      0.93002      7.34001   2   1
  46     -2.85791     -6.87998      1.64000   4   1
  47      0.07001     -3.01999      7.04001   3   1
  48      0.47001     -7.11998      3.15000   4   1
  49      1.07001     -7.42000     -2.30000   4   1
  50     -6.00788      3.08001     -4.03000   2   1
  51     -5.30790      5.65792      1.28001   4   1
  52     -2.52788      2.92001      7.06000   4   1
  53     -1.51790     -6.19999     -4.97000   4   1
  54     -8.12788      1.12002     -0.49000   3   1
  55      6.17002      2.90002     -4.78000   4   1
  56      6.06000      0.91000     -5.69000   2   1
  57     -6.51790      1.24002     -5.12000   4   1
  58      8.35002     -1.11998      0.41001   4   1
  59     -0.24000      5.46791      6.47001   4   1
  60     -6.60790      4.48002      2.95999   2   1
  61      5.77001     -4.19999     -4.67000   4   1
  62      1.74999      7.85791     -2.82000   4   1
  63     -1.58788      0.27002     -8.45000   4   1
  64      3.88000     -6.69998     -3.80999   3   1
  65     -7.67789     -3.57998     -1.82999   4   1
  66      5.09000      5.84792     -3.91999   4   1
  67      1.15000      3.82000      7.82000   2   1
  68     -4.15790     -3.25999      7.03000   2   1
  69     -3.69790     -7.63000     -2.42000   2   1
  70     -4.78790     -4.94999     -5.54000   4   1
  71     -3.03788      8.29792      0.89999   4   1
  72      3.47001      7.15790     -3.98001   2   1
  73      7.69000     -3.88999      2.25001   4   1
  74     -4.06790      2.79000     -7.46001   3   1
  75     -4.82788      5.45790     -5.25001   4   1
  76      6.73000     -5.92999      0.46000   3   1
  77     -5.11790      7.27790     -1.28999   3   1
  78      4.61000     -7.76999     -0.88000   4   1
  79     -1.97790     -3.16999     -8.28999   4   1
  80     -3.28789     -4.54000     -7.16001   2   1
  81      3.70000      8.31791      0.07001   3   1
  82     -3.95789     -1.30998      8.10999   4   1
  83      0.11001     -9.16999      0.54000   3   1
  84     -6.79788     -5.33998      3.33000   4   1
  85      3.93002     -6.55999      5.25001   4   1
  86      4.23001     -8.21999      1.23001   2   1
  87     -6.44789     -2.93998      6.09000   4   1
  88     -1.48790      8.32792      3.97000   4   1
  89     -1.34789     -0.46999      9.25001   4   1
  90      6.86001     -2.82999      5.94000   3   1
  91     -1.90790      5.14792      8.04001   2   1
  92      5.53001     -2.75998     -7.67999   4   1
  93      5.99002      7.69790     -1.43999   4   1
  94     -3.79788     -8.84000      2.25001   2   1
  95      9.08000     -0.60998     -3.86999   3   1
  96      2.54000      7.35792     -6.10001   4   1
  97     -5.57790     -7.45000     -3.36000   4   1
  98      0.50001      9.87790      0.89999   4   1
  99     -1.25789      7.78790      6.15000   2   1
 100     -7.17790      4.93792      5.00000   4   1
 101     -3.17789     -9.51998     -1.45000   4   1
 102     -0.09000      3.23001      9.61791   4   1
 103      8.45000      4.96792     -2.67000   4   1
 104      0.76000     -9.43999     -3.69000   2   1
 105      8.24000      3.80001     -4.70999   2   1
 106      2.81002     -9.54998      2.33000   4   1
 107      5.82000     -4.72000     -6.96000   2   1
 108     -9.77789     -2.42998      1.86999   4   1
 109     -3.19789      6.97790      6.84000   4   1
 110     -1.13999     10.06791     -1.77999   3   1
 111      6.87000      0.66002     -7.64001   4   1
 112     10.16001     -0.39000      1.83999   2   1
 113     -6.16789     -8.30000      0.74001   4   1
 114      3.94000     -5.81998     -7.64001   4   1
 115     -4.26790     -8.34999      4.51000   4   1
 116     -8.97788     -4.28999      3.04999   2   1
 117     -5.83789      0.37000     -8.61999   4   1
 118     -9.03788     -0.95999      5.13001   3   1
 119     -8.12788      4.65792     -4.70000   4   1
 120      7.18000      6.90792     -3.27000   1   1
 121      1.92001     -8.81000      5.51000   3   1
 122      3.39000      5.59792      8.36000   4   1
 123     -2.43789      8.93792     -5.19001   4   1
 124     -0.40999    -10.08998      3.34999   4   1
 125     -7.66790     -7.09999      2.06000   2   1
 126      2.40001     -9.02998     -5.16001   4   1
 127     -0.16999     10.21791      3.13001   2   1
 128      6.15000     -8.48998      2.19999   4   1
 129     -6.06788     -0.51998      8.83001   2   1
 130      8.46001     -6.05998     -2.64999   4   1
 131    -10.67789      1.04001      0.85000   4   1
 132     -0.55000      7.04791     -8.13999   4   1
 133     10.00000     -0.54000      4.09000   4   1
 134     -9.61789     -3.93998     -3.00000   2   1
 135      2.18000      9.77792      4.15000   4   1
 136     10.24000     -3.60998      0.18000   3   1
 137      8.64001     -2.46999     -6.13999   4   1
 138     -9.35790     -5.55999      1.03000   4   1
 139     -4.59789     -4.69998      8.73999   4   1
 140      7.51000     -1.45998     -7.84000   2   1
 141     -6.78790      6.50792     -5.67000   2   1
 142     -1.10999     -9.93000     -4.70000   4   1
 143     -6.03788      8.23792     -4.21000   4   1
 144     -2.80789     -7.19999      8.06000   3   1
 145     -7.11790     -5.91999      6.25001   3   1
 146     -2.05790      4.62791     -9.99000   4   1
 147      9.98001      2.22001     -4.58000   4   1
 148      1.39000    -10.88999     -2.30000   4   1
 149     -3.95789      4.55000      9.46791   4   1
 150      3.69000      8.47792      6.51000   3   1
 151     10.63000     -2.93998     -2.79999   4   1
 152      8.60000     -5.23998      5.43001   4   1
 153     -3.57790     -6.63000     -8.61999   4   1
 154      5.38001      9.89791      2.26001   4   1
 155     -0.67000     -5.49999     10.08790   4   1
 156      0.15000      8.94791      7.24000   4   1
 157      0.81002     -7.00999      9.10999   2   1
 158     -2.72790      2.12002     11.02790   3   1
 159     -9.32790     -4.39000     -5.25999   4   1
 160     -0.98999     -7.97999     -8.40001   3   1
 161     -0.21000     -8.51000      8.03000   4   1
 162     -0.39000      6.73791      9.60790   4   1
 163     -6.08790      1.48002      9.96790   4   1
 164     11.71001      1.04001      0.85000   4   1
 165     -5.40789      5.11792     -9.15999   4   1
 166     -5.74789     -7.88999     -6.64001   3   1
 167      1.39000     11.49791     -2.30000   4   1
