# xx                                                               FEFF 9.9.1
# POT  SCF 100  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=28 Rmt= 1.320 Rnm= 1.527 K  shell
# Pot 1 Z=28 Rmt= 1.302 Rnm= 1.519
# Pot 2 Z=30 Rmt= 1.280 Rnm= 1.497
# Pot 3 Z=19 Rmt= 2.061 Rnm= 2.170
# Pot 4 Z=17 Rmt= 1.374 Rnm= 1.582
# Gam_ch=1.576E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.123E+00eV kf=1.540E+00 Vint=-1.059E+01eV Rs_int= 2.355
# PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 S02  1.000                                        Global sig2  0.00000
 Debye-waller factor    0.0000000000000000        0.0000000000000000     
 -----------------------------------------------------------------------
       k         chi           mag          phase        phase-2kr  @#
     0.0000   -2.557825E-02  2.614468E-02 -1.779334E+00 -1.779334E+00
     0.0500   -2.560725E-02  2.608886E-02 -1.763240E+00 -2.207280E+00
     0.1000   -2.562928E-02  2.603304E-02 -1.747146E+00 -2.635225E+00
     0.1500   -2.566007E-02  2.587261E-02 -1.699061E+00 -3.031178E+00
     0.2000   -2.562957E-02  2.571217E-02 -1.650975E+00 -3.427132E+00
     0.2500   -2.546608E-02  2.546608E-02 -1.571380E+00 -3.791576E+00
     0.3000   -2.514131E-02  2.521999E-02 -1.491784E+00 -4.156020E+00
     0.3500   -2.447341E-02  2.491367E-02 -1.382522E+00 -4.490797E+00
     0.4000   -2.352614E-02  2.460735E-02 -1.273260E+00 -4.825573E+00
     0.4500   -2.198562E-02  2.427116E-02 -1.133342E+00 -5.129695E+00
     0.5000   -2.005513E-02  2.393498E-02 -9.934251E-01 -5.433817E+00
     0.5500   -1.733543E-02  2.359721E-02 -8.251346E-01 -5.709566E+00
     0.6000   -1.420269E-02  2.325944E-02 -6.568441E-01 -5.985315E+00
     0.6500   -1.021424E-02  2.294297E-02 -4.613990E-01 -6.233909E+00
     0.7000   -5.946917E-03  2.262651E-02 -2.659538E-01 -6.482503E+00
     0.7500   -9.982698E-04  2.234276E-02 -4.469467E-02 -6.705283E+00
     0.8000    3.874631E-03  2.205901E-02  1.765644E-01 -6.928063E+00
     0.8500    8.942619E-03  2.180938E-02  4.224928E-01 -7.126174E+00
     0.9000    1.336161E-02  2.155976E-02  6.684212E-01 -7.324285E+00
     0.9500    1.720733E-02  2.133655E-02  9.381610E-01 -7.498585E+00
     1.0000    1.973829E-02  2.111334E-02  1.207901E+00 -7.672884E+00
     1.0500    2.084295E-02  2.089378E-02  1.501028E+00 -7.823796E+00
     1.1000    2.016066E-02  2.067422E-02  1.794155E+00 -7.974708E+00
     1.1500    1.752208E-02  2.042984E-02  2.110870E+00 -8.102033E+00
     1.2000    1.321881E-02  2.018546E-02  2.427585E+00 -8.229357E+00
     1.2500    7.236687E-03  1.987261E-02  2.768868E+00 -8.332112E+00
     1.3000    6.148662E-04  1.955976E-02  3.110152E+00 -8.434868E+00
     1.3500   -6.299831E-03  1.913363E-02  3.477106E+00 -8.511953E+00
     1.4000   -1.208698E-02  1.870751E-02  3.844061E+00 -8.589038E+00
     1.4500   -1.610907E-02  1.810706E-02  4.238185E+00 -8.638953E+00
     1.5000   -1.745052E-02  1.750662E-02  4.632310E+00 -8.688868E+00
     1.5500   -1.571683E-02  1.668210E-02  5.054234E+00 -8.710982E+00
     1.6000   -1.145287E-02  1.585758E-02  5.476159E+00 -8.733096E+00
     1.6500   -5.192365E-03  1.479639E-02  5.924631E+00 -8.728664E+00
     1.7000    1.233366E-03  1.373521E-02  6.373102E+00 -8.724232E+00
     1.7500    6.645334E-03  1.249486E-02  6.843964E+00 -8.697410E+00
     1.8000    9.657961E-03  1.125450E-02  7.314825E+00 -8.670588E+00
     1.8500    9.884047E-03  9.888191E-03  7.825028E+00 -8.604424E+00
     1.9000    7.553944E-03  8.521880E-03  8.335231E+00 -8.538260E+00
     1.9500    3.904357E-03  6.841485E-03  8.817434E+00 -8.500096E+00
     2.0000    6.441782E-04  5.161091E-03  9.299637E+00 -8.461932E+00
     2.0500   -1.141163E-03  4.392485E-03  9.687592E+00 -8.518017E+00
     2.1000   -2.195340E-03  3.623879E-03  1.007555E+01 -8.574101E+00
     2.1500   -2.460553E-03  2.855273E-03  1.046350E+01 -8.630185E+00
     2.2000   -2.065036E-03  2.086668E-03  1.085146E+01 -8.686270E+00
     2.2500   -1.787488E-03  1.814150E-03  1.116723E+01 -8.814536E+00
     2.3000   -1.362093E-03  1.541631E-03  1.148300E+01 -8.942802E+00
     2.3500   -8.812794E-04  1.269113E-03  1.179878E+01 -9.071068E+00
     2.4000   -4.351174E-04  9.965946E-04  1.211455E+01 -9.199333E+00
     2.4500   -1.299555E-04  9.277109E-04  1.242583E+01 -9.332096E+00
     2.5000    1.459183E-04  8.588272E-04  1.273710E+01 -9.464859E+00
     2.5500    3.661864E-04  7.899435E-04  1.304838E+01 -9.597621E+00
     2.6000    5.138721E-04  7.210600E-04  1.335966E+01 -9.730384E+00
     2.6500    6.542756E-04  7.159396E-04  1.371909E+01 -9.814993E+00
     2.7000    7.095969E-04  7.108192E-04  1.407852E+01 -9.899603E+00
     2.7500    6.740171E-04  7.056987E-04  1.443795E+01 -9.984212E+00
     2.8000    5.533616E-04  7.005784E-04  1.479738E+01 -1.006882E+01
     2.8500    3.585149E-04  7.153198E-04  1.518298E+01 -1.012725E+01
     2.9000    1.014209E-04  7.300612E-04  1.556859E+01 -1.018568E+01
     2.9500   -1.815495E-04  7.448027E-04  1.595420E+01 -1.024412E+01
     3.0000   -4.486121E-04  7.595441E-04  1.633981E+01 -1.030255E+01
     3.0500   -6.675978E-04  7.821554E-04  1.673070E+01 -1.035570E+01
     3.1000   -7.948472E-04  8.047667E-04  1.712159E+01 -1.040884E+01
     3.1500   -8.048829E-04  8.273780E-04  1.751248E+01 -1.046199E+01
     3.2000   -6.895034E-04  8.499893E-04  1.790337E+01 -1.051514E+01
     3.2500   -4.618078E-04  8.746479E-04  1.829332E+01 -1.056923E+01
     3.3000   -1.488534E-04  8.993064E-04  1.868327E+01 -1.062332E+01
     3.3500    2.049394E-04  9.239650E-04  1.907322E+01 -1.067741E+01
     3.4000    5.462423E-04  9.486235E-04  1.946317E+01 -1.073150E+01
     3.4500    8.184232E-04  9.711965E-04  1.985183E+01 -1.078688E+01
     3.5000    9.777372E-04  9.937695E-04  2.024048E+01 -1.084226E+01
     3.5500    9.942705E-04  1.016342E-03  2.062914E+01 -1.089765E+01
     3.6000    8.589505E-04  1.038915E-03  2.101780E+01 -1.095303E+01
     3.6500    5.834877E-04  1.056116E-03  2.140581E+01 -1.100906E+01
     3.7000    2.104273E-04  1.073317E-03  2.179382E+01 -1.106509E+01
     3.7500   -2.066809E-04  1.090517E-03  2.218183E+01 -1.112112E+01
     3.8000   -6.058411E-04  1.107718E-03  2.256984E+01 -1.117714E+01
     3.8500   -9.186914E-04  1.117129E-03  2.295671E+01 -1.123431E+01
     3.9000   -1.099788E-03  1.126539E-03  2.334358E+01 -1.129148E+01
     3.9500   -1.119861E-03  1.135950E-03  2.373045E+01 -1.134865E+01
     4.0000   -9.732129E-04  1.145361E-03  2.411733E+01 -1.140581E+01
     4.0500   -6.759459E-04  1.145424E-03  2.450152E+01 -1.146565E+01
     4.1000   -2.800865E-04  1.145487E-03  2.488572E+01 -1.152549E+01
