# 2Theta    Intensity
5.2183e+00  1.1502e+01
5.2242e+00  1.1612e+01
5.2302e+00  1.1440e+01
5.2362e+00  1.1464e+01
5.2421e+00  1.1492e+01
5.2481e+00  1.1458e+01
5.2540e+00  1.1449e+01
5.2600e+00  1.1441e+01
5.2660e+00  1.1518e+01
5.2719e+00  1.1507e+01
5.2779e+00  1.1437e+01
5.2838e+00  1.1524e+01
5.2898e+00  1.1548e+01
5.2957e+00  1.1543e+01
5.3017e+00  1.1472e+01
5.3077e+00  1.1500e+01
5.3136e+00  1.1616e+01
5.3196e+00  1.1496e+01
5.3255e+00  1.1502e+01
5.3315e+00  1.1487e+01
5.3374e+00  1.1511e+01
5.3434e+00  1.1494e+01
5.3494e+00  1.1510e+01
5.3553e+00  1.1467e+01
5.3613e+00  1.1478e+01
5.3672e+00  1.1482e+01
5.3732e+00  1.1598e+01
5.3791e+00  1.1583e+01
5.3851e+00  1.1629e+01
5.3910e+00  1.1674e+01
5.3970e+00  1.1712e+01
5.4030e+00  1.1714e+01
5.4089e+00  1.1640e+01
5.4149e+00  1.1612e+01
5.4208e+00  1.1622e+01
5.4268e+00  1.1676e+01
5.4327e+00  1.1631e+01
5.4387e+00  1.1661e+01
5.4446e+00  1.1649e+01
5.4506e+00  1.1647e+01
5.4566e+00  1.1675e+01
5.4625e+00  1.1675e+01
5.4685e+00  1.1630e+01
5.4744e+00  1.1679e+01
5.4804e+00  1.1680e+01
5.4863e+00  1.1682e+01
5.4923e+00  1.1743e+01
5.4982e+00  1.1739e+01
5.5042e+00  1.1752e+01
5.5101e+00  1.1797e+01
5.5161e+00  1.1787e+01
5.5220e+00  1.1790e+01
5.5280e+00  1.1838e+01
5.5339e+00  1.1881e+01
5.5399e+00  1.1934e+01
5.5459e+00  1.1985e+01
5.5518e+00  1.2029e+01
5.5578e+00  1.2112e+01
5.5637e+00  1.2112e+01
5.5697e+00  1.2246e+01
5.5756e+00  1.2347e+01
5.5816e+00  1.2452e+01
5.5875e+00  1.2658e+01
5.5935e+00  1.2779e+01
5.5994e+00  1.3071e+01
5.6054e+00  1.3392e+01
5.6113e+00  1.4032e+01
5.6173e+00  1.5033e+01
5.6232e+00  1.6745e+01
5.6292e+00  2.0701e+01
5.6351e+00  2.9302e+01
5.6411e+00  4.8790e+01
5.6470e+00  8.2965e+01
5.6530e+00  1.3824e+02
5.6589e+00  1.7167e+02
5.6649e+00  1.6857e+02
5.6708e+00  1.4593e+02
5.6768e+00  1.2171e+02
5.6827e+00  9.9808e+01
5.6887e+00  7.8505e+01
5.6946e+00  6.0165e+01
5.7006e+00  4.3351e+01
5.7065e+00  3.3841e+01
5.7125e+00  2.5411e+01
5.7184e+00  2.0010e+01
5.7244e+00  1.7242e+01
5.7303e+00  1.5327e+01
5.7363e+00  1.4156e+01
5.7422e+00  1.3376e+01
5.7482e+00  1.2942e+01
5.7541e+00  1.2672e+01
5.7601e+00  1.2427e+01
5.7660e+00  1.2337e+01
5.7720e+00  1.2181e+01
5.7779e+00  1.2104e+01
5.7839e+00  1.2028e+01
5.7898e+00  1.1929e+01
5.7958e+00  1.1925e+01
5.8017e+00  1.1845e+01
5.8077e+00  1.1832e+01
5.8136e+00  1.1796e+01
5.8195e+00  1.1765e+01
5.8255e+00  1.1782e+01
5.8314e+00  1.1697e+01
5.8374e+00  1.1724e+01
5.8433e+00  1.1681e+01
5.8493e+00  1.1656e+01
5.8552e+00  1.1640e+01
5.8612e+00  1.1527e+01
5.8671e+00  1.1490e+01
5.8731e+00  1.1492e+01
5.8790e+00  1.1443e+01
5.8850e+00  1.1424e+01
5.8909e+00  1.1446e+01
5.8968e+00  1.1433e+01
5.9028e+00  1.1419e+01
5.9087e+00  1.1401e+01
5.9147e+00  1.1383e+01
5.9206e+00  1.1407e+01
5.9266e+00  1.1373e+01
5.9325e+00  1.1377e+01
5.9385e+00  1.1357e+01
5.9444e+00  1.1358e+01
5.9504e+00  1.1440e+01
5.9563e+00  1.1369e+01
5.9622e+00  1.1350e+01
5.9682e+00  1.1337e+01
5.9741e+00  1.1340e+01
5.9801e+00  1.1372e+01
5.9860e+00  1.1300e+01
5.9920e+00  1.1313e+01
5.9979e+00  1.1307e+01
6.0038e+00  1.1319e+01
6.0098e+00  1.1286e+01
6.0157e+00  1.1317e+01
6.0217e+00  1.1280e+01
6.0276e+00  1.1305e+01
6.0336e+00  1.1343e+01
6.0395e+00  1.1305e+01
6.0454e+00  1.1267e+01
6.0514e+00  1.1268e+01
6.0573e+00  1.1277e+01
6.0633e+00  1.1272e+01
6.0692e+00  1.1280e+01
6.0752e+00  1.1303e+01
6.0811e+00  1.1259e+01
6.0870e+00  1.1287e+01
6.0930e+00  1.1223e+01
6.0989e+00  1.1289e+01
6.1049e+00  1.1256e+01
6.1108e+00  1.1265e+01
6.1167e+00  1.1270e+01
6.1227e+00  1.1240e+01
6.1286e+00  1.1268e+01
6.1346e+00  1.1232e+01
6.1405e+00  1.1275e+01
6.1464e+00  1.1286e+01
6.1524e+00  1.1253e+01
6.1583e+00  1.1251e+01
6.1643e+00  1.1218e+01
6.1702e+00  1.1229e+01
6.1761e+00  1.1269e+01
6.1821e+00  1.1255e+01
6.1880e+00  1.1231e+01
6.1940e+00  1.1287e+01
6.1999e+00  1.1248e+01
6.2058e+00  1.1255e+01
6.2118e+00  1.1242e+01
6.2177e+00  1.1277e+01
6.2237e+00  1.1263e+01
6.2296e+00  1.1270e+01
6.2355e+00  1.1305e+01
6.2415e+00  1.1279e+01
6.2474e+00  1.1240e+01
6.2533e+00  1.1250e+01
6.2593e+00  1.1277e+01
6.2652e+00  1.1274e+01
6.2712e+00  1.1216e+01
6.2771e+00  1.1276e+01
6.2830e+00  1.1260e+01
6.2890e+00  1.1287e+01
6.2949e+00  1.1218e+01
6.3008e+00  1.1256e+01
6.3068e+00  1.1292e+01
6.3127e+00  1.1308e+01
6.3186e+00  1.1282e+01
6.3246e+00  1.1293e+01
6.3305e+00  1.1320e+01
6.3365e+00  1.1309e+01
6.3424e+00  1.1326e+01
6.3483e+00  1.1384e+01
6.3543e+00  1.1365e+01
6.3602e+00  1.1402e+01
6.3661e+00  1.1352e+01
6.3721e+00  1.1371e+01
6.3780e+00  1.1368e+01
6.3839e+00  1.1368e+01
6.3899e+00  1.1373e+01
6.3958e+00  1.1386e+01
6.4017e+00  1.1418e+01
6.4077e+00  1.1403e+01
6.4136e+00  1.1420e+01
6.4195e+00  1.1473e+01
6.4255e+00  1.1485e+01
6.4314e+00  1.1479e+01
6.4373e+00  1.1639e+01
6.4433e+00  1.1541e+01
6.4492e+00  1.1702e+01
6.4551e+00  1.1700e+01
6.4611e+00  1.1784e+01
6.4670e+00  1.1826e+01
6.4729e+00  1.1959e+01
6.4789e+00  1.2092e+01
6.4848e+00  1.2247e+01
6.4907e+00  1.2675e+01
6.4967e+00  1.3222e+01
6.5026e+00  1.4507e+01
6.5085e+00  1.7434e+01
6.5145e+00  2.4052e+01
6.5204e+00  3.8641e+01
6.5263e+00  6.7569e+01
6.5323e+00  9.2164e+01
6.5382e+00  1.1051e+02
6.5441e+00  9.7732e+01
6.5501e+00  7.9059e+01
6.5560e+00  6.4562e+01
6.5619e+00  5.9518e+01
6.5678e+00  4.6447e+01
6.5738e+00  3.6196e+01
6.5797e+00  2.7921e+01
6.5856e+00  2.1375e+01
6.5916e+00  1.7424e+01
6.5975e+00  1.5365e+01
6.6034e+00  1.4255e+01
6.6094e+00  1.3205e+01
6.6153e+00  1.2662e+01
6.6212e+00  1.2272e+01
6.6271e+00  1.2022e+01
6.6331e+00  1.1851e+01
6.6390e+00  1.1790e+01
6.6449e+00  1.1730e+01
6.6509e+00  1.1666e+01
6.6568e+00  1.1656e+01
6.6627e+00  1.1586e+01
6.6686e+00  1.1588e+01
6.6746e+00  1.1495e+01
6.6805e+00  1.1522e+01
6.6864e+00  1.1478e+01
6.6923e+00  1.1452e+01
6.6983e+00  1.1438e+01
6.7042e+00  1.1408e+01
6.7101e+00  1.1363e+01
6.7161e+00  1.1415e+01
6.7220e+00  1.1309e+01
6.7279e+00  1.1303e+01
6.7338e+00  1.1309e+01
6.7398e+00  1.1307e+01
6.7457e+00  1.1359e+01
6.7516e+00  1.1282e+01
6.7575e+00  1.1307e+01
6.7635e+00  1.1257e+01
6.7694e+00  1.1254e+01
6.7753e+00  1.1268e+01
6.7812e+00  1.1261e+01
6.7872e+00  1.1254e+01
6.7931e+00  1.1237e+01
6.7990e+00  1.1221e+01
6.8049e+00  1.1250e+01
6.8109e+00  1.1230e+01
6.8168e+00  1.1248e+01
6.8227e+00  1.1271e+01
6.8286e+00  1.1244e+01
6.8346e+00  1.1205e+01
6.8405e+00  1.1230e+01
6.8464e+00  1.1232e+01
6.8523e+00  1.1200e+01
6.8583e+00  1.1167e+01
6.8642e+00  1.1217e+01
6.8701e+00  1.1219e+01
6.8760e+00  1.1216e+01
6.8819e+00  1.1229e+01
6.8879e+00  1.1154e+01
6.8938e+00  1.1163e+01
6.8997e+00  1.1196e+01
6.9056e+00  1.1216e+01
6.9116e+00  1.1180e+01
6.9175e+00  1.1226e+01
6.9234e+00  1.1231e+01
6.9293e+00  1.1234e+01
6.9352e+00  1.1209e+01
6.9412e+00  1.1234e+01
6.9471e+00  1.1266e+01
6.9530e+00  1.1204e+01
6.9589e+00  1.1237e+01
6.9649e+00  1.1223e+01
6.9708e+00  1.1210e+01
6.9767e+00  1.1251e+01
6.9826e+00  1.1209e+01
6.9885e+00  1.1276e+01
6.9945e+00  1.1244e+01
7.0004e+00  1.1262e+01
7.0063e+00  1.1258e+01
7.0122e+00  1.1264e+01
7.0181e+00  1.1259e+01
7.0241e+00  1.1235e+01
7.0300e+00  1.1250e+01
7.0359e+00  1.1251e+01
7.0418e+00  1.1268e+01
7.0477e+00  1.1267e+01
7.0536e+00  1.1288e+01
7.0596e+00  1.1294e+01
7.0655e+00  1.1311e+01
7.0714e+00  1.1313e+01
7.0773e+00  1.1300e+01
7.0832e+00  1.1307e+01
7.0892e+00  1.1355e+01
7.0951e+00  1.1339e+01
7.1010e+00  1.1348e+01
7.1069e+00  1.1413e+01
7.1128e+00  1.1403e+01
7.1187e+00  1.1444e+01
7.1247e+00  1.1478e+01
7.1306e+00  1.1446e+01
7.1365e+00  1.1539e+01
7.1424e+00  1.1561e+01
7.1483e+00  1.1645e+01
7.1542e+00  1.1575e+01
7.1602e+00  1.1616e+01
7.1661e+00  1.1657e+01
7.1720e+00  1.1648e+01
7.1779e+00  1.1712e+01
7.1838e+00  1.1753e+01
7.1897e+00  1.1792e+01
7.1956e+00  1.1863e+01
7.2016e+00  1.1948e+01
7.2075e+00  1.2032e+01
7.2134e+00  1.2192e+01
7.2193e+00  1.2274e+01
7.2252e+00  1.2438e+01
7.2311e+00  1.2519e+01
7.2370e+00  1.2726e+01
7.2430e+00  1.2899e+01
7.2489e+00  1.3163e+01
7.2548e+00  1.3694e+01
7.2607e+00  1.4312e+01
7.2666e+00  1.5507e+01
7.2725e+00  1.7716e+01
7.2784e+00  2.2649e+01
7.2844e+00  3.2787e+01
7.2903e+00  5.5770e+01
7.2962e+00  9.8620e+01
7.3021e+00  1.5643e+02
7.3080e+00  2.0192e+02
7.3139e+00  2.0590e+02
7.3198e+00  1.7714e+02
7.3257e+00  1.4512e+02
7.3316e+00  1.2605e+02
7.3376e+00  1.0712e+02
7.3435e+00  8.7318e+01
7.3494e+00  6.5305e+01
7.3553e+00  4.9770e+01
7.3612e+00  3.7052e+01
7.3671e+00  2.7784e+01
7.3730e+00  2.2512e+01
7.3789e+00  1.8825e+01
7.3848e+00  1.6528e+01
7.3908e+00  1.4773e+01
7.3967e+00  1.3613e+01
7.4026e+00  1.3205e+01
7.4085e+00  1.2752e+01
7.4144e+00  1.2486e+01
7.4203e+00  1.2292e+01
7.4262e+00  1.2144e+01
7.4321e+00  1.2054e+01
7.4380e+00  1.1989e+01
7.4439e+00  1.1813e+01
7.4498e+00  1.1788e+01
7.4558e+00  1.1665e+01
7.4617e+00  1.1609e+01
7.4676e+00  1.1607e+01
7.4735e+00  1.1568e+01
7.4794e+00  1.1504e+01
7.4853e+00  1.1449e+01
7.4912e+00  1.1461e+01
7.4971e+00  1.1423e+01
7.5030e+00  1.1386e+01
7.5089e+00  1.1358e+01
7.5148e+00  1.1327e+01
7.5207e+00  1.1349e+01
7.5266e+00  1.1304e+01
7.5325e+00  1.1312e+01
7.5384e+00  1.1228e+01
7.5444e+00  1.1254e+01
7.5503e+00  1.1218e+01
7.5562e+00  1.1184e+01
7.5621e+00  1.1165e+01
7.5680e+00  1.1211e+01
7.5739e+00  1.1176e+01
7.5798e+00  1.1212e+01
7.5857e+00  1.1183e+01
7.5916e+00  1.1143e+01
7.5975e+00  1.1158e+01
7.6034e+00  1.1174e+01
7.6093e+00  1.1133e+01
7.6152e+00  1.1132e+01
7.6211e+00  1.1166e+01
7.6270e+00  1.1127e+01
7.6329e+00  1.1124e+01
7.6388e+00  1.1138e+01
7.6447e+00  1.1128e+01
7.6506e+00  1.1115e+01
7.6565e+00  1.1105e+01
7.6624e+00  1.1121e+01
7.6683e+00  1.1111e+01
7.6742e+00  1.1129e+01
7.6801e+00  1.1097e+01
7.6860e+00  1.1081e+01
7.6919e+00  1.1077e+01
7.6978e+00  1.1074e+01
7.7037e+00  1.1113e+01
7.7096e+00  1.1047e+01
7.7155e+00  1.1058e+01
7.7214e+00  1.1109e+01
7.7273e+00  1.1059e+01
7.7332e+00  1.1110e+01
7.7392e+00  1.1088e+01
7.7451e+00  1.1051e+01
7.7510e+00  1.1132e+01
7.7569e+00  1.1113e+01
7.7628e+00  1.1110e+01
7.7686e+00  1.1095e+01
7.7745e+00  1.1103e+01
7.7804e+00  1.1103e+01
7.7863e+00  1.1135e+01
7.7922e+00  1.1130e+01
7.7981e+00  1.1114e+01
7.8040e+00  1.1124e+01
7.8099e+00  1.1132e+01
7.8158e+00  1.1149e+01
7.8217e+00  1.1103e+01
7.8276e+00  1.1198e+01
7.8335e+00  1.1143e+01
7.8394e+00  1.1190e+01
7.8453e+00  1.1192e+01
7.8512e+00  1.1194e+01
7.8571e+00  1.1183e+01
7.8630e+00  1.1231e+01
7.8689e+00  1.1227e+01
7.8748e+00  1.1265e+01
7.8807e+00  1.1306e+01
7.8866e+00  1.1352e+01
7.8925e+00  1.1354e+01
7.8984e+00  1.1427e+01
7.9043e+00  1.1487e+01
7.9102e+00  1.1502e+01
7.9161e+00  1.1570e+01
7.9220e+00  1.1630e+01
7.9279e+00  1.1709e+01
7.9338e+00  1.1823e+01
7.9397e+00  1.1917e+01
7.9456e+00  1.2079e+01
7.9515e+00  1.2320e+01
7.9573e+00  1.2652e+01
7.9632e+00  1.3193e+01
7.9691e+00  1.4221e+01
7.9750e+00  1.6215e+01
7.9809e+00  2.0217e+01
7.9868e+00  2.9272e+01
7.9927e+00  4.6786e+01
7.9986e+00  7.4909e+01
8.0045e+00  1.0126e+02
8.0104e+00  1.1174e+02
8.0163e+00  1.0517e+02
8.0222e+00  8.7234e+01
8.0281e+00  7.5616e+01
8.0340e+00  6.4648e+01
8.0398e+00  5.4875e+01
8.0457e+00  4.7082e+01
8.0516e+00  3.6556e+01
8.0575e+00  2.8805e+01
8.0634e+00  2.3677e+01
8.0693e+00  1.9465e+01
8.0752e+00  1.6574e+01
8.0811e+00  1.4783e+01
8.0870e+00  1.3598e+01
8.0929e+00  1.2823e+01
8.0988e+00  1.2319e+01
8.1046e+00  1.2120e+01
8.1105e+00  1.1868e+01
8.1164e+00  1.1762e+01
8.1223e+00  1.1567e+01
8.1282e+00  1.1486e+01
8.1341e+00  1.1421e+01
8.1400e+00  1.1381e+01
8.1459e+00  1.1316e+01
8.1518e+00  1.1312e+01
8.1576e+00  1.1233e+01
8.1635e+00  1.1259e+01
8.1694e+00  1.1199e+01
8.1753e+00  1.1183e+01
8.1812e+00  1.1163e+01
8.1871e+00  1.1136e+01
8.1930e+00  1.1166e+01
8.1989e+00  1.1088e+01
8.2047e+00  1.1047e+01
8.2106e+00  1.1067e+01
8.2165e+00  1.1036e+01
8.2224e+00  1.0997e+01
8.2283e+00  1.1031e+01
8.2342e+00  1.1011e+01
8.2401e+00  1.1036e+01
8.2460e+00  1.1002e+01
8.2518e+00  1.1028e+01
8.2577e+00  1.0986e+01
8.2636e+00  1.0968e+01
8.2695e+00  1.0955e+01
8.2754e+00  1.0923e+01
8.2813e+00  1.0938e+01
8.2871e+00  1.0962e+01
8.2930e+00  1.0961e+01
8.2989e+00  1.0932e+01
8.3048e+00  1.0937e+01
8.3107e+00  1.0927e+01
8.3166e+00  1.0909e+01
8.3224e+00  1.0909e+01
8.3283e+00  1.0919e+01
8.3342e+00  1.0915e+01
8.3401e+00  1.0895e+01
8.3460e+00  1.0900e+01
8.3519e+00  1.0907e+01
8.3577e+00  1.0914e+01
8.3636e+00  1.0930e+01
8.3695e+00  1.0904e+01
8.3754e+00  1.0872e+01
8.3813e+00  1.0865e+01
8.3872e+00  1.0895e+01
8.3930e+00  1.0855e+01
8.3989e+00  1.0886e+01
8.4048e+00  1.0872e+01
8.4107e+00  1.0865e+01
8.4166e+00  1.0867e+01
8.4224e+00  1.0882e+01
8.4283e+00  1.0895e+01
8.4342e+00  1.0838e+01
8.4401e+00  1.0859e+01
8.4460e+00  1.0847e+01
8.4518e+00  1.0853e+01
8.4577e+00  1.0821e+01
8.4636e+00  1.0878e+01
8.4695e+00  1.0832e+01
8.4754e+00  1.0881e+01
8.4812e+00  1.0838e+01
8.4871e+00  1.0831e+01
8.4930e+00  1.0839e+01
8.4989e+00  1.0887e+01
8.5048e+00  1.0863e+01
8.5106e+00  1.0860e+01
8.5165e+00  1.0838e+01
8.5224e+00  1.0865e+01
8.5283e+00  1.0846e+01
8.5341e+00  1.0865e+01
8.5400e+00  1.0857e+01
8.5459e+00  1.0860e+01
8.5518e+00  1.0824e+01
8.5576e+00  1.0856e+01
8.5635e+00  1.0820e+01
8.5694e+00  1.0865e+01
8.5753e+00  1.0830e+01
8.5811e+00  1.0889e+01
8.5870e+00  1.0839e+01
8.5929e+00  1.0891e+01
8.5988e+00  1.0879e+01
8.6046e+00  1.0853e+01
8.6105e+00  1.0850e+01
8.6164e+00  1.0865e+01
8.6223e+00  1.0853e+01
8.6281e+00  1.0853e+01
8.6340e+00  1.0870e+01
8.6399e+00  1.0897e+01
8.6458e+00  1.0834e+01
8.6516e+00  1.0886e+01
8.6575e+00  1.0879e+01
8.6634e+00  1.0877e+01
8.6693e+00  1.0875e+01
8.6751e+00  1.0854e+01
8.6810e+00  1.0881e+01
8.6869e+00  1.0854e+01
8.6928e+00  1.0853e+01
8.6986e+00  1.0850e+01
8.7045e+00  1.0895e+01
8.7104e+00  1.0893e+01
8.7162e+00  1.0870e+01
8.7221e+00  1.0866e+01
8.7280e+00  1.0871e+01
8.7339e+00  1.0841e+01
8.7397e+00  1.0842e+01
8.7456e+00  1.0852e+01
8.7515e+00  1.0917e+01
8.7573e+00  1.0833e+01
8.7632e+00  1.0898e+01
8.7691e+00  1.0902e+01
8.7749e+00  1.0880e+01
8.7808e+00  1.0859e+01
8.7867e+00  1.0854e+01
8.7926e+00  1.0840e+01
8.7984e+00  1.0843e+01
8.8043e+00  1.0888e+01
8.8102e+00  1.0852e+01
8.8160e+00  1.0887e+01
8.8219e+00  1.0821e+01
8.8278e+00  1.0851e+01
8.8336e+00  1.0918e+01
8.8395e+00  1.0876e+01
8.8454e+00  1.0864e+01
8.8512e+00  1.0828e+01
8.8571e+00  1.0831e+01
8.8630e+00  1.0865e+01
8.8688e+00  1.0861e+01
8.8747e+00  1.0907e+01
8.8806e+00  1.0834e+01
8.8864e+00  1.0859e+01
8.8923e+00  1.0883e+01
8.8982e+00  1.0876e+01
8.9040e+00  1.0890e+01
8.9099e+00  1.0880e+01
8.9158e+00  1.0835e+01
8.9216e+00  1.0830e+01
8.9275e+00  1.0903e+01
8.9334e+00  1.0853e+01
8.9392e+00  1.0901e+01
8.9451e+00  1.0849e+01
8.9509e+00  1.0915e+01
8.9568e+00  1.0938e+01
8.9627e+00  1.0910e+01
8.9685e+00  1.0877e+01
8.9744e+00  1.0905e+01
8.9803e+00  1.0905e+01
8.9861e+00  1.0862e+01
8.9920e+00  1.0912e+01
8.9979e+00  1.0875e+01
9.0037e+00  1.0918e+01
9.0096e+00  1.0905e+01
9.0154e+00  1.0904e+01
9.0213e+00  1.0939e+01
9.0272e+00  1.0834e+01
9.0330e+00  1.0870e+01
9.0389e+00  1.0965e+01
9.0447e+00  1.0917e+01
9.0506e+00  1.0921e+01
9.0565e+00  1.0854e+01
9.0623e+00  1.0929e+01
9.0682e+00  1.0958e+01
9.0740e+00  1.0963e+01
9.0799e+00  1.1019e+01
9.0858e+00  1.0937e+01
9.0916e+00  1.0955e+01
9.0975e+00  1.0996e+01
9.1033e+00  1.1034e+01
9.1092e+00  1.1014e+01
9.1151e+00  1.1010e+01
9.1209e+00  1.1036e+01
9.1268e+00  1.1033e+01
9.1326e+00  1.1047e+01
9.1385e+00  1.1107e+01
9.1444e+00  1.1091e+01
9.1502e+00  1.1122e+01
9.1561e+00  1.1163e+01
9.1619e+00  1.1154e+01
9.1678e+00  1.1192e+01
9.1736e+00  1.1270e+01
9.1795e+00  1.1293e+01
9.1854e+00  1.1348e+01
9.1912e+00  1.1428e+01
9.1971e+00  1.1558e+01
9.2029e+00  1.1727e+01
9.2088e+00  1.2140e+01
9.2146e+00  1.2755e+01
9.2205e+00  1.4126e+01
9.2263e+00  1.6660e+01
9.2322e+00  2.1796e+01
9.2381e+00  3.0226e+01
9.2439e+00  3.8304e+01
9.2498e+00  4.7309e+01
9.2556e+00  4.9545e+01
9.2615e+00  4.7673e+01
9.2673e+00  4.2607e+01
9.2732e+00  3.5727e+01
9.2790e+00  3.1046e+01
9.2849e+00  2.6269e+01
9.2907e+00  2.1449e+01
9.2966e+00  1.8389e+01
9.3024e+00  1.5751e+01
9.3083e+00  1.4321e+01
9.3141e+00  1.3240e+01
9.3200e+00  1.2647e+01
9.3258e+00  1.2105e+01
9.3317e+00  1.1755e+01
9.3376e+00  1.1546e+01
9.3434e+00  1.1436e+01
9.3493e+00  1.1361e+01
9.3551e+00  1.1257e+01
9.3610e+00  1.1231e+01
9.3668e+00  1.1155e+01
9.3727e+00  1.1125e+01
9.3785e+00  1.1126e+01
9.3844e+00  1.1156e+01
9.3902e+00  1.1072e+01
9.3961e+00  1.1068e+01
9.4019e+00  1.1102e+01
9.4078e+00  1.1042e+01
9.4136e+00  1.1047e+01
9.4194e+00  1.1042e+01
9.4253e+00  1.1062e+01
9.4311e+00  1.1036e+01
9.4370e+00  1.1020e+01
9.4428e+00  1.1015e+01
9.4487e+00  1.1089e+01
9.4545e+00  1.1005e+01
9.4604e+00  1.1036e+01
9.4662e+00  1.1018e+01
9.4721e+00  1.1049e+01
9.4779e+00  1.1049e+01
9.4838e+00  1.1015e+01
9.4896e+00  1.0991e+01
9.4955e+00  1.0994e+01
9.5013e+00  1.1078e+01
9.5072e+00  1.1048e+01
9.5130e+00  1.1043e+01
9.5188e+00  1.1026e+01
9.5247e+00  1.1036e+01
9.5305e+00  1.1027e+01
9.5364e+00  1.1033e+01
9.5422e+00  1.1052e+01
9.5481e+00  1.1045e+01
9.5539e+00  1.1054e+01
9.5598e+00  1.1023e+01
9.5656e+00  1.1087e+01
9.5714e+00  1.1039e+01
9.5773e+00  1.1056e+01
9.5831e+00  1.1048e+01
9.5890e+00  1.1080e+01
9.5948e+00  1.1103e+01
9.6007e+00  1.1119e+01
9.6065e+00  1.1131e+01
9.6123e+00  1.1178e+01
9.6182e+00  1.1176e+01
9.6240e+00  1.1193e+01
9.6299e+00  1.1166e+01
9.6357e+00  1.1158e+01
9.6416e+00  1.1182e+01
9.6474e+00  1.1212e+01
9.6532e+00  1.1210e+01
9.6591e+00  1.1235e+01
9.6649e+00  1.1281e+01
9.6708e+00  1.1338e+01
9.6766e+00  1.1326e+01
9.6824e+00  1.1332e+01
9.6883e+00  1.1414e+01
9.6941e+00  1.1423e+01
9.7000e+00  1.1478e+01
9.7058e+00  1.1487e+01
9.7116e+00  1.1518e+01
9.7175e+00  1.1636e+01
9.7233e+00  1.1774e+01
9.7291e+00  1.1883e+01
9.7350e+00  1.2016e+01
9.7408e+00  1.2082e+01
9.7467e+00  1.2289e+01
9.7525e+00  1.2534e+01
9.7583e+00  1.2871e+01
9.7642e+00  1.3480e+01
9.7700e+00  1.4427e+01
9.7758e+00  1.6346e+01
9.7817e+00  1.9943e+01
9.7875e+00  2.7211e+01
9.7933e+00  4.1541e+01
9.7992e+00  6.3869e+01
9.8050e+00  8.8693e+01
9.8109e+00  1.0929e+02
9.8167e+00  1.1867e+02
9.8225e+00  1.1461e+02
9.8284e+00  1.0491e+02
9.8342e+00  9.2012e+01
9.8400e+00  7.6577e+01
9.8459e+00  6.1121e+01
9.8517e+00  4.7705e+01
9.8575e+00  3.7570e+01
9.8634e+00  3.0540e+01
9.8692e+00  2.3546e+01
9.8750e+00  1.9489e+01
9.8809e+00  1.6635e+01
9.8867e+00  1.4878e+01
9.8925e+00  1.3804e+01
9.8984e+00  1.2999e+01
9.9042e+00  1.2527e+01
9.9100e+00  1.2286e+01
9.9159e+00  1.2106e+01
9.9217e+00  1.1927e+01
9.9275e+00  1.1833e+01
9.9333e+00  1.1673e+01
9.9392e+00  1.1572e+01
9.9450e+00  1.1510e+01
9.9508e+00  1.1502e+01
9.9567e+00  1.1447e+01
9.9625e+00  1.1389e+01
9.9683e+00  1.1349e+01
9.9742e+00  1.1319e+01
9.9800e+00  1.1269e+01
9.9858e+00  1.1235e+01
9.9916e+00  1.1244e+01
9.9975e+00  1.1222e+01
1.0003e+01  1.1214e+01
1.0009e+01  1.1175e+01
1.0015e+01  1.1195e+01
1.0021e+01  1.1159e+01
1.0027e+01  1.1145e+01
1.0032e+01  1.1180e+01
1.0038e+01  1.1162e+01
1.0044e+01  1.1109e+01
1.0050e+01  1.1141e+01
1.0056e+01  1.1096e+01
1.0062e+01  1.1074e+01
1.0067e+01  1.1124e+01
1.0073e+01  1.1104e+01
1.0079e+01  1.1118e+01
1.0085e+01  1.1081e+01
1.0091e+01  1.1105e+01
1.0097e+01  1.1107e+01
1.0102e+01  1.1124e+01
1.0108e+01  1.1097e+01
1.0114e+01  1.1112e+01
1.0120e+01  1.1089e+01
1.0126e+01  1.1134e+01
1.0131e+01  1.1098e+01
1.0137e+01  1.1126e+01
1.0143e+01  1.1091e+01
1.0149e+01  1.1082e+01
1.0155e+01  1.1088e+01
1.0161e+01  1.1098e+01
1.0166e+01  1.1095e+01
1.0172e+01  1.1133e+01
1.0178e+01  1.1139e+01
1.0184e+01  1.1139e+01
1.0190e+01  1.1166e+01
1.0196e+01  1.1146e+01
1.0201e+01  1.1167e+01
1.0207e+01  1.1175e+01
1.0213e+01  1.1215e+01
1.0219e+01  1.1262e+01
1.0225e+01  1.1263e+01
1.0230e+01  1.1305e+01
1.0236e+01  1.1307e+01
1.0242e+01  1.1339e+01
1.0248e+01  1.1341e+01
1.0254e+01  1.1407e+01
1.0260e+01  1.1436e+01
1.0265e+01  1.1527e+01
1.0271e+01  1.1585e+01
1.0277e+01  1.1832e+01
1.0283e+01  1.1939e+01
1.0289e+01  1.2161e+01
1.0294e+01  1.2452e+01
1.0300e+01  1.3039e+01
1.0306e+01  1.4052e+01
1.0312e+01  1.6128e+01
1.0318e+01  2.0420e+01
1.0324e+01  2.8397e+01
1.0329e+01  4.1746e+01
1.0335e+01  5.8617e+01
1.0341e+01  7.6240e+01
1.0347e+01  8.6825e+01
1.0353e+01  8.9342e+01
1.0358e+01  8.5757e+01
1.0364e+01  7.5410e+01
