49604.21288  0.49781
49613.79673  0.50335
49625.83000  0.50041
49637.68533  0.50053
49651.14980  0.51432
49657.20171  0.51734
49661.12653  0.54408
49666.62496  0.57033
49673.19958  0.58631
49678.38206  0.60059
49682.44416  0.62736
49689.31498  0.66386
49696.19194  0.69021
49701.01110  0.72420
49705.17952  0.75034
49711.99570  0.77271
49719.58241  0.76532
49723.30977  0.75290
49727.04211  0.76679
49730.26481  0.78381
49733.60670  0.79843
49735.82222  0.81946
49738.09916  0.83323
49740.68801  0.84561
49743.75549  0.86142
49745.55093  0.87650
49747.81792  0.89493
49752.19555  0.92534
49756.29473  0.95616
49759.31039  0.99001
49762.04883  1.02092
49764.68868  1.05411
49767.63621  1.08998
49771.40712  1.12331
49775.30374  1.15603
49778.91634  1.19209
49782.40587  1.22442
49786.48900  1.25958
49790.89584  1.29348
49795.11772  1.32636
49799.87122  1.35694
49804.77041  1.38626
49810.08235  1.41696
49814.92689  1.44895
49819.24492  1.47941
49824.50204  1.50848
49829.61624  1.53847
49835.38378  1.56811
49842.04628  1.60043
49847.66126  1.62937
49855.52191  1.65741
49863.10016  1.66399
49869.65005  1.66134
49880.33349  1.66235
49887.91877  1.65732
49895.50348  1.65324
49903.08766  1.65001
49910.67321  1.64455
49918.26276  1.63247
49925.85366  1.61816
49933.44508  1.60300
49941.03592  1.58879
49948.62424  1.57874
49956.21308  1.56784
49963.79501  1.56835
49971.37060  1.57930
49978.94671  1.58940
49986.52515  1.59566
49994.10482  1.59989
50001.68332  1.60604
50009.26324  1.60985
50016.84646  1.60823
50024.42993  1.60617
50032.01451  1.60231
50039.60083  1.59556
50047.18960  1.58477
50054.77908  1.57280
50062.36837  1.56116
50069.95844  1.54823
50077.54876  1.53488
50085.13650  1.52579
50092.72385  1.51734
50100.31120  1.50889
50107.89985  1.49831
50115.48862  1.48752
50123.07520  1.48035
50130.66081  1.47477
50138.24532  1.47102
50145.82815  1.47003
50153.41098  1.46904
50160.99322  1.46901
50168.57586  1.46834
50176.15753  1.46927
50183.74055  1.46797
50191.32202  1.46922
50196.48979  1.47241
