# # no                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.183 Rnm= 1.382 K  shell
# # Pot 1 Z=22 Rmt= 1.243 Rnm= 1.389
# # Pot 2 Z= 8 Rmt= 0.990 Rnm= 1.104
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.152E+01eV kf=2.198E+00 Vint=-2.041E+01eV Rs_int= 1.650
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7333E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4965.731    -15.332  -1.000  2.41400E-02  2.78766E-02 -3.73657E-03
    4966.455    -14.608  -0.900  2.98673E-02  3.36404E-02 -3.77310E-03
    4967.103    -13.960  -0.800  3.81888E-02  4.14203E-02 -3.23148E-03
    4967.674    -13.389  -0.700  5.07923E-02  5.22881E-02 -1.49583E-03
    4968.169    -12.894  -0.600  7.06929E-02  6.80717E-02  2.62122E-03
    4968.589    -12.474  -0.500  1.03211E-01  9.18791E-02  1.13317E-02
    4968.931    -12.132  -0.400  1.56568E-01  1.28360E-01  2.82086E-02
    4969.198    -11.865  -0.300  2.37075E-01  1.80751E-01  5.63242E-02
    4969.389    -11.674  -0.200  3.30973E-01  2.40231E-01  9.07419E-02
    4969.503    -11.560  -0.100  4.01269E-01  2.84628E-01  1.16641E-01
    4969.541    -11.522   0.000  4.25265E-01  3.00181E-01  1.25084E-01
    4969.641    -11.422   0.162  4.87486E-01  3.40731E-01  1.46754E-01
    4969.741    -11.322   0.229  5.41596E-01  3.78328E-01  1.63268E-01
    4969.779    -11.284   0.250  5.58581E-01  3.91429E-01  1.67152E-01
    4969.884    -11.179   0.300  5.95479E-01  4.23526E-01  1.71953E-01
    4970.008    -11.055   0.350  6.23546E-01  4.54522E-01  1.69024E-01
    4970.151    -10.912   0.400  6.46015E-01  4.82842E-01  1.63174E-01
    4970.313    -10.750   0.450  6.67903E-01  5.08089E-01  1.59814E-01
    4970.494    -10.569   0.500  6.86911E-01  5.30613E-01  1.56298E-01
    4970.694    -10.369   0.550  6.92424E-01  5.51030E-01  1.41395E-01
    4970.913    -10.150   0.600  6.55420E-01  5.69902E-01  8.55179E-02
    4971.151     -9.912   0.650  5.47764E-01  5.87726E-01 -3.99622E-02
    4971.408     -9.655   0.700  4.13405E-01  6.04881E-01 -1.91477E-01
    4971.684     -9.379   0.750  3.11070E-01  6.21607E-01 -3.10537E-01
    4971.979     -9.084   0.800  2.54258E-01  6.38112E-01 -3.83855E-01
