# # xx                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.188 Rnm= 1.384 K  shell
# # Pot 1 Z=22 Rmt= 1.188 Rnm= 1.384
# # Pot 2 Z= 8 Rmt= 0.823 Rnm= 1.086
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.040E+01eV kf=2.312E+00 Vint=-1.850E+01eV Rs_int= 1.569
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.6579E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4965.734    -14.212  -1.000  2.39932E-02  2.97951E-02 -5.80196E-03
    4966.458    -13.488  -0.900  2.91258E-02  3.59760E-02 -6.85015E-03
    4967.105    -12.840  -0.800  3.62239E-02  4.43102E-02 -8.08634E-03
    4967.677    -12.269  -0.700  4.63799E-02  5.59366E-02 -9.55672E-03
    4968.172    -11.773  -0.600  6.14265E-02  7.27940E-02 -1.13675E-02
    4968.591    -11.354  -0.500  8.43950E-02  9.81750E-02 -1.37800E-02
    4968.934    -11.011  -0.400  1.19671E-01  1.36998E-01 -1.73268E-02
    4969.201    -10.745  -0.300  1.70218E-01  1.92679E-01 -2.24601E-02
    4969.391    -10.554  -0.200  2.27951E-01  2.55861E-01 -2.79094E-02
    4969.506    -10.440  -0.100  2.71985E-01  3.03037E-01 -3.10526E-02
    4969.544    -10.402   0.000  2.87819E-01  3.19573E-01 -3.17534E-02
    4969.644    -10.302   0.162  3.29576E-01  3.62720E-01 -3.31442E-02
    4969.744    -10.202   0.229  3.70574E-01  4.02803E-01 -3.22287E-02
    4969.782    -10.164   0.250  3.85702E-01  4.16793E-01 -3.10911E-02
    4969.887    -10.059   0.300  4.24717E-01  4.51158E-01 -2.64406E-02
    4970.011     -9.935   0.350  4.66153E-01  4.84486E-01 -1.83336E-02
