# # xx                                                           FEFF 9.9.1  
# # POT  SCF  30  6.1000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=22 Rmt= 1.173 Rnm= 1.369 K  shell
# # Pot 1 Z=22 Rmt= 1.173 Rnm= 1.369
# # Pot 2 Z= 8 Rmt= 0.925 Rnm= 1.095
# # Gam_ch=9.030E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-1.066E+01eV kf=2.217E+00 Vint=-1.921E+01eV Rs_int= 1.636
# FMS rfms= 8.1000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.943  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7678E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    4965.742    -14.473  -1.000  2.15910E-02  2.73741E-02 -5.78307E-03
    4966.466    -13.749  -0.900  2.62876E-02  3.29734E-02 -6.68579E-03
    4967.114    -13.102  -0.800  3.29646E-02  4.05133E-02 -7.54869E-03
    4967.685    -12.530  -0.700  4.28465E-02  5.10206E-02 -8.17410E-03
    4968.180    -12.035  -0.600  5.80901E-02  6.62449E-02 -8.15482E-03
    4968.599    -11.616  -0.500  8.24612E-02  8.91585E-02 -6.69733E-03
    4968.942    -11.273  -0.400  1.21734E-01  1.24204E-01 -2.47008E-03
    4969.209    -11.006  -0.300  1.80199E-01  1.74470E-01  5.72967E-03
    4969.400    -10.816  -0.200  2.47638E-01  2.31505E-01  1.61332E-02
    4969.514    -10.701  -0.100  2.97586E-01  2.74084E-01  2.35014E-02
    4969.552    -10.663   0.000  3.14376E-01  2.89005E-01  2.53711E-02
    4969.652    -10.563   0.162  3.60132E-01  3.27927E-01  3.22046E-02
    4969.752    -10.463   0.229  3.99148E-01  3.64056E-01  3.50919E-02
    4969.790    -10.425   0.250  4.11356E-01  3.76666E-01  3.46902E-02
    4969.895    -10.320   0.300  4.38684E-01  4.07596E-01  3.10873E-02
    4970.019    -10.197   0.350  4.60195E-01  4.37557E-01  2.26378E-02
    4970.162    -10.054   0.400  4.77231E-01  4.65048E-01  1.21823E-02
    4970.323     -9.892   0.450  4.94125E-01  4.89694E-01  4.43169E-03
    4970.504     -9.711   0.500  5.14227E-01  5.11849E-01  2.37790E-03
    4970.704     -9.511   0.550  5.36791E-01  5.32057E-01  4.73404E-03
    4970.924     -9.292   0.600  5.54037E-01  5.50887E-01  3.15071E-03
    4971.162     -9.054   0.650  5.50727E-01  5.68809E-01 -1.80826E-02
    4971.419     -8.796   0.700  5.11810E-01  5.86175E-01 -7.43658E-02
    4971.695     -8.520   0.750  4.43525E-01  6.03230E-01 -1.59705E-01
    4971.990     -8.225   0.800  3.76168E-01  6.20142E-01 -2.43974E-01
    4972.305     -7.911   0.850  3.20970E-01  6.37044E-01 -3.16074E-01
    4972.638     -7.577   0.900  2.70880E-01  6.54005E-01 -3.83125E-01
    4972.990     -7.225   0.950  2.33321E-01  6.71062E-01 -4.37741E-01
