# E          s-dos       p-dos       d-dos       f-dos
3.5000e+00  4.7498e-03  1.5323e-02  2.0443e+01  1.0501e-02
3.6000e+00  2.6811e-03  9.3782e-03  1.4043e+01  5.9302e-03
3.7000e+00  1.2837e-03  4.5518e-03  7.4505e+00  2.5994e-03
3.8000e+00  7.4119e-04  4.3079e-03  4.0730e+00  1.3854e-03
3.9000e+00  1.4635e-03  1.1732e-02  5.5339e+00  2.7134e-03
4.0000e+00  4.2998e-03  2.7434e-02  1.0614e+01  6.1279e-03
4.1000e+00  1.0169e-02  5.3555e-02  1.7201e+01  1.0857e-02
4.2000e+00  1.6757e-02  8.9412e-02  2.3764e+01  1.5761e-02
4.3000e+00  2.0172e-02  1.2789e-01  2.7954e+01  1.9645e-02
4.4000e+00  2.0103e-02  1.6217e-01  2.9133e+01  2.2152e-02
4.5000e+00  2.0666e-02  1.8694e-01  2.8829e+01  2.3867e-02
4.6000e+00  2.6821e-02  2.0367e-01  2.9129e+01  2.5575e-02
4.7000e+00  3.7379e-02  2.1327e-01  2.9765e+01  2.7385e-02
4.8000e+00  5.8610e-02  2.2210e-01  3.1618e+01  3.0053e-02
4.9000e+00  8.7373e-02  2.2842e-01  3.3752e+01  3.2601e-02
5.0000e+00  1.0678e-01  2.3204e-01  3.4676e+01  3.4377e-02
5.1000e+00  1.1087e-01  2.3525e-01  3.4274e+01  3.6062e-02
5.2000e+00  1.0994e-01  2.5968e-01  3.7135e+01  4.3753e-02
5.3000e+00  1.1577e-01  2.8858e-01  4.3779e+01  5.3807e-02
5.4000e+00  1.0829e-01  2.6597e-01  4.3806e+01  5.2709e-02
5.5000e+00  9.0692e-02  2.0624e-01  3.8205e+01  4.2936e-02
5.6000e+00  7.5159e-02  1.4799e-01  3.0548e+01  3.3202e-02
5.7000e+00  8.2655e-02  1.6331e-01  3.2969e+01  4.1142e-02
5.8000e+00  8.0562e-02  1.9181e-01  3.5368e+01  4.9264e-02
5.9000e+00  6.3668e-02  2.1603e-01  3.4706e+01  5.4834e-02
6.0000e+00  3.4264e-02  2.3239e-01  3.0773e+01  5.9033e-02
6.1000e+00  1.4605e-02  2.2267e-01  2.7715e+01  6.7622e-02
6.2000e+00  6.3025e-03  1.5110e-01  1.8300e+01  5.0209e-02
6.3000e+00  5.7238e-03  6.1409e-02  8.7184e+00  2.6502e-02
6.4000e+00  1.2120e-02  1.2847e-03  7.5377e-02  5.8921e-04
6.5000e+00  2.2891e-02  3.1152e-03  1.2693e-01  1.2947e-03
6.6000e+00  3.5400e-02  5.7489e-03  1.7742e-01  2.2414e-03
6.7000e+00  4.5283e-02  8.3773e-03  2.0972e-01  3.1215e-03
6.8000e+00  5.1207e-02  1.0618e-02  2.2203e-01  3.8054e-03
6.9000e+00  5.3121e-02  1.2327e-02  2.1699e-01  4.2542e-03
7.0000e+00  5.4096e-02  1.4007e-02  2.1004e-01  4.6637e-03
7.1000e+00  5.4890e-02  1.5768e-02  2.0508e-01  5.0836e-03
7.2000e+00  5.6238e-02  1.7742e-02  2.0614e-01  5.5680e-03
7.3000e+00  5.8454e-02  2.0133e-02  2.1360e-01  6.1675e-03
7.4000e+00  6.1548e-02  2.3154e-02  2.2666e-01  6.9199e-03
7.5000e+00  6.5395e-02  2.6968e-02  2.4395e-01  7.8451e-03
7.6000e+00  7.0471e-02  3.2380e-02  2.6686e-01  9.0760e-03
7.7000e+00  7.4235e-02  3.7184e-02  2.8658e-01  1.0162e-02
7.8000e+00  7.6445e-02  4.0917e-02  2.9957e-01  1.1017e-02
7.9000e+00  7.6062e-02  4.2639e-02  3.0051e-01  1.1424e-02
8.0000e+00  7.5735e-02  4.4707e-02  2.9888e-01  1.1846e-02
8.1000e+00  7.5329e-02  4.7369e-02  2.9864e-01  1.2303e-02
8.2000e+00  7.4941e-02  5.0576e-02  3.0324e-01  1.2814e-02
8.3000e+00  7.4238e-02  5.4016e-02  3.1244e-01  1.3334e-02
8.4000e+00  7.3419e-02  5.7766e-02  3.2599e-01  1.3898e-02
8.5000e+00  7.2920e-02  6.2393e-02  3.4657e-01  1.4643e-02
8.6000e+00  7.2535e-02  6.7582e-02  3.7461e-01  1.5560e-02
8.7000e+00  7.2417e-02  7.3308e-02  4.1085e-01  1.6700e-02
8.8000e+00  7.1733e-02  7.8461e-02  4.4950e-01  1.7848e-02
8.9000e+00  7.0698e-02  8.3510e-02  4.9110e-01  1.9080e-02
9.0000e+00  6.9378e-02  8.8869e-02  5.3981e-01  2.0526e-02
9.1000e+00  6.8532e-02  9.6107e-02  6.1184e-01  2.2728e-02
9.2000e+00  6.7087e-02  1.0228e-01  6.7758e-01  2.4735e-02
9.3000e+00  6.3177e-02  1.0450e-01  7.1222e-01  2.5834e-02
9.4000e+00  5.6904e-02  1.0212e-01  7.0323e-01  2.5735e-02
9.5000e+00  4.9775e-02  9.8821e-02  6.8481e-01  2.5603e-02
9.6000e+00  4.6980e-02  1.0282e-01  7.1956e-01  2.7914e-02
9.7000e+00  5.9986e-02  1.2811e-01  9.0340e-01  3.8732e-02
9.8000e+00  7.7660e-02  1.5987e-01  1.1153e+00  5.2531e-02
9.9000e+00  8.9310e-02  1.8504e-01  1.2721e+00  6.4654e-02
1.0000e+01  8.4671e-02  1.9306e-01  1.2959e+00  7.0089e-02
1.0100e+01  7.5084e-02  1.9983e-01  1.3123e+00  7.5062e-02
1.0200e+01  6.8155e-02  2.1438e-01  1.3711e+00  8.3210e-02
1.0300e+01  6.2844e-02  2.3828e-01  1.4937e+00  9.6754e-02
1.0400e+01  5.7907e-02  2.7081e-01  1.6310e+00  1.0871e-01
1.0500e+01  4.5820e-02  2.5425e-01  1.5488e+00  1.0383e-01
1.0600e+01  2.9435e-02  1.9001e-01  1.2220e+00  8.0060e-02
1.0700e+01  1.2994e-02  1.0220e-01  7.8311e-01  5.0229e-02
1.0800e+01  5.6975e-03  5.4998e-02  4.9052e-01  3.0708e-02
1.0900e+01  2.7228e-02  1.2733e-01  7.4854e-01  4.3088e-02
1.1000e+01  8.6256e-02  2.7565e-01  1.4778e+00  8.8838e-02
1.1100e+01  1.5910e-01  3.8135e-01  2.1173e+00  1.3282e-01
1.1200e+01  2.2366e-01  3.8465e-01  2.2865e+00  1.5517e-01
1.1300e+01  2.4726e-01  2.9009e-01  1.7761e+00  1.3492e-01
1.1400e+01  2.0981e-01  2.0997e-01  1.2061e+00  1.0209e-01
1.1500e+01  1.5352e-01  1.4230e-01  6.9911e-01  6.7733e-02
1.1600e+01  1.0040e-01  1.0473e-01  4.6785e-01  4.6182e-02
1.1700e+01  9.3902e-02  9.9262e-02  4.3473e-01  4.1626e-02
1.1800e+01  9.2737e-02  1.0622e-01  4.5316e-01  4.1082e-02
1.1900e+01  9.3775e-02  1.1580e-01  4.8374e-01  4.1745e-02
1.2000e+01  9.5792e-02  1.2141e-01  5.0281e-01  4.2548e-02
1.2100e+01  9.9640e-02  1.2082e-01  5.0014e-01  4.2519e-02
1.2200e+01  1.0865e-01  1.1977e-01  4.9013e-01  4.3173e-02
1.2300e+01  1.2335e-01  1.2222e-01  4.8259e-01  4.4592e-02
1.2400e+01  1.3949e-01  1.2448e-01  4.6704e-01  4.5998e-02
1.2500e+01  1.6311e-01  1.3200e-01  4.6315e-01  4.9037e-02
1.2600e+01  2.0545e-01  1.4809e-01  4.7416e-01  5.5388e-02
1.2700e+01  2.9238e-01  1.9276e-01  5.3692e-01  7.3072e-02
1.2800e+01  4.3083e-01  2.6490e-01  6.5558e-01  1.0076e-01
1.2900e+01  5.8035e-01  3.3550e-01  8.0628e-01  1.2929e-01
1.3000e+01  6.2645e-01  3.4428e-01  8.6302e-01  1.3523e-01
1.3100e+01  5.7228e-01  2.9758e-01  8.0936e-01  1.1951e-01
1.3200e+01  4.6432e-01  2.2804e-01  6.7898e-01  9.2332e-02
1.3300e+01  4.0285e-01  1.9822e-01  6.4601e-01  7.8419e-02
1.3400e+01  4.1205e-01  2.6343e-01  7.9633e-01  8.8173e-02
1.3500e+01  5.0879e-01  5.0422e-01  1.0968e+00  1.2267e-01
1.3600e+01  6.1367e-01  7.5923e-01  1.3421e+00  1.5522e-01
1.3700e+01  6.7629e-01  9.0534e-01  1.4195e+00  1.6949e-01
1.3800e+01  6.5945e-01  8.3894e-01  1.3512e+00  1.6193e-01
1.3900e+01  6.3055e-01  7.0956e-01  1.2783e+00  1.5370e-01
1.4000e+01  5.9703e-01  5.8335e-01  1.2183e+00  1.4939e-01
1.4100e+01  5.6151e-01  4.8463e-01  1.1776e+00  1.5018e-01
1.4200e+01  5.2752e-01  4.0278e-01  1.1047e+00  1.4564e-01
1.4300e+01  5.0388e-01  3.3469e-01  9.7655e-01  1.3136e-01
1.4400e+01  5.0520e-01  2.7977e-01  8.1635e-01  1.1110e-01
1.4500e+01  4.8296e-01  2.4751e-01  6.7755e-01  9.6611e-02
1.4600e+01  5.2517e-01  3.3424e-01  7.1577e-01  1.2392e-01
1.4700e+01  6.4097e-01  4.6072e-01  8.8133e-01  1.6582e-01
1.4800e+01  7.3914e-01  5.2314e-01  1.0060e+00  1.8890e-01
1.4900e+01  7.3720e-01  4.6655e-01  1.0164e+00  1.7297e-01
1.5000e+01  6.7139e-01  3.9206e-01  9.2281e-01  1.4426e-01
1.5100e+01  9.1964e-01  4.6916e-01  1.1042e+00  1.5243e-01
1.5200e+01  1.8316e+00  7.8055e-01  1.8502e+00  2.1088e-01
1.5300e+01  3.0577e+00  1.2551e+00  2.9682e+00  3.1991e-01
1.5400e+01  3.2270e+00  1.4727e+00  3.0828e+00  3.6352e-01
1.5500e+01  2.6469e+00  1.3777e+00  2.4477e+00  3.4073e-01
1.5600e+01  1.7278e+00  1.1136e+00  1.4717e+00  2.6508e-01
1.5700e+01  1.7204e+00  1.1031e+00  1.4200e+00  2.4256e-01
1.5800e+01  1.7369e+00  1.3178e+00  1.7446e+00  2.5843e-01
1.5900e+01  1.5356e+00  1.6176e+00  2.1636e+00  2.9626e-01
1.6000e+01  1.1675e+00  1.5901e+00  2.0977e+00  2.9179e-01
1.6100e+01  1.3953e+00  1.5112e+00  1.8881e+00  2.9369e-01
1.6200e+01  2.5746e+00  1.5333e+00  1.8513e+00  3.2606e-01
1.6300e+01  3.8962e+00  2.0378e+00  2.5597e+00  4.2871e-01
1.6400e+01  3.9195e+00  2.1391e+00  2.7495e+00  4.3571e-01
1.6500e+01  2.9621e+00  1.8722e+00  2.3904e+00  3.5786e-01
1.6600e+01  1.9920e+00  1.4588e+00  1.6943e+00  2.5598e-01
1.6700e+01  2.1405e+00  1.6939e+00  1.8023e+00  2.8284e-01
1.6800e+01  2.8020e+00  2.4018e+00  2.3086e+00  3.9841e-01
1.6900e+01  3.0329e+00  2.9478e+00  2.5705e+00  4.7909e-01
1.7000e+01  2.2590e+00  2.4056e+00  1.9136e+00  3.8207e-01
1.7100e+01  1.0849e+00  1.3762e+00  1.0171e+00  2.0672e-01
1.7200e+01  3.7825e-01  7.7805e-01  7.5766e-01  1.0979e-01
1.7300e+01  6.1958e-01  1.9341e+00  1.9343e+00  2.7625e-01
1.7400e+01  8.8087e-01  3.2676e+00  3.1948e+00  4.7242e-01
1.7500e+01  8.6804e-01  3.6307e+00  3.6515e+00  5.2315e-01
1.7600e+01  4.9164e-01  2.4918e+00  2.8118e+00  3.5665e-01
1.7700e+01  2.0735e-01  1.3197e+00  1.7930e+00  1.8003e-01
1.7800e+01  7.8612e-02  7.9969e-01  1.0380e+00  9.8408e-02
1.7900e+01  5.9247e-02  8.4984e-01  7.2185e-01  9.7820e-02
1.8000e+01  7.0974e-02  9.7671e-01  6.3550e-01  1.0752e-01
1.8100e+01  9.5009e-02  1.0651e+00  6.7104e-01  1.1665e-01
1.8200e+01  1.2246e-01  1.1202e+00  7.5220e-01  1.2501e-01
1.8300e+01  1.5122e-01  1.1749e+00  8.2747e-01  1.3487e-01
1.8400e+01  1.7565e-01  1.2293e+00  8.7478e-01  1.4477e-01
1.8500e+01  1.9907e-01  1.2612e+00  8.8140e-01  1.5320e-01
1.8600e+01  2.2794e-01  1.2900e+00  8.7336e-01  1.6289e-01
1.8700e+01  2.7926e-01  1.3693e+00  9.0446e-01  1.8192e-01
1.8800e+01  3.7069e-01  1.5646e+00  1.0555e+00  2.2238e-01
1.8900e+01  4.4587e-01  1.6427e+00  1.1881e+00  2.5392e-01
1.9000e+01  4.9524e-01  1.6402e+00  1.2924e+00  2.7697e-01
1.9100e+01  4.9722e-01  1.5059e+00  1.2860e+00  2.7611e-01
1.9200e+01  4.9594e-01  1.3426e+00  1.2258e+00  2.6085e-01
1.9300e+01  4.9155e-01  1.1643e+00  1.2027e+00  2.4172e-01
1.9400e+01  4.8376e-01  1.0229e+00  1.4321e+00  2.4765e-01
1.9500e+01  4.6638e-01  1.0141e+00  2.0450e+00  3.0616e-01
1.9600e+01  4.2561e-01  1.0683e+00  2.9118e+00  4.0812e-01
1.9700e+01  3.6630e-01  1.1311e+00  3.3188e+00  4.8905e-01
1.9800e+01  3.0894e-01  1.2167e+00  3.2159e+00  5.1734e-01
1.9900e+01  2.6489e-01  1.3120e+00  2.6536e+00  4.7303e-01
2.0000e+01  2.3441e-01  1.4063e+00  2.2154e+00  4.1523e-01
2.0100e+01  2.0636e-01  1.4123e+00  1.8886e+00  3.5457e-01
2.0200e+01  1.8305e-01  1.3426e+00  1.6622e+00  3.0769e-01
2.0300e+01  1.6774e-01  1.2227e+00  1.4961e+00  2.6186e-01
2.0400e+01  1.7097e-01  1.1144e+00  1.3708e+00  2.2366e-01
2.0500e+01  1.8789e-01  1.0787e+00  1.3051e+00  2.0326e-01
2.0600e+01  2.1850e-01  1.1383e+00  1.3255e+00  2.0723e-01
2.0700e+01  2.6719e-01  1.3632e+00  1.4924e+00  2.5255e-01
2.0800e+01  2.9777e-01  1.5697e+00  1.6545e+00  3.1052e-01
2.0900e+01  3.0237e-01  1.6210e+00  1.7024e+00  3.4077e-01
2.1000e+01  2.7408e-01  1.4697e+00  1.6026e+00  3.3090e-01
2.1100e+01  2.6064e-01  1.2910e+00  1.5359e+00  3.1523e-01
2.1200e+01  2.8341e-01  1.2044e+00  1.6367e+00  3.3450e-01
2.1300e+01  3.1337e-01  1.1848e+00  1.8260e+00  3.6312e-01
2.1400e+01  3.8076e-01  1.2502e+00  2.3181e+00  4.4412e-01
2.1500e+01  4.1721e-01  1.2831e+00  2.7246e+00  4.9402e-01
2.1600e+01  4.3574e-01  1.2633e+00  3.0335e+00  5.1199e-01
2.1700e+01  3.9173e-01  1.1269e+00  2.9576e+00  4.4837e-01
2.1800e+01  3.5002e-01  1.0122e+00  2.9935e+00  3.9811e-01
2.1900e+01  3.2603e-01  9.6850e-01  3.2314e+00  3.9105e-01
2.2000e+01  3.3647e-01  9.8090e-01  3.1797e+00  3.8780e-01
2.2100e+01  3.6908e-01  1.0192e+00  2.9019e+00  3.8416e-01
2.2200e+01  3.7984e-01  1.0792e+00  2.4097e+00  3.9075e-01
2.2300e+01  3.5717e-01  1.1762e+00  2.2759e+00  4.4383e-01
2.2400e+01  3.0795e-01  1.2430e+00  2.2595e+00  5.2820e-01
2.2500e+01  2.8789e-01  1.2343e+00  2.2397e+00  5.9901e-01
2.2600e+01  3.3294e-01  1.1366e+00  2.1661e+00  6.4218e-01
2.2700e+01  4.0192e-01  9.7036e-01  2.0416e+00  6.6838e-01
2.2800e+01  4.9174e-01  8.2602e-01  1.9719e+00  7.0945e-01
2.2900e+01  6.0351e-01  7.5922e-01  2.0137e+00  7.9781e-01
2.3000e+01  8.6095e-01  8.7438e-01  2.2731e+00  9.5688e-01
2.3100e+01  1.1606e+00  1.1985e+00  2.7826e+00  1.2129e+00
2.3200e+01  1.1865e+00  1.2027e+00  2.7733e+00  1.2188e+00
2.3300e+01  1.0179e+00  1.1327e+00  2.5376e+00  1.1194e+00
2.3400e+01  8.4498e-01  1.0060e+00  2.2590e+00  9.4723e-01
2.3500e+01  8.4967e-01  1.1673e+00  2.3728e+00  9.5514e-01
2.3600e+01  7.3960e-01  1.1319e+00  2.1143e+00  8.8865e-01
2.3700e+01  5.1870e-01  9.5396e-01  1.5776e+00  7.6354e-01
2.3800e+01  3.2104e-01  7.8334e-01  1.1208e+00  6.7143e-01
2.3900e+01  2.7643e-01  8.0650e-01  1.1872e+00  7.0535e-01
2.4000e+01  2.8465e-01  9.1484e-01  1.4295e+00  7.8921e-01
2.4100e+01  3.1932e-01  1.1057e+00  1.7343e+00  8.9217e-01
2.4200e+01  3.9415e-01  1.4557e+00  2.1173e+00  9.8855e-01
2.4300e+01  4.8085e-01  1.7065e+00  2.2560e+00  9.9731e-01
2.4400e+01  5.4398e-01  1.8865e+00  2.2366e+00  9.7275e-01
2.4500e+01  5.8204e-01  1.9641e+00  2.0508e+00  9.4023e-01
2.4600e+01  6.2964e-01  2.2283e+00  2.0521e+00  9.6107e-01
2.4700e+01  6.3946e-01  2.4454e+00  2.0295e+00  9.7313e-01
2.4800e+01  5.6377e-01  2.2140e+00  1.7936e+00  9.2309e-01
2.4900e+01  4.4612e-01  1.7181e+00  1.4522e+00  8.6597e-01
2.5000e+01  3.6985e-01  1.2215e+00  1.1764e+00  8.2900e-01
2.5100e+01  3.6036e-01  1.0824e+00  1.0772e+00  8.4033e-01
2.5200e+01  3.6354e-01  1.0409e+00  1.0437e+00  8.5918e-01
2.5300e+01  3.6533e-01  1.0384e+00  1.0380e+00  8.7347e-01
2.5400e+01  3.6318e-01  1.0613e+00  1.0523e+00  8.8133e-01
2.5500e+01  3.4303e-01  1.0885e+00  1.0536e+00  8.4526e-01
2.5600e+01  3.1302e-01  1.0973e+00  1.0157e+00  7.6109e-01
2.5700e+01  2.8714e-01  1.0784e+00  9.2242e-01  6.3240e-01
2.5800e+01  3.0011e-01  1.1274e+00  8.8367e-01  5.5480e-01
2.5900e+01  3.5411e-01  1.3051e+00  9.7808e-01  5.9361e-01
2.6000e+01  3.7554e-01  1.4140e+00  1.0372e+00  6.2286e-01
2.6100e+01  3.5382e-01  1.3855e+00  1.0136e+00  6.2789e-01
2.6200e+01  3.0307e-01  1.2630e+00  9.0778e-01  5.8476e-01
2.6300e+01  2.8422e-01  1.1964e+00  8.5241e-01  5.8581e-01
2.6400e+01  2.8337e-01  1.1565e+00  8.1714e-01  5.7627e-01
2.6500e+01  2.6921e-01  1.0276e+00  7.2596e-01  5.0792e-01
2.6600e+01  2.4947e-01  8.7883e-01  6.3459e-01  4.2773e-01
2.6700e+01  2.3981e-01  7.8509e-01  5.6691e-01  3.6770e-01
2.6800e+01  2.5725e-01  8.5938e-01  5.6285e-01  3.5722e-01
2.6900e+01  2.9511e-01  1.1467e+00  6.6417e-01  4.2745e-01
2.7000e+01  3.4301e-01  1.5505e+00  8.6033e-01  5.8537e-01
2.7100e+01  3.5756e-01  1.7733e+00  9.9010e-01  6.9051e-01
2.7200e+01  3.3234e-01  1.7642e+00  1.0257e+00  6.9001e-01
2.7300e+01  3.1650e-01  1.7563e+00  1.1369e+00  6.4044e-01
2.7400e+01  2.8656e-01  1.6057e+00  1.1725e+00  5.8841e-01
2.7500e+01  2.4670e-01  1.2905e+00  1.0252e+00  5.1249e-01
2.7600e+01  1.7624e-01  7.9382e-01  6.5730e-01  3.8198e-01
2.7700e+01  1.3816e-01  5.2748e-01  4.0870e-01  2.9188e-01
2.7800e+01  1.3787e-01  5.1534e-01  3.7314e-01  2.8041e-01
2.7900e+01  1.4481e-01  5.8900e-01  4.0590e-01  2.9671e-01
2.8000e+01  1.5528e-01  6.8498e-01  4.6872e-01  3.2844e-01
2.8100e+01  1.7569e-01  7.9009e-01  5.7289e-01  3.7705e-01
2.8200e+01  2.3127e-01  9.4007e-01  7.7059e-01  4.6668e-01
2.8300e+01  3.0467e-01  1.1070e+00  9.9114e-01  5.7034e-01
2.8400e+01  3.6233e-01  1.2111e+00  1.1428e+00  6.5025e-01
2.8500e+01  3.7918e-01  1.2405e+00  1.1843e+00  6.9775e-01
2.8600e+01  3.5041e-01  1.1679e+00  1.1144e+00  6.9954e-01
2.8700e+01  3.3716e-01  1.0998e+00  1.0720e+00  6.9426e-01
2.8800e+01  4.0677e-01  1.1544e+00  1.2243e+00  7.6609e-01
2.8900e+01  5.1999e-01  1.4665e+00  1.5285e+00  9.3092e-01
2.9000e+01  5.6102e-01  1.7434e+00  1.6207e+00  1.0245e+00
2.9100e+01  4.0431e-01  1.5915e+00  1.2219e+00  8.4382e-01
2.9200e+01  2.0520e-01  1.1516e+00  6.7610e-01  5.4109e-01
2.9300e+01  6.5584e-02  7.8112e-01  3.3922e-01  3.2209e-01
2.9400e+01  6.2430e-02  8.1119e-01  4.1307e-01  3.5087e-01
2.9500e+01  1.4292e-01  1.2025e+00  8.5070e-01  6.1478e-01
2.9600e+01  2.5279e-01  1.6338e+00  1.2022e+00  8.9236e-01
2.9700e+01  3.8370e-01  2.0953e+00  1.4492e+00  1.1639e+00
2.9800e+01  3.9627e-01  2.0341e+00  1.2633e+00  1.0879e+00
2.9900e+01  3.4646e-01  1.8044e+00  1.1604e+00  9.1808e-01
3.0000e+01  2.5796e-01  1.3888e+00  1.0803e+00  6.7477e-01
3.0100e+01  2.2997e-01  1.1689e+00  1.0820e+00  6.0109e-01
3.0200e+01  2.6662e-01  1.1190e+00  1.1060e+00  6.6762e-01
3.0300e+01  3.3574e-01  1.2726e+00  1.1098e+00  8.3198e-01
3.0400e+01  3.9301e-01  1.4786e+00  1.0879e+00  9.4293e-01
3.0500e+01  4.0928e-01  1.6595e+00  9.9551e-01  9.5000e-01
3.0600e+01  3.5298e-01  1.5377e+00  8.2634e-01  7.9286e-01
3.0700e+01  2.7020e-01  1.2741e+00  7.1718e-01  6.1405e-01
3.0800e+01  1.8917e-01  9.5066e-01  6.9655e-01  4.8480e-01
3.0900e+01  1.6034e-01  8.0974e-01  8.5010e-01  4.8977e-01
3.1000e+01  1.9058e-01  8.5694e-01  1.1811e+00  6.3697e-01
3.1100e+01  2.4439e-01  9.8917e-01  1.4907e+00  8.3393e-01
3.1200e+01  3.0113e-01  1.1240e+00  1.6333e+00  1.0333e+00
3.1300e+01  3.7669e-01  1.2710e+00  1.6180e+00  1.2254e+00
3.1400e+01  4.4976e-01  1.3474e+00  1.5646e+00  1.3733e+00
3.1500e+01  4.8640e-01  1.3488e+00  1.5296e+00  1.4192e+00
3.1600e+01  4.4539e-01  1.2475e+00  1.4395e+00  1.3484e+00
3.1700e+01  3.8095e-01  1.1472e+00  1.3235e+00  1.2215e+00
3.1800e+01  3.4447e-01  1.1539e+00  1.2322e+00  1.1264e+00
3.1900e+01  3.5036e-01  1.2418e+00  1.1657e+00  1.0534e+00
3.2000e+01  3.9235e-01  1.4695e+00  1.3197e+00  1.1015e+00
3.2100e+01  4.5636e-01  1.7937e+00  1.6889e+00  1.2848e+00
3.2200e+01  4.8624e-01  2.0419e+00  2.0024e+00  1.4508e+00
3.2300e+01  4.5439e-01  2.0385e+00  2.0177e+00  1.4670e+00
3.2400e+01  3.6591e-01  1.8241e+00  1.7895e+00  1.3318e+00
3.2500e+01  3.0510e-01  1.6931e+00  1.7298e+00  1.2959e+00
3.2600e+01  2.7919e-01  1.6920e+00  1.6998e+00  1.3155e+00
3.2700e+01  2.8379e-01  1.7651e+00  1.6946e+00  1.3864e+00
3.2800e+01  2.9105e-01  1.8332e+00  1.6069e+00  1.4459e+00
3.2900e+01  3.2732e-01  1.9782e+00  1.6064e+00  1.5608e+00
3.3000e+01  3.8456e-01  2.1777e+00  1.5873e+00  1.6236e+00
3.3100e+01  4.7577e-01  2.3968e+00  1.5998e+00  1.6356e+00
3.3200e+01  4.9580e-01  2.4117e+00  1.5157e+00  1.4700e+00
3.3300e+01  4.4162e-01  2.1848e+00  1.3581e+00  1.2103e+00
3.3400e+01  3.3015e-01  1.8747e+00  1.1484e+00  9.3477e-01
3.3500e+01  2.6491e-01  1.7659e+00  1.0898e+00  8.4988e-01
3.3600e+01  2.5860e-01  1.8129e+00  1.1763e+00  9.0792e-01
3.3700e+01  2.9000e-01  1.8972e+00  1.3321e+00  1.0177e+00
3.3800e+01  3.1397e-01  1.8502e+00  1.4152e+00  1.0618e+00
3.3900e+01  3.1060e-01  1.7107e+00  1.3895e+00  1.0478e+00
3.4000e+01  2.8039e-01  1.4750e+00  1.2580e+00  9.8090e-01
3.4100e+01  2.5528e-01  1.2584e+00  1.1373e+00  9.2716e-01
3.4200e+01  2.6095e-01  1.1863e+00  1.1311e+00  9.5775e-01
3.4300e+01  2.8926e-01  1.2391e+00  1.2109e+00  1.0538e+00
3.4400e+01  3.2358e-01  1.3234e+00  1.3354e+00  1.1781e+00
3.4500e+01  3.4949e-01  1.4060e+00  1.4219e+00  1.2412e+00
3.4600e+01  4.9227e-01  2.1053e+00  1.9091e+00  1.6403e+00
3.4700e+01  5.4983e-01  2.3297e+00  2.1377e+00  1.8740e+00
3.4800e+01  5.7022e-01  2.3124e+00  2.2745e+00  2.0771e+00
3.4900e+01  4.6683e-01  1.5765e+00  1.9050e+00  1.9025e+00
3.5000e+01  4.5571e-01  1.3225e+00  1.7521e+00  1.8985e+00
3.5100e+01  4.9477e-01  1.2479e+00  1.7335e+00  1.9663e+00
3.5200e+01  5.1124e-01  1.1984e+00  1.7724e+00  1.9590e+00
3.5300e+01  5.1256e-01  1.1213e+00  1.8419e+00  1.8781e+00
3.5400e+01  4.8587e-01  1.0761e+00  1.8473e+00  1.7531e+00
3.5500e+01  4.9034e-01  1.1762e+00  1.8820e+00  1.7936e+00
3.5600e+01  5.1972e-01  1.4411e+00  1.9278e+00  2.0415e+00
3.5700e+01  5.1979e-01  1.6816e+00  1.9759e+00  2.3012e+00
3.5800e+01  4.6842e-01  1.8210e+00  1.9988e+00  2.4420e+00
3.5900e+01  3.8540e-01  1.9222e+00  2.0602e+00  2.4795e+00
3.6000e+01  3.5822e-01  2.0804e+00  2.1986e+00  2.5668e+00
3.6100e+01  3.5318e-01  2.0643e+00  2.2158e+00  2.5543e+00
3.6200e+01  3.3852e-01  1.8250e+00  2.0938e+00  2.4467e+00
3.6300e+01  3.1594e-01  1.5926e+00  2.0236e+00  2.5061e+00
3.6400e+01  3.0543e-01  1.4515e+00  2.0359e+00  2.6840e+00
3.6500e+01  2.9959e-01  1.3616e+00  2.0480e+00  2.8120e+00
3.6600e+01  2.7387e-01  1.1951e+00  1.8783e+00  2.6168e+00
3.6700e+01  2.4259e-01  1.0825e+00  1.6984e+00  2.3647e+00
3.6800e+01  2.2269e-01  1.0365e+00  1.5546e+00  2.1655e+00
3.6900e+01  2.2614e-01  1.1281e+00  1.6332e+00  2.2696e+00
3.7000e+01  2.4838e-01  1.3025e+00  1.8286e+00  2.5387e+00
3.7100e+01  2.6078e-01  1.4226e+00  1.9429e+00  2.6744e+00
3.7200e+01  2.5066e-01  1.4126e+00  1.8479e+00  2.5048e+00
3.7300e+01  2.2528e-01  1.3265e+00  1.6770e+00  2.1984e+00
3.7400e+01  2.0955e-01  1.2745e+00  1.6059e+00  2.0491e+00
3.7500e+01  2.1037e-01  1.2435e+00  1.6187e+00  2.0319e+00
3.7600e+01  2.2457e-01  1.2740e+00  1.7671e+00  2.1538e+00
3.7700e+01  2.4714e-01  1.3170e+00  1.9681e+00  2.3312e+00
3.7800e+01  2.6522e-01  1.3054e+00  2.0617e+00  2.4371e+00
3.7900e+01  2.8260e-01  1.2458e+00  2.0500e+00  2.4890e+00
3.8000e+01  3.1035e-01  1.2407e+00  2.1014e+00  2.6573e+00
3.8100e+01  3.2561e-01  1.3136e+00  2.2004e+00  2.8911e+00
3.8200e+01  2.9378e-01  1.2474e+00  2.0713e+00  2.8878e+00
3.8300e+01  2.3543e-01  1.0643e+00  1.7754e+00  2.6011e+00
